full_avg,full_trades,full_hit,frozen_avg,frozen_trades,frozen_hit,ticker,fund_group,source,condition,horizon,dual_pass
0.41689701092636205,763,0.562254259501966,0.43159044596169127,44,0.5681818181818182,UUPIX,ultra_long,sparse,XLF_big_down,1,True
0.4685234235308566,534,0.552434456928839,0.9439101770668664,46,0.5652173913043478,UUPIX,ultra_long,sparse,SPY_big_down,1,True
0.21455502656403053,573,0.5619546247818499,0.7268425529838819,36,0.5833333333333334,UUPIX,ultra_long,sparse,SLV_bin_-0.5_0,1,True
0.7501335718906492,110,0.6090909090909091,0.7430898497626628,10,0.7,UUPSX,inverse,sparse,SPY_bin_lt-2,1,True
0.5925139488407223,274,0.583941605839416,1.0381738991093732,15,0.6,UUPSX,inverse,sparse,XLF_bin_lt-2,1,True
0.4117353454333626,763,0.562254259501966,0.42682757196519067,44,0.5681818181818182,UUPSX,inverse,sparse,XLF_big_down,1,True
0.4634352745263497,534,0.5543071161048689,0.9399705831739934,46,0.5652173913043478,UUPSX,inverse,sparse,SPY_big_down,1,True
0.21195400315675467,573,0.5619546247818499,0.7235504013431108,36,0.5833333333333334,UUPSX,inverse,sparse,SLV_bin_-0.5_0,1,True
0.246007747642262,146,0.6027397260273972,0.5630155058653775,17,0.6470588235294118,BLPIX,long,gap_extra,FXY_big_up,1,True
0.33927257627151786,97,0.5773195876288659,0.2240569972259757,33,0.6060606060606061,BLPIX,long,gap_extra,GLD_gt2,1,True
0.28162775063858764,60,0.7333333333333333,0.21107105410414487,33,0.696969696969697,BLPIX,long,gap_extra,GLD_gt2,2,True
1.0837703814050874,990,0.9353535353535354,1.077939605155951,89,0.9775280898876404,BLPIX,long,gap_extra,ext_vix_chg_ge5,1,True
0.5470023122052953,990,0.8212121212121212,0.5125598185710467,89,0.8314606741573034,BLPIX,long,gap_extra,ext_vix_chg_ge5,2,True
0.3710141325358693,990,0.7797979797979798,0.33485225303883454,89,0.7528089887640449,BLPIX,long,gap_extra,ext_vix_chg_ge5,3,True
0.2532067532412051,990,0.7535353535353535,0.24105655392479236,89,0.7415730337078652,BLPIX,long,gap_extra,ext_vix_chg_ge5,5,True
