ticker,n_strategies,constraints_met,base_full_avg,base_full_trades,base_full_hit,base_frozen_avg,base_frozen_trades,base_frozen_hit,sel_full_avg,sel_full_trades,sel_full_hit,sel_frozen_avg,sel_frozen_trades,sel_frozen_hit,density_full_req,density_frozen_req
SGPIX,3,True,0.10303953350269991,2658,0.5338600451467269,0.08686928533607034,306,0.5228758169934641,0.24240966163688352,494,0.5546558704453441,0.41189472695517243,77,0.6363636363636364,160,35
SGPSX,3,True,0.11340951502773935,2572,0.5353810264385692,0.09236045921793534,306,0.5261437908496732,0.24166746917465814,551,0.5644283121597096,0.36892082172758034,86,0.6046511627906976,200,40
SLPIX,3,True,0.11898532146788272,2688,0.5383184523809523,0.12950938159362038,310,0.5516129032258065,0.24122695694518856,480,0.575,0.37395908936205696,78,0.5769230769230769,160,35
SLPSX,3,True,0.12785581938138418,2753,0.539048310933527,0.14337230922701558,340,0.5529411764705883,0.24829934399327067,486,0.5781893004115226,0.41852863525639833,91,0.6263736263736264,160,35
SMPIX,3,True,0.14546503157798232,5658,0.5268646164722517,0.31662250756871474,394,0.5685279187817259,0.37419391755089837,2157,0.60778859527121,0.681178610463286,329,0.6443768996960486,200,40
SMPSX,3,True,0.13701283108684226,5693,0.5280168628139821,0.33057322147026613,394,0.5710659898477157,0.3788880777835995,2170,0.5838709677419355,0.7034371098383245,227,0.6167400881057269,200,40
SNPIX,1,True,0.17609747008191753,509,0.555992141453831,0.32043571798836706,115,0.5652173913043478,0.3705735828518337,158,0.569620253164557,0.8807136883415989,35,0.6,120,30
SNPSX,1,True,0.12284763130527863,628,0.5286624203821656,0.23678336064953617,140,0.5285714285714286,0.4212866628776488,147,0.6122448979591837,0.7584011975858662,44,0.7045454545454546,120,30
SPPIX,3,True,0.16841930163824642,847,0.5560802833530106,0.22038745102128496,127,0.5039370078740157,0.22876171623925007,698,0.5630372492836676,0.2965516013859242,97,0.5051546391752577,120,30
SPPSX,1,True,0.19416882374218875,831,0.5547533092659447,0.2805051134509952,131,0.5267175572519084,0.293234602950354,421,0.5795724465558195,0.4285554965448252,54,0.5740740740740741,120,30
SVPIX,3,True,0.14022473930137744,2485,0.5420523138832998,0.07378950662820914,288,0.5416666666666666,0.22198434738679068,523,0.5449330783938815,0.4530980243781575,76,0.6052631578947368,200,40
SVPSX,3,True,0.13575713664384645,2105,0.5415676959619953,0.08779117343435008,276,0.5507246376811594,0.22305834964386798,550,0.5472727272727272,0.44833444291155383,76,0.5921052631578947,200,40
TEPIX,3,True,0.10368888701760519,5293,0.5441148686945022,0.20269235658912957,395,0.5949367088607594,0.34974201473020194,1573,0.5804195804195804,0.691112880804415,147,0.6462585034013606,200,40
TEPSX,3,True,0.09994647354659773,5202,0.5407535563244906,0.21488731123402474,394,0.5939086294416244,0.336935961713037,1586,0.5939470365699874,0.7137207242366799,157,0.6624203821656051,200,40
UAPIX,3,True,0.13963563265465717,5176,0.5367078825347759,0.18128018730941414,392,0.5459183673469388,0.330087062168773,2156,0.5686456400742115,0.6421562116217596,120,0.6166666666666667,200,40
UAPSX,3,True,0.14063673244801433,5146,0.5386708122813836,0.15338531846450076,392,0.5331632653061225,0.3271628204207686,2156,0.564935064935065,0.4946285732044173,163,0.6012269938650306,200,40
UBPIX,3,True,0.13338873144906935,4386,0.5150478796169631,0.33416820853418283,393,0.5674300254452926,0.4235225870016982,1120,0.5892857142857143,0.4461681455699564,156,0.5897435897435898,200,40
UBPSX,3,True,0.1213661266769523,4372,0.5139524245196706,0.3264018090273307,393,0.5648854961832062,0.42037636866359684,1120,0.5875,0.4420807761485074,156,0.5897435897435898,200,40
UCPIX,1,True,0.3188250673844444,132,0.553030303030303,0.3119471173971214,33,0.6666666666666666,0.3188250673844444,132,0.553030303030303,0.3119471173971214,33,0.6666666666666666,120,30
UCPSX,1,True,0.27314627834677135,239,0.5564853556485355,0.5827449668738705,80,0.6375,0.3837824191168044,124,0.5645161290322581,0.5944559487177534,58,0.603448275862069,120,30
UDPIX,3,True,0.09782594239458826,5151,0.5383420695010678,0.13029933910529715,393,0.5470737913486005,0.35169266333874083,1411,0.5832742735648476,0.5421565531676725,112,0.6071428571428571,200,40
UDPSX,3,True,0.08814877464787761,5093,0.5374042803848419,0.12554944983127497,392,0.5459183673469388,0.34970145232812233,1423,0.5832747716092762,0.5386211784665923,112,0.6071428571428571,200,40
