condition,horizon,eligible_funds,pass_signals
GDX_down_IWM_up_JNK_down,1,0,0
GDX_down_IWM_up_JNK_down,2,0,0
GDX_down_IWM_up_JNK_down,3,0,0
GDX_up_IWM_down_JNK_down,1,126,25
GDX_up_IWM_down_JNK_down,2,126,6
GDX_up_IWM_down_JNK_down,3,126,11
GDX_up_IWM_up_LQD_up,1,128,0
GDX_up_IWM_up_LQD_up,2,128,0
GDX_up_IWM_up_LQD_up,3,128,0
GDX_down_IWM_down_LQD_down,1,127,0
GDX_down_IWM_down_LQD_down,2,127,2
GDX_down_IWM_down_LQD_down,3,127,0
GDX_up_IWM_up_LQD_down,1,126,0
GDX_up_IWM_up_LQD_down,2,126,0
GDX_up_IWM_up_LQD_down,3,126,0
GDX_up_IWM_down_LQD_up,1,126,17
GDX_up_IWM_down_LQD_up,2,126,9
GDX_up_IWM_down_LQD_up,3,126,0
GDX_down_IWM_up_LQD_up,1,126,0
GDX_down_IWM_up_LQD_up,2,126,1
GDX_down_IWM_up_LQD_up,3,126,4
GDX_down_IWM_down_LQD_up,1,126,0
GDX_down_IWM_down_LQD_up,2,126,0
GDX_down_IWM_down_LQD_up,3,126,0
GDX_down_IWM_up_LQD_down,1,126,0
GDX_down_IWM_up_LQD_down,2,126,0
GDX_down_IWM_up_LQD_down,3,126,2
GDX_up_IWM_down_LQD_down,1,126,10
GDX_up_IWM_down_LQD_down,2,126,6
GDX_up_IWM_down_LQD_down,3,126,25
GDX_up_IWM_up_QQQ_up,1,128,0
GDX_up_IWM_up_QQQ_up,2,128,0
GDX_up_IWM_up_QQQ_up,3,128,0
GDX_down_IWM_down_QQQ_down,1,127,0
GDX_down_IWM_down_QQQ_down,2,127,0
GDX_down_IWM_down_QQQ_down,3,127,0
GDX_up_IWM_up_QQQ_down,1,0,0
GDX_up_IWM_up_QQQ_down,2,0,0
GDX_up_IWM_up_QQQ_down,3,0,0
GDX_up_IWM_down_QQQ_up,1,0,0
GDX_up_IWM_down_QQQ_up,2,0,0
GDX_up_IWM_down_QQQ_up,3,0,0
GDX_down_IWM_up_QQQ_up,1,126,0
GDX_down_IWM_up_QQQ_up,2,126,0
GDX_down_IWM_up_QQQ_up,3,126,0
GDX_down_IWM_down_QQQ_up,1,0,0
GDX_down_IWM_down_QQQ_up,2,0,0
GDX_down_IWM_down_QQQ_up,3,0,0
GDX_down_IWM_up_QQQ_down,1,0,0
GDX_down_IWM_up_QQQ_down,2,0,0
GDX_down_IWM_up_QQQ_down,3,0,0
GDX_up_IWM_down_QQQ_down,1,126,59
GDX_up_IWM_down_QQQ_down,2,126,27
GDX_up_IWM_down_QQQ_down,3,126,34
GDX_up_IWM_up_SLV_up,1,128,0
GDX_up_IWM_up_SLV_up,2,128,1
GDX_up_IWM_up_SLV_up,3,128,0
GDX_down_IWM_down_SLV_down,1,128,0
GDX_down_IWM_down_SLV_down,2,128,2
GDX_down_IWM_down_SLV_down,3,128,0
GDX_up_IWM_up_SLV_down,1,0,0
GDX_up_IWM_up_SLV_down,2,0,0
GDX_up_IWM_up_SLV_down,3,0,0
GDX_up_IWM_down_SLV_up,1,126,18
GDX_up_IWM_down_SLV_up,2,126,6
GDX_up_IWM_down_SLV_up,3,126,12
GDX_down_IWM_up_SLV_up,1,0,0
GDX_down_IWM_up_SLV_up,2,0,0
GDX_down_IWM_up_SLV_up,3,0,0
GDX_down_IWM_down_SLV_up,1,0,0
GDX_down_IWM_down_SLV_up,2,0,0
GDX_down_IWM_down_SLV_up,3,0,0
GDX_down_IWM_up_SLV_down,1,126,0
GDX_down_IWM_up_SLV_down,2,126,0
GDX_down_IWM_up_SLV_down,3,126,0
GDX_up_IWM_down_SLV_down,1,0,0
GDX_up_IWM_down_SLV_down,2,0,0
GDX_up_IWM_down_SLV_down,3,0,0
GDX_up_IWM_up_SPY_up,1,128,0
GDX_up_IWM_up_SPY_up,2,128,1
GDX_up_IWM_up_SPY_up,3,128,0
GDX_down_IWM_down_SPY_down,1,128,0
GDX_down_IWM_down_SPY_down,2,128,0
GDX_down_IWM_down_SPY_down,3,128,0
GDX_up_IWM_up_SPY_down,1,0,0
GDX_up_IWM_up_SPY_down,2,0,0
GDX_up_IWM_up_SPY_down,3,0,0
GDX_up_IWM_down_SPY_up,1,0,0
GDX_up_IWM_down_SPY_up,2,0,0
GDX_up_IWM_down_SPY_up,3,0,0
GDX_down_IWM_up_SPY_up,1,126,0
GDX_down_IWM_up_SPY_up,2,126,0
GDX_down_IWM_up_SPY_up,3,126,0
GDX_down_IWM_down_SPY_up,1,0,0
GDX_down_IWM_down_SPY_up,2,0,0
GDX_down_IWM_down_SPY_up,3,0,0
GDX_down_IWM_up_SPY_down,1,0,0
GDX_down_IWM_up_SPY_down,2,0,0
GDX_down_IWM_up_SPY_down,3,0,0
GDX_up_IWM_down_SPY_down,1,126,40
GDX_up_IWM_down_SPY_down,2,126,10
GDX_up_IWM_down_SPY_down,3,126,22
GDX_up_IWM_up_TIP_up,1,128,2
GDX_up_IWM_up_TIP_up,2,128,0
GDX_up_IWM_up_TIP_up,3,128,0
GDX_down_IWM_down_TIP_down,1,127,0
GDX_down_IWM_down_TIP_down,2,127,0
GDX_down_IWM_down_TIP_down,3,127,0
GDX_up_IWM_up_TIP_down,1,126,0
GDX_up_IWM_up_TIP_down,2,126,0
GDX_up_IWM_up_TIP_down,3,126,0
GDX_up_IWM_down_TIP_up,1,126,56
GDX_up_IWM_down_TIP_up,2,126,11
GDX_up_IWM_down_TIP_up,3,126,8
GDX_down_IWM_up_TIP_up,1,126,5
GDX_down_IWM_up_TIP_up,2,126,2
GDX_down_IWM_up_TIP_up,3,126,6
GDX_down_IWM_down_TIP_up,1,126,0
GDX_down_IWM_down_TIP_up,2,126,2
GDX_down_IWM_down_TIP_up,3,126,2
GDX_down_IWM_up_TIP_down,1,126,0
GDX_down_IWM_up_TIP_down,2,126,0
GDX_down_IWM_up_TIP_down,3,126,0
GDX_up_IWM_down_TIP_down,1,126,0
GDX_up_IWM_down_TIP_down,2,126,2
GDX_up_IWM_down_TIP_down,3,126,3
GDX_up_IWM_up_TLT_up,1,127,0
GDX_up_IWM_up_TLT_up,2,127,0
GDX_up_IWM_up_TLT_up,3,127,0
GDX_down_IWM_down_TLT_down,1,126,0
GDX_down_IWM_down_TLT_down,2,126,0
GDX_down_IWM_down_TLT_down,3,126,0
GDX_up_IWM_up_TLT_down,1,126,0
GDX_up_IWM_up_TLT_down,2,126,0
GDX_up_IWM_up_TLT_down,3,126,2
GDX_up_IWM_down_TLT_up,1,126,44
GDX_up_IWM_down_TLT_up,2,126,8
GDX_up_IWM_down_TLT_up,3,126,5
GDX_down_IWM_up_TLT_up,1,126,2
GDX_down_IWM_up_TLT_up,2,126,6
GDX_down_IWM_up_TLT_up,3,126,2
GDX_down_IWM_down_TLT_up,1,126,0
GDX_down_IWM_down_TLT_up,2,126,0
GDX_down_IWM_down_TLT_up,3,126,3
GDX_down_IWM_up_TLT_down,1,126,0
GDX_down_IWM_up_TLT_down,2,126,0
GDX_down_IWM_up_TLT_down,3,126,0
GDX_up_IWM_down_TLT_down,1,126,4
GDX_up_IWM_down_TLT_down,2,126,1
GDX_up_IWM_down_TLT_down,3,126,14
GDX_up_IWM_up_UUP_up,1,126,0
GDX_up_IWM_up_UUP_up,2,126,0
GDX_up_IWM_up_UUP_up,3,126,0
GDX_down_IWM_down_UUP_down,1,0,0
GDX_down_IWM_down_UUP_down,2,0,0
GDX_down_IWM_down_UUP_down,3,0,0
GDX_up_IWM_up_UUP_down,1,128,2
GDX_up_IWM_up_UUP_down,2,128,0
GDX_up_IWM_up_UUP_down,3,128,0
GDX_up_IWM_down_UUP_up,1,126,0
GDX_up_IWM_down_UUP_up,2,126,12
GDX_up_IWM_down_UUP_up,3,126,2
GDX_down_IWM_up_UUP_up,1,126,0
GDX_down_IWM_up_UUP_up,2,126,0
GDX_down_IWM_up_UUP_up,3,126,0
GDX_down_IWM_down_UUP_up,1,128,0
GDX_down_IWM_down_UUP_up,2,128,0
GDX_down_IWM_down_UUP_up,3,128,0
GDX_down_IWM_up_UUP_down,1,0,0
GDX_down_IWM_up_UUP_down,2,0,0
GDX_down_IWM_up_UUP_down,3,0,0
GDX_up_IWM_down_UUP_down,1,126,36
GDX_up_IWM_down_UUP_down,2,126,6
GDX_up_IWM_down_UUP_down,3,126,6
GDX_up_IWM_up_XLC_up,1,128,0
GDX_up_IWM_up_XLC_up,2,128,0
GDX_up_IWM_up_XLC_up,3,128,0
GDX_down_IWM_down_XLC_down,1,127,2
GDX_down_IWM_down_XLC_down,2,127,0
GDX_down_IWM_down_XLC_down,3,127,0
GDX_up_IWM_up_XLC_down,1,0,0
GDX_up_IWM_up_XLC_down,2,0,0
GDX_up_IWM_up_XLC_down,3,0,0
GDX_up_IWM_down_XLC_up,1,0,0
GDX_up_IWM_down_XLC_up,2,0,0
GDX_up_IWM_down_XLC_up,3,0,0
GDX_down_IWM_up_XLC_up,1,126,0
GDX_down_IWM_up_XLC_up,2,126,1
GDX_down_IWM_up_XLC_up,3,126,0
GDX_down_IWM_down_XLC_up,1,0,0
GDX_down_IWM_down_XLC_up,2,0,0
GDX_down_IWM_down_XLC_up,3,0,0
GDX_down_IWM_up_XLC_down,1,0,0
GDX_down_IWM_up_XLC_down,2,0,0
GDX_down_IWM_up_XLC_down,3,0,0
GDX_up_IWM_down_XLC_down,1,126,24
GDX_up_IWM_down_XLC_down,2,126,30
GDX_up_IWM_down_XLC_down,3,126,50
GDX_up_IWM_up_XLE_up,1,128,0
GDX_up_IWM_up_XLE_up,2,128,0
GDX_up_IWM_up_XLE_up,3,128,0
GDX_down_IWM_down_XLE_down,1,127,0
GDX_down_IWM_down_XLE_down,2,127,0
GDX_down_IWM_down_XLE_down,3,127,0
GDX_up_IWM_up_XLE_down,1,126,0
GDX_up_IWM_up_XLE_down,2,126,0
GDX_up_IWM_up_XLE_down,3,126,2
GDX_up_IWM_down_XLE_up,1,126,1
GDX_up_IWM_down_XLE_up,2,126,2
GDX_up_IWM_down_XLE_up,3,126,2
GDX_down_IWM_up_XLE_up,1,126,0
GDX_down_IWM_up_XLE_up,2,126,0
GDX_down_IWM_up_XLE_up,3,126,0
GDX_down_IWM_down_XLE_up,1,126,0
GDX_down_IWM_down_XLE_up,2,126,10
GDX_down_IWM_down_XLE_up,3,126,2
GDX_down_IWM_up_XLE_down,1,0,0
GDX_down_IWM_up_XLE_down,2,0,0
GDX_down_IWM_up_XLE_down,3,0,0
GDX_up_IWM_down_XLE_down,1,126,33
GDX_up_IWM_down_XLE_down,2,126,18
GDX_up_IWM_down_XLE_down,3,126,18
GDX_up_IWM_up_XLF_up,1,128,0
GDX_up_IWM_up_XLF_up,2,128,0
GDX_up_IWM_up_XLF_up,3,128,0
GDX_down_IWM_down_XLF_down,1,127,0
GDX_down_IWM_down_XLF_down,2,127,0
GDX_down_IWM_down_XLF_down,3,127,0
GDX_up_IWM_up_XLF_down,1,126,0
GDX_up_IWM_up_XLF_down,2,126,0
GDX_up_IWM_up_XLF_down,3,126,0
GDX_up_IWM_down_XLF_up,1,0,0
GDX_up_IWM_down_XLF_up,2,0,0
GDX_up_IWM_down_XLF_up,3,0,0
GDX_down_IWM_up_XLF_up,1,126,0
GDX_down_IWM_up_XLF_up,2,126,0
GDX_down_IWM_up_XLF_up,3,126,0
GDX_down_IWM_down_XLF_up,1,0,0
GDX_down_IWM_down_XLF_up,2,0,0
GDX_down_IWM_down_XLF_up,3,0,0
GDX_down_IWM_up_XLF_down,1,0,0
GDX_down_IWM_up_XLF_down,2,0,0
GDX_down_IWM_up_XLF_down,3,0,0
GDX_up_IWM_down_XLF_down,1,126,58
GDX_up_IWM_down_XLF_down,2,126,18
GDX_up_IWM_down_XLF_down,3,126,25
GDX_up_IWM_up_XLK_up,1,128,0
GDX_up_IWM_up_XLK_up,2,128,1
GDX_up_IWM_up_XLK_up,3,128,0
GDX_down_IWM_down_XLK_down,1,127,0
GDX_down_IWM_down_XLK_down,2,127,0
GDX_down_IWM_down_XLK_down,3,127,0
GDX_up_IWM_up_XLK_down,1,0,0
GDX_up_IWM_up_XLK_down,2,0,0
GDX_up_IWM_up_XLK_down,3,0,0
GDX_up_IWM_down_XLK_up,1,0,0
GDX_up_IWM_down_XLK_up,2,0,0
GDX_up_IWM_down_XLK_up,3,0,0
GDX_down_IWM_up_XLK_up,1,126,0
GDX_down_IWM_up_XLK_up,2,126,0
GDX_down_IWM_up_XLK_up,3,126,0
GDX_down_IWM_down_XLK_up,1,0,0
GDX_down_IWM_down_XLK_up,2,0,0
GDX_down_IWM_down_XLK_up,3,0,0
GDX_down_IWM_up_XLK_down,1,0,0
GDX_down_IWM_up_XLK_down,2,0,0
GDX_down_IWM_up_XLK_down,3,0,0
GDX_up_IWM_down_XLK_down,1,126,60
GDX_up_IWM_down_XLK_down,2,126,27
GDX_up_IWM_down_XLK_down,3,126,42
GDX_up_IWM_up_XLU_up,1,128,0
GDX_up_IWM_up_XLU_up,2,128,0
GDX_up_IWM_up_XLU_up,3,128,0
GDX_down_IWM_down_XLU_down,1,127,0
GDX_down_IWM_down_XLU_down,2,127,2
GDX_down_IWM_down_XLU_down,3,127,0
GDX_up_IWM_up_XLU_down,1,126,0
GDX_up_IWM_up_XLU_down,2,126,2
GDX_up_IWM_up_XLU_down,3,126,2
GDX_up_IWM_down_XLU_up,1,126,16
GDX_up_IWM_down_XLU_up,2,126,18
GDX_up_IWM_down_XLU_up,3,126,1
GDX_down_IWM_up_XLU_up,1,126,0
GDX_down_IWM_up_XLU_up,2,126,0
GDX_down_IWM_up_XLU_up,3,126,0
GDX_down_IWM_down_XLU_up,1,126,0
GDX_down_IWM_down_XLU_up,2,126,0
GDX_down_IWM_down_XLU_up,3,126,0
GDX_down_IWM_up_XLU_down,1,126,0
GDX_down_IWM_up_XLU_down,2,126,8
GDX_down_IWM_up_XLU_down,3,126,2
GDX_up_IWM_down_XLU_down,1,126,27
GDX_up_IWM_down_XLU_down,2,126,6
GDX_up_IWM_down_XLU_down,3,126,14
GDX_up_IWM_up_XLV_up,1,128,0
GDX_up_IWM_up_XLV_up,2,128,0
GDX_up_IWM_up_XLV_up,3,128,0
GDX_down_IWM_down_XLV_down,1,127,0
GDX_down_IWM_down_XLV_down,2,127,2
GDX_down_IWM_down_XLV_down,3,127,2
GDX_up_IWM_up_XLV_down,1,126,0
GDX_up_IWM_up_XLV_down,2,126,0
GDX_up_IWM_up_XLV_down,3,126,0
GDX_up_IWM_down_XLV_up,1,126,0
GDX_up_IWM_down_XLV_up,2,126,0
GDX_up_IWM_down_XLV_up,3,126,0
GDX_down_IWM_up_XLV_up,1,126,0
GDX_down_IWM_up_XLV_up,2,126,0
GDX_down_IWM_up_XLV_up,3,126,0
GDX_down_IWM_down_XLV_up,1,126,0
GDX_down_IWM_down_XLV_up,2,126,0
GDX_down_IWM_down_XLV_up,3,126,0
GDX_down_IWM_up_XLV_down,1,126,0
GDX_down_IWM_up_XLV_down,2,126,4
GDX_down_IWM_up_XLV_down,3,126,2
GDX_up_IWM_down_XLV_down,1,126,49
GDX_up_IWM_down_XLV_down,2,126,27
GDX_up_IWM_down_XLV_down,3,126,35
GDX_up_JNK_up_LQD_up,1,128,3
GDX_up_JNK_up_LQD_up,2,128,0
GDX_up_JNK_up_LQD_up,3,128,0
GDX_down_JNK_down_LQD_down,1,128,0
GDX_down_JNK_down_LQD_down,2,128,0
GDX_down_JNK_down_LQD_down,3,128,0
GDX_up_JNK_up_LQD_down,1,126,0
GDX_up_JNK_up_LQD_down,2,126,4
GDX_up_JNK_up_LQD_down,3,126,0
GDX_up_JNK_down_LQD_up,1,0,0
GDX_up_JNK_down_LQD_up,2,0,0
GDX_up_JNK_down_LQD_up,3,0,0
GDX_down_JNK_up_LQD_up,1,126,0
GDX_down_JNK_up_LQD_up,2,126,0
GDX_down_JNK_up_LQD_up,3,126,0
GDX_down_JNK_down_LQD_up,1,0,0
GDX_down_JNK_down_LQD_up,2,0,0
GDX_down_JNK_down_LQD_up,3,0,0
GDX_down_JNK_up_LQD_down,1,0,0
GDX_down_JNK_up_LQD_down,2,0,0
GDX_down_JNK_up_LQD_down,3,0,0
GDX_up_JNK_down_LQD_down,1,126,0
GDX_up_JNK_down_LQD_down,2,126,0
GDX_up_JNK_down_LQD_down,3,126,2
GDX_up_JNK_up_QQQ_up,1,128,0
GDX_up_JNK_up_QQQ_up,2,128,0
GDX_up_JNK_up_QQQ_up,3,128,0
GDX_down_JNK_down_QQQ_down,1,127,0
GDX_down_JNK_down_QQQ_down,2,127,0
GDX_down_JNK_down_QQQ_down,3,127,1
GDX_up_JNK_up_QQQ_down,1,0,0
GDX_up_JNK_up_QQQ_down,2,0,0
GDX_up_JNK_up_QQQ_down,3,0,0
GDX_up_JNK_down_QQQ_up,1,0,0
GDX_up_JNK_down_QQQ_up,2,0,0
GDX_up_JNK_down_QQQ_up,3,0,0
GDX_down_JNK_up_QQQ_up,1,126,0
GDX_down_JNK_up_QQQ_up,2,126,0
GDX_down_JNK_up_QQQ_up,3,126,0
GDX_down_JNK_down_QQQ_up,1,0,0
GDX_down_JNK_down_QQQ_up,2,0,0
GDX_down_JNK_down_QQQ_up,3,0,0
GDX_down_JNK_up_QQQ_down,1,0,0
GDX_down_JNK_up_QQQ_down,2,0,0
GDX_down_JNK_up_QQQ_down,3,0,0
GDX_up_JNK_down_QQQ_down,1,126,25
GDX_up_JNK_down_QQQ_down,2,126,7
GDX_up_JNK_down_QQQ_down,3,126,20
GDX_up_JNK_up_SLV_up,1,128,0
GDX_up_JNK_up_SLV_up,2,128,0
GDX_up_JNK_up_SLV_up,3,128,0
GDX_down_JNK_down_SLV_down,1,128,0
GDX_down_JNK_down_SLV_down,2,128,0
GDX_down_JNK_down_SLV_down,3,128,0
GDX_up_JNK_up_SLV_down,1,0,0
GDX_up_JNK_up_SLV_down,2,0,0
GDX_up_JNK_up_SLV_down,3,0,0
GDX_up_JNK_down_SLV_up,1,126,4
GDX_up_JNK_down_SLV_up,2,126,2
GDX_up_JNK_down_SLV_up,3,126,2
GDX_down_JNK_up_SLV_up,1,0,0
GDX_down_JNK_up_SLV_up,2,0,0
GDX_down_JNK_up_SLV_up,3,0,0
GDX_down_JNK_down_SLV_up,1,0,0
GDX_down_JNK_down_SLV_up,2,0,0
GDX_down_JNK_down_SLV_up,3,0,0
GDX_down_JNK_up_SLV_down,1,126,0
GDX_down_JNK_up_SLV_down,2,126,0
GDX_down_JNK_up_SLV_down,3,126,0
GDX_up_JNK_down_SLV_down,1,0,0
GDX_up_JNK_down_SLV_down,2,0,0
GDX_up_JNK_down_SLV_down,3,0,0
GDX_up_JNK_up_SPY_up,1,128,0
GDX_up_JNK_up_SPY_up,2,128,0
GDX_up_JNK_up_SPY_up,3,128,0
GDX_down_JNK_down_SPY_down,1,128,0
GDX_down_JNK_down_SPY_down,2,128,0
GDX_down_JNK_down_SPY_down,3,128,0
GDX_up_JNK_up_SPY_down,1,0,0
GDX_up_JNK_up_SPY_down,2,0,0
GDX_up_JNK_up_SPY_down,3,0,0
GDX_up_JNK_down_SPY_up,1,0,0
GDX_up_JNK_down_SPY_up,2,0,0
GDX_up_JNK_down_SPY_up,3,0,0
GDX_down_JNK_up_SPY_up,1,126,0
GDX_down_JNK_up_SPY_up,2,126,0
GDX_down_JNK_up_SPY_up,3,126,0
GDX_down_JNK_down_SPY_up,1,0,0
GDX_down_JNK_down_SPY_up,2,0,0
GDX_down_JNK_down_SPY_up,3,0,0
GDX_down_JNK_up_SPY_down,1,0,0
GDX_down_JNK_up_SPY_down,2,0,0
GDX_down_JNK_up_SPY_down,3,0,0
GDX_up_JNK_down_SPY_down,1,126,23
GDX_up_JNK_down_SPY_down,2,126,10
GDX_up_JNK_down_SPY_down,3,126,24
GDX_up_JNK_up_TIP_up,1,128,6
GDX_up_JNK_up_TIP_up,2,128,0
GDX_up_JNK_up_TIP_up,3,128,0
GDX_down_JNK_down_TIP_down,1,128,0
GDX_down_JNK_down_TIP_down,2,128,1
GDX_down_JNK_down_TIP_down,3,128,0
GDX_up_JNK_up_TIP_down,1,126,0
GDX_up_JNK_up_TIP_down,2,126,0
GDX_up_JNK_up_TIP_down,3,126,0
GDX_up_JNK_down_TIP_up,1,126,31
GDX_up_JNK_down_TIP_up,2,126,9
GDX_up_JNK_down_TIP_up,3,126,18
GDX_down_JNK_up_TIP_up,1,126,0
GDX_down_JNK_up_TIP_up,2,126,8
GDX_down_JNK_up_TIP_up,3,126,2
GDX_down_JNK_down_TIP_up,1,0,0
GDX_down_JNK_down_TIP_up,2,0,0
GDX_down_JNK_down_TIP_up,3,0,0
GDX_down_JNK_up_TIP_down,1,0,0
GDX_down_JNK_up_TIP_down,2,0,0
GDX_down_JNK_up_TIP_down,3,0,0
GDX_up_JNK_down_TIP_down,1,126,0
GDX_up_JNK_down_TIP_down,2,126,0
GDX_up_JNK_down_TIP_down,3,126,4
GDX_up_JNK_up_TLT_up,1,128,2
GDX_up_JNK_up_TLT_up,2,128,0
GDX_up_JNK_up_TLT_up,3,128,0
GDX_down_JNK_down_TLT_down,1,127,0
GDX_down_JNK_down_TLT_down,2,127,2
GDX_down_JNK_down_TLT_down,3,127,0
GDX_up_JNK_up_TLT_down,1,126,0
GDX_up_JNK_up_TLT_down,2,126,3
GDX_up_JNK_up_TLT_down,3,126,0
GDX_up_JNK_down_TLT_up,1,0,0
GDX_up_JNK_down_TLT_up,2,0,0
GDX_up_JNK_down_TLT_up,3,0,0
GDX_down_JNK_up_TLT_up,1,126,1
GDX_down_JNK_up_TLT_up,2,126,6
GDX_down_JNK_up_TLT_up,3,126,7
GDX_down_JNK_down_TLT_up,1,126,0
GDX_down_JNK_down_TLT_up,2,126,2
GDX_down_JNK_down_TLT_up,3,126,0
GDX_down_JNK_up_TLT_down,1,0,0
GDX_down_JNK_up_TLT_down,2,0,0
GDX_down_JNK_up_TLT_down,3,0,0
GDX_up_JNK_down_TLT_down,1,126,0
GDX_up_JNK_down_TLT_down,2,126,0
GDX_up_JNK_down_TLT_down,3,126,0
GDX_up_JNK_up_UUP_up,1,126,0
GDX_up_JNK_up_UUP_up,2,126,0
GDX_up_JNK_up_UUP_up,3,126,0
GDX_down_JNK_down_UUP_down,1,0,0
GDX_down_JNK_down_UUP_down,2,0,0
GDX_down_JNK_down_UUP_down,3,0,0
GDX_up_JNK_up_UUP_down,1,128,0
GDX_up_JNK_up_UUP_down,2,128,1
GDX_up_JNK_up_UUP_down,3,128,0
GDX_up_JNK_down_UUP_up,1,126,12
GDX_up_JNK_down_UUP_up,2,126,4
GDX_up_JNK_down_UUP_up,3,126,0
GDX_down_JNK_up_UUP_up,1,126,0
GDX_down_JNK_up_UUP_up,2,126,0
GDX_down_JNK_up_UUP_up,3,126,0
GDX_down_JNK_down_UUP_up,1,128,0
GDX_down_JNK_down_UUP_up,2,128,0
GDX_down_JNK_down_UUP_up,3,128,0
GDX_down_JNK_up_UUP_down,1,126,0
GDX_down_JNK_up_UUP_down,2,126,0
GDX_down_JNK_up_UUP_down,3,126,0
GDX_up_JNK_down_UUP_down,1,126,2
GDX_up_JNK_down_UUP_down,2,126,2
GDX_up_JNK_down_UUP_down,3,126,14
GDX_up_JNK_up_XLC_up,1,128,2
GDX_up_JNK_up_XLC_up,2,128,0
GDX_up_JNK_up_XLC_up,3,128,0
GDX_down_JNK_down_XLC_down,1,127,0
GDX_down_JNK_down_XLC_down,2,127,0
GDX_down_JNK_down_XLC_down,3,127,0
GDX_up_JNK_up_XLC_down,1,0,0
GDX_up_JNK_up_XLC_down,2,0,0
GDX_up_JNK_up_XLC_down,3,0,0
GDX_up_JNK_down_XLC_up,1,0,0
GDX_up_JNK_down_XLC_up,2,0,0
GDX_up_JNK_down_XLC_up,3,0,0
GDX_down_JNK_up_XLC_up,1,126,0
GDX_down_JNK_up_XLC_up,2,126,0
GDX_down_JNK_up_XLC_up,3,126,0
GDX_down_JNK_down_XLC_up,1,0,0
GDX_down_JNK_down_XLC_up,2,0,0
GDX_down_JNK_down_XLC_up,3,0,0
GDX_down_JNK_up_XLC_down,1,0,0
GDX_down_JNK_up_XLC_down,2,0,0
GDX_down_JNK_up_XLC_down,3,0,0
GDX_up_JNK_down_XLC_down,1,126,14
GDX_up_JNK_down_XLC_down,2,126,12
GDX_up_JNK_down_XLC_down,3,126,30
GDX_up_JNK_up_XLE_up,1,128,0
GDX_up_JNK_up_XLE_up,2,128,0
GDX_up_JNK_up_XLE_up,3,128,0
GDX_down_JNK_down_XLE_down,1,126,0
GDX_down_JNK_down_XLE_down,2,126,0
GDX_down_JNK_down_XLE_down,3,126,0
GDX_up_JNK_up_XLE_down,1,126,3
GDX_up_JNK_up_XLE_down,2,126,2
GDX_up_JNK_up_XLE_down,3,126,7
GDX_up_JNK_down_XLE_up,1,126,0
GDX_up_JNK_down_XLE_up,2,126,0
GDX_up_JNK_down_XLE_up,3,126,0
GDX_down_JNK_up_XLE_up,1,126,0
GDX_down_JNK_up_XLE_up,2,126,0
GDX_down_JNK_up_XLE_up,3,126,0
GDX_down_JNK_down_XLE_up,1,126,0
GDX_down_JNK_down_XLE_up,2,126,2
GDX_down_JNK_down_XLE_up,3,126,2
GDX_down_JNK_up_XLE_down,1,126,0
GDX_down_JNK_up_XLE_down,2,126,0
GDX_down_JNK_up_XLE_down,3,126,2
GDX_up_JNK_down_XLE_down,1,126,10
GDX_up_JNK_down_XLE_down,2,126,7
GDX_up_JNK_down_XLE_down,3,126,9
GDX_up_JNK_up_XLF_up,1,128,0
GDX_up_JNK_up_XLF_up,2,128,0
GDX_up_JNK_up_XLF_up,3,128,0
GDX_down_JNK_down_XLF_down,1,127,0
GDX_down_JNK_down_XLF_down,2,127,0
GDX_down_JNK_down_XLF_down,3,127,0
GDX_up_JNK_up_XLF_down,1,126,2
GDX_up_JNK_up_XLF_down,2,126,2
GDX_up_JNK_up_XLF_down,3,126,0
GDX_up_JNK_down_XLF_up,1,0,0
GDX_up_JNK_down_XLF_up,2,0,0
GDX_up_JNK_down_XLF_up,3,0,0
GDX_down_JNK_up_XLF_up,1,126,0
GDX_down_JNK_up_XLF_up,2,126,1
GDX_down_JNK_up_XLF_up,3,126,0
GDX_down_JNK_down_XLF_up,1,0,0
GDX_down_JNK_down_XLF_up,2,0,0
GDX_down_JNK_down_XLF_up,3,0,0
GDX_down_JNK_up_XLF_down,1,0,0
GDX_down_JNK_up_XLF_down,2,0,0
GDX_down_JNK_up_XLF_down,3,0,0
GDX_up_JNK_down_XLF_down,1,126,52
GDX_up_JNK_down_XLF_down,2,126,13
GDX_up_JNK_down_XLF_down,3,126,38
GDX_up_JNK_up_XLK_up,1,128,0
GDX_up_JNK_up_XLK_up,2,128,0
GDX_up_JNK_up_XLK_up,3,128,0
GDX_down_JNK_down_XLK_down,1,127,0
GDX_down_JNK_down_XLK_down,2,127,0
GDX_down_JNK_down_XLK_down,3,127,0
GDX_up_JNK_up_XLK_down,1,0,0
GDX_up_JNK_up_XLK_down,2,0,0
GDX_up_JNK_up_XLK_down,3,0,0
GDX_up_JNK_down_XLK_up,1,0,0
GDX_up_JNK_down_XLK_up,2,0,0
GDX_up_JNK_down_XLK_up,3,0,0
GDX_down_JNK_up_XLK_up,1,126,0
GDX_down_JNK_up_XLK_up,2,126,0
GDX_down_JNK_up_XLK_up,3,126,0
GDX_down_JNK_down_XLK_up,1,126,0
GDX_down_JNK_down_XLK_up,2,126,0
GDX_down_JNK_down_XLK_up,3,126,0
GDX_down_JNK_up_XLK_down,1,0,0
GDX_down_JNK_up_XLK_down,2,0,0
GDX_down_JNK_up_XLK_down,3,0,0
GDX_up_JNK_down_XLK_down,1,126,24
