ticker,fund_group,source,condition,horizon,full_avg,full_trades,full_hit,frozen_avg,frozen_trades,frozen_hit,tokens
TEPSX,pair_scan,pair_scan,EEM_down_GLD_up,1,0.254591890744967,657,0.5814307458143074,0.3481112041032086,83,0.6024096385542169,"{'EEM', 'GLD'}"
ULPIX,pair_scan,pair_scan,EEM_down_GLD_up,1,0.2364082475933736,1036,0.5608108108108109,0.428530073206496,83,0.6024096385542169,"{'EEM', 'GLD'}"
ULPSX,pair_scan,pair_scan,EEM_down_GLD_up,1,0.2333298996253056,1036,0.5598455598455598,0.4244841659048017,83,0.6024096385542169,"{'EEM', 'GLD'}"
UMPIX,pair_scan,pair_scan,EEM_down_GLD_up,1,0.2323341795739615,659,0.5523520485584219,0.3785564294793791,83,0.5542168674698795,"{'EEM', 'GLD'}"
UOPIX,pair_scan,pair_scan,EEM_down_GLD_up,1,0.3417230100366433,641,0.592823712948518,0.531433016291988,83,0.6144578313253012,"{'EEM', 'GLD'}"
UOPSX,pair_scan,pair_scan,EEM_down_GLD_up,1,0.3350293999076296,639,0.5915492957746479,0.5275727095013433,83,0.6144578313253012,"{'EEM', 'GLD'}"
WCPIX,pair_scan,pair_scan,EEM_down_GLD_up,1,0.2100927259735564,352,0.5710227272727273,0.382538435993275,83,0.5903614457831325,"{'EEM', 'GLD'}"
WCPSX,pair_scan,pair_scan,EEM_down_GLD_up,1,0.2032557373952533,350,0.5685714285714286,0.3759368251182168,83,0.5903614457831325,"{'EEM', 'GLD'}"
SMPIX,pair_scan,pair_scan,EEM_down_GLD_up,2,0.2862257571159839,811,0.5709001233045623,0.4360496443693346,83,0.5903614457831325,"{'EEM', 'GLD'}"
SMPSX,pair_scan,pair_scan,EEM_down_GLD_up,2,0.2866896083311903,811,0.5709001233045623,0.4345884976627012,83,0.5903614457831325,"{'EEM', 'GLD'}"
TEPIX,pair_scan,pair_scan,EEM_down_GLD_up,2,0.2167870001705497,723,0.5905947441217151,0.2997660836765654,83,0.5662650602409639,"{'EEM', 'GLD'}"
TEPSX,pair_scan,pair_scan,EEM_down_GLD_up,2,0.2237785008348398,737,0.587516960651289,0.2944438673222014,83,0.5662650602409639,"{'EEM', 'GLD'}"
UGPIX,pair_scan,pair_scan,EEM_down_GLD_up,2,0.3082229245332316,889,0.5545556805399325,0.6168736304093944,83,0.5903614457831325,"{'EEM', 'GLD'}"
UGPSX,pair_scan,pair_scan,EEM_down_GLD_up,2,0.3038118377524817,889,0.5545556805399325,0.6127526917052922,83,0.5903614457831325,"{'EEM', 'GLD'}"
ULPIX,pair_scan,pair_scan,EEM_down_GLD_up,2,0.228514563353286,770,0.5974025974025974,0.2909847145993365,83,0.5662650602409639,"{'EEM', 'GLD'}"
ULPSX,pair_scan,pair_scan,EEM_down_GLD_up,2,0.227019150084558,761,0.5939553219448095,0.287456076219218,83,0.5662650602409639,"{'EEM', 'GLD'}"
UOPIX,pair_scan,pair_scan,EEM_down_GLD_up,2,0.2501640999890706,795,0.5811320754716981,0.3702092265117759,83,0.5783132530120482,"{'EEM', 'GLD'}"
UOPSX,pair_scan,pair_scan,EEM_down_GLD_up,2,0.2474654954896312,798,0.5827067669172933,0.3675050678699699,83,0.5783132530120482,"{'EEM', 'GLD'}"
BITIX,pair_scan,pair_scan,EEM_up_HYG_up,1,0.4731822320184423,138,0.5869565217391305,0.5209108179024204,135,0.6,"{'EEM', 'HYG'}"
SMPIX,pair_scan,pair_scan,EEM_down_HYG_down,2,0.250081260811007,1130,0.5584070796460177,0.8139043327798935,114,0.631578947368421,"{'EEM', 'HYG'}"
SMPSX,pair_scan,pair_scan,EEM_down_HYG_down,2,0.2441156309439242,1157,0.5592048401037165,0.8117388876689564,114,0.631578947368421,"{'EEM', 'HYG'}"
SMPIX,pair_scan,pair_scan,EEM_down_HYG_down,3,0.2213813301973443,1236,0.5655339805825242,0.5505902790966253,114,0.631578947368421,"{'EEM', 'HYG'}"
SMPSX,pair_scan,pair_scan,EEM_down_HYG_down,3,0.2303505941726496,1174,0.5664395229982965,0.54769832932119,114,0.631578947368421,"{'EEM', 'HYG'}"
TEPIX,pair_scan,pair_scan,EEM_down_IWM_down,1,0.2342988135654095,813,0.5571955719557196,0.5595256838772519,124,0.5887096774193549,"{'IWM', 'EEM'}"
TEPSX,pair_scan,pair_scan,EEM_down_IWM_down,1,0.2699579510104818,773,0.5640362225097024,0.5563759088214811,124,0.5887096774193549,"{'IWM', 'EEM'}"
SMPIX,pair_scan,pair_scan,EEM_down_IWM_down,2,0.2335561444088577,1662,0.5667870036101083,0.7548249417901841,124,0.6290322580645161,"{'IWM', 'EEM'}"
SMPSX,pair_scan,pair_scan,EEM_down_IWM_down,2,0.2304562009900546,1662,0.5673886883273165,0.75221560344231,124,0.6290322580645161,"{'IWM', 'EEM'}"
SMPIX,pair_scan,pair_scan,EEM_down_IWM_down,3,0.2012077172585943,1710,0.5590643274853802,0.5032911432299801,124,0.6451612903225806,"{'IWM', 'EEM'}"
SMPSX,pair_scan,pair_scan,EEM_down_IWM_down,3,0.2047374803122379,1626,0.559040590405904,0.5012047682817012,124,0.6451612903225806,"{'IWM', 'EEM'}"
ENPSX,pair_scan,pair_scan,EEM_up_IWM_down,2,0.201694562723395,529,0.5519848771266541,0.3777270216970812,54,0.5740740740740741,"{'IWM', 'EEM'}"
BITIX,pair_scan,pair_scan,EEM_up_JNK_up,1,0.26939065143253,173,0.5722543352601156,0.5824148128825212,142,0.6197183098591549,"{'EEM', 'JNK'}"
TEPIX,pair_scan,pair_scan,EEM_down_JNK_down,1,0.2318230710790708,641,0.5507020280811232,0.6176261456612384,115,0.6260869565217392,"{'EEM', 'JNK'}"
UJPIX,pair_scan,pair_scan,EEM_down_JNK_down,1,0.2010333405585334,434,0.5529953917050692,0.8644759844894879,115,0.6347826086956522,"{'EEM', 'JNK'}"
SMPIX,pair_scan,pair_scan,EEM_down_JNK_down,2,0.2339353108051416,1285,0.5610894941634241,0.7660224841402403,115,0.6347826086956522,"{'EEM', 'JNK'}"
SMPSX,pair_scan,pair_scan,EEM_down_JNK_down,2,0.2303349017013857,1285,0.5610894941634241,0.7639545652080412,115,0.6347826086956522,"{'EEM', 'JNK'}"
SMPIX,pair_scan,pair_scan,EEM_down_JNK_down,3,0.2182273764006237,1213,0.5647155812036274,0.482269365855903,115,0.6260869565217392,"{'EEM', 'JNK'}"
SMPSX,pair_scan,pair_scan,EEM_down_JNK_down,3,0.215081361324998,1213,0.5638911788953009,0.479285178962457,115,0.6260869565217392,"{'EEM', 'JNK'}"
BITIX,pair_scan,pair_scan,EEM_up_LQD_up,1,0.3008240431777789,135,0.562962962962963,0.3579208372467786,124,0.5645161290322581,"{'LQD', 'EEM'}"
SMPIX,pair_scan,pair_scan,EEM_down_LQD_up,3,0.2265947500062261,705,0.5659574468085107,0.3380998005873499,79,0.6329113924050633,"{'LQD', 'EEM'}"
SMPSX,pair_scan,pair_scan,EEM_down_LQD_up,3,0.2496066541876295,650,0.5707692307692308,0.3350237822652635,79,0.6329113924050633,"{'LQD', 'EEM'}"
TEPIX,pair_scan,pair_scan,EEM_down_QQQ_down,1,0.2706600660528356,761,0.5781865965834428,0.5522689710838242,128,0.6171875,"{'QQQ', 'EEM'}"
TEPSX,pair_scan,pair_scan,EEM_down_QQQ_down,1,0.2542173942151765,761,0.5716162943495401,0.5479948087577922,128,0.6171875,"{'QQQ', 'EEM'}"
UOPIX,pair_scan,pair_scan,EEM_down_QQQ_down,1,0.2341596900220878,1095,0.5552511415525114,0.6366118052181912,128,0.6015625,"{'QQQ', 'EEM'}"
UOPSX,pair_scan,pair_scan,EEM_down_QQQ_down,1,0.2297936680456215,936,0.5608974358974359,0.6330224099126582,128,0.6015625,"{'QQQ', 'EEM'}"
SMPIX,pair_scan,pair_scan,EEM_down_QQQ_down,2,0.2451224855387943,1737,0.5676453655728267,0.7352433689698328,128,0.640625,"{'QQQ', 'EEM'}"
SMPSX,pair_scan,pair_scan,EEM_down_QQQ_down,2,0.2434406981653203,1737,0.5682210708117443,0.7328161830037678,128,0.640625,"{'QQQ', 'EEM'}"
SMPIX,pair_scan,pair_scan,EEM_down_QQQ_down,3,0.2484402313415563,1429,0.5731280615815255,0.4985830093520489,128,0.65625,"{'QQQ', 'EEM'}"
SMPSX,pair_scan,pair_scan,EEM_down_QQQ_down,3,0.246920838314282,1411,0.5747696669029058,0.4954662694924878,128,0.65625,"{'QQQ', 'EEM'}"
FNPIX,pair_scan,pair_scan,EEM_up_QQQ_down,1,0.3107278079654516,171,0.5906432748538012,0.2025459616469425,43,0.5581395348837209,"{'QQQ', 'EEM'}"
SMPIX,pair_scan,pair_scan,EEM_up_QQQ_down,1,0.394385215114965,201,0.572139303482587,-0.4782702722012214,43,0.5581395348837209,"{'QQQ', 'EEM'}"
SMPSX,pair_scan,pair_scan,EEM_up_QQQ_down,1,0.3902526682335575,201,0.572139303482587,-0.4800465226184648,43,0.5581395348837209,"{'QQQ', 'EEM'}"
OEPIX,pair_scan,pair_scan,EEM_up_QQQ_down,3,0.2444330498682169,463,0.5874730021598272,0.2561265183258208,43,0.627906976744186,"{'QQQ', 'EEM'}"
OEPSX,pair_scan,pair_scan,EEM_up_QQQ_down,3,0.2389772465954399,463,0.5896328293736501,0.2516205692985599,43,0.627906976744186,"{'QQQ', 'EEM'}"
SMPIX,pair_scan,pair_scan,EEM_down_SLV_down,2,0.2015479918733866,1311,0.5644546147978642,0.436316203834057,104,0.6057692307692307,"{'EEM', 'SLV'}"
TEPIX,pair_scan,pair_scan,EEM_up_SLV_down,1,0.2008679984093544,832,0.5612980769230769,0.3274598266563763,60,0.6666666666666666,"{'EEM', 'SLV'}"
IDPIX,pair_scan,pair_scan,EEM_down_SLV_up,1,0.2301706861186106,372,0.5779569892473119,0.3377376328317958,69,0.6376811594202898,"{'EEM', 'SLV'}"
IDPSX,pair_scan,pair_scan,EEM_down_SLV_up,1,0.2161765548368817,372,0.5752688172043011,0.3324145284109857,69,0.6376811594202898,"{'EEM', 'SLV'}"
ULPIX,pair_scan,pair_scan,EEM_down_SLV_up,1,0.2111277556896187,671,0.5588673621460507,0.2974145827493076,69,0.5942028985507246,"{'EEM', 'SLV'}"
ULPSX,pair_scan,pair_scan,EEM_down_SLV_up,1,0.2116219591419076,634,0.556782334384858,0.2932592360691024,69,0.5942028985507246,"{'EEM', 'SLV'}"
UOPIX,pair_scan,pair_scan,EEM_down_SLV_up,1,0.2311246436509847,553,0.5804701627486437,0.3934041793920658,69,0.6376811594202898,"{'EEM', 'SLV'}"
UOPSX,pair_scan,pair_scan,EEM_down_SLV_up,1,0.2034531940853284,545,0.5761467889908257,0.3896634891052435,69,0.6376811594202898,"{'EEM', 'SLV'}"
SMPIX,pair_scan,pair_scan,EEM_down_SLV_up,3,0.2210890907777086,632,0.569620253164557,0.358441948113931,69,0.6666666666666666,"{'EEM', 'SLV'}"
SMPSX,pair_scan,pair_scan,EEM_down_SLV_up,3,0.2068710610971478,670,0.5611940298507463,0.357334128751326,69,0.6666666666666666,"{'EEM', 'SLV'}"
SMPIX,pair_scan,pair_scan,EEM_down_SPY_down,2,0.2419559560598618,1715,0.565597667638484,0.841774666883644,126,0.6190476190476191,"{'SPY', 'EEM'}"
SMPSX,pair_scan,pair_scan,EEM_down_SPY_down,2,0.2407466399479527,1703,0.5660598943041691,0.8392971562176349,126,0.6190476190476191,"{'SPY', 'EEM'}"
UJPIX,pair_scan,pair_scan,EEM_down_SPY_down,2,0.2042017574077541,1871,0.5799037947621593,0.6680335377108192,126,0.626984126984127,"{'SPY', 'EEM'}"
UJPSX,pair_scan,pair_scan,EEM_down_SPY_down,2,0.2006439186157193,1871,0.5777659005879209,0.6678519713047195,126,0.626984126984127,"{'SPY', 'EEM'}"
UOPIX,pair_scan,pair_scan,EEM_down_SPY_down,2,0.2021526813551034,1767,0.5636672325976231,0.5312424895226037,126,0.6111111111111112,"{'SPY', 'EEM'}"
SMPIX,pair_scan,pair_scan,EEM_down_SPY_down,3,0.2280506618445921,1545,0.5637540453074433,0.5765263480244331,126,0.6428571428571429,"{'SPY', 'EEM'}"
SMPSX,pair_scan,pair_scan,EEM_down_SPY_down,3,0.2357063335259861,1477,0.5646580907244414,0.5745135886855747,126,0.6428571428571429,"{'SPY', 'EEM'}"
OEPIX,pair_scan,pair_scan,EEM_up_SPY_down,3,0.2242082427474698,398,0.585427135678392,0.3660891716547145,47,0.6382978723404256,"{'SPY', 'EEM'}"
OEPSX,pair_scan,pair_scan,EEM_up_SPY_down,3,0.2186144714737085,398,0.585427135678392,0.3618073558509019,47,0.6382978723404256,"{'SPY', 'EEM'}"
UDPIX,pair_scan,pair_scan,EEM_up_TIP_up,1,0.442035401684736,131,0.6183206106870229,0.4064433936534288,119,0.6134453781512605,"{'TIP', 'EEM'}"
UDPSX,pair_scan,pair_scan,EEM_up_TIP_up,1,0.2360382037846956,141,0.574468085106383,0.3821420170910548,114,0.6140350877192983,"{'TIP', 'EEM'}"
INPIX,pair_scan,pair_scan,EEM_down_TIP_up,1,0.2490537557564833,558,0.5967741935483871,0.2578530724091891,83,0.5542168674698795,"{'TIP', 'EEM'}"
SMPIX,pair_scan,pair_scan,EEM_down_TIP_up,1,0.4355864581659027,487,0.5626283367556468,0.5920229104456183,83,0.6024096385542169,"{'TIP', 'EEM'}"
SMPSX,pair_scan,pair_scan,EEM_down_TIP_up,1,0.4200890812148285,475,0.5621052631578948,0.5869935717810189,83,0.6024096385542169,"{'TIP', 'EEM'}"
TEPIX,pair_scan,pair_scan,EEM_down_TIP_up,1,0.299396216190657,772,0.6088082901554405,0.3551825757473549,83,0.6265060240963856,"{'TIP', 'EEM'}"
TEPSX,pair_scan,pair_scan,EEM_down_TIP_up,1,0.3009105838208507,767,0.6075619295958279,0.3511212959051686,83,0.6265060240963856,"{'TIP', 'EEM'}"
UGPIX,pair_scan,pair_scan,EEM_down_TIP_up,1,0.3154466917020814,573,0.5532286212914486,0.5284955324631757,83,0.5903614457831325,"{'TIP', 'EEM'}"
ULPIX,pair_scan,pair_scan,EEM_down_TIP_up,1,0.2260659176037783,1296,0.5648148148148148,0.2854150019584278,83,0.6144578313253012,"{'TIP', 'EEM'}"
ULPSX,pair_scan,pair_scan,EEM_down_TIP_up,1,0.2220491711496467,1296,0.5648148148148148,0.2808368034446852,83,0.6144578313253012,"{'TIP', 'EEM'}"
UMPSX,pair_scan,pair_scan,EEM_down_TIP_up,1,0.2225958462584356,682,0.5542521994134897,0.4219585941548326,83,0.6144578313253012,"{'TIP', 'EEM'}"
UOPIX,pair_scan,pair_scan,EEM_down_TIP_up,1,0.3392620894118508,933,0.579849946409432,0.4475407327352695,83,0.6144578313253012,"{'TIP', 'EEM'}"
UOPSX,pair_scan,pair_scan,EEM_down_TIP_up,1,0.3748790191101257,751,0.5952063914780293,0.4432882728893902,83,0.6144578313253012,"{'TIP', 'EEM'}"
SMPIX,pair_scan,pair_scan,EEM_down_TIP_up,2,0.2887929314787851,1006,0.5994035785288271,0.683540058675542,83,0.6385542168674698,"{'TIP', 'EEM'}"
SMPSX,pair_scan,pair_scan,EEM_down_TIP_up,2,0.2674111199806167,1001,0.5984015984015985,0.6808729103482416,83,0.6385542168674698,"{'TIP', 'EEM'}"
UOPIX,pair_scan,pair_scan,EEM_down_TIP_up,2,0.2426560811571556,1044,0.5977011494252874,0.3940882833753176,83,0.6024096385542169,"{'TIP', 'EEM'}"
UOPSX,pair_scan,pair_scan,EEM_down_TIP_up,2,0.2326632729396897,1053,0.597340930674264,0.3913504357104131,83,0.6024096385542169,"{'TIP', 'EEM'}"
SMPIX,pair_scan,pair_scan,EEM_down_TIP_up,3,0.2449739122080847,915,0.5770491803278689,0.4314548564474409,83,0.6506024096385542,"{'TIP', 'EEM'}"
SMPSX,pair_scan,pair_scan,EEM_down_TIP_up,3,0.2650725644419015,865,0.5826589595375723,0.4298212030100879,83,0.6506024096385542,"{'TIP', 'EEM'}"
UOPIX,pair_scan,pair_scan,EEM_down_TIP_up,3,0.2046315456690128,1250,0.6016,0.2276780818750543,83,0.6506024096385542,"{'TIP', 'EEM'}"
UOPSX,pair_scan,pair_scan,EEM_down_TLT_up,1,0.2014762005129869,913,0.5629791894852135,0.204066576824572,79,0.569620253164557,"{'TLT', 'EEM'}"
SMPIX,pair_scan,pair_scan,EEM_down_UUP_down,1,0.49982363768255,322,0.5838509316770186,0.9251205703704924,55,0.6181818181818182,"{'UUP', 'EEM'}"
SMPSX,pair_scan,pair_scan,EEM_down_UUP_down,1,0.5199401520929705,322,0.5869565217391305,0.9242966823803336,55,0.6181818181818182,"{'UUP', 'EEM'}"
TEPIX,pair_scan,pair_scan,EEM_down_UUP_down,1,0.2298935763695206,700,0.5657142857142857,0.5042107616369755,55,0.6545454545454545,"{'UUP', 'EEM'}"
TEPSX,pair_scan,pair_scan,EEM_down_UUP_down,1,0.2098322148032641,699,0.5650929899856938,0.497860884138087,55,0.6545454545454545,"{'UUP', 'EEM'}"
UGPIX,pair_scan,pair_scan,EEM_down_UUP_down,1,0.7273583766661345,362,0.56353591160221,0.7906808842029133,55,0.5818181818181818,"{'UUP', 'EEM'}"
UGPSX,pair_scan,pair_scan,EEM_down_UUP_down,1,0.7281299064587027,382,0.5602094240837696,0.7874558828600603,55,0.5818181818181818,"{'UUP', 'EEM'}"
UJPIX,pair_scan,pair_scan,EEM_down_UUP_down,1,0.249697957654927,462,0.5627705627705628,0.5397770520666988,55,0.6909090909090909,"{'UUP', 'EEM'}"
UJPSX,pair_scan,pair_scan,EEM_down_UUP_down,1,0.2519559305720955,465,0.5612903225806452,0.535449747967009,55,0.6909090909090909,"{'UUP', 'EEM'}"
UOPIX,pair_scan,pair_scan,EEM_down_UUP_down,1,0.3042200323743545,700,0.5742857142857143,0.5258509744663143,55,0.6363636363636364,"{'UUP', 'EEM'}"
UOPSX,pair_scan,pair_scan,EEM_down_UUP_down,1,0.3018819889058977,700,0.5728571428571428,0.5224171510080723,55,0.6363636363636364,"{'UUP', 'EEM'}"
SMPIX,pair_scan,pair_scan,EEM_down_UUP_down,2,0.2442434557615204,550,0.5818181818181818,0.6371235563559045,55,0.6181818181818182,"{'UUP', 'EEM'}"
SMPSX,pair_scan,pair_scan,EEM_down_UUP_down,2,0.2434597467248373,556,0.5827338129496403,0.6336693585556314,55,0.6181818181818182,"{'UUP', 'EEM'}"
UOPIX,pair_scan,pair_scan,EEM_down_UUP_down,2,0.2107764367572501,672,0.5729166666666666,0.416350961463967,55,0.6181818181818182,"{'UUP', 'EEM'}"
UOPSX,pair_scan,pair_scan,EEM_down_UUP_down,2,0.2081015320715384,672,0.5729166666666666,0.4125723751368202,55,0.6181818181818182,"{'UUP', 'EEM'}"
SMPIX,pair_scan,pair_scan,EEM_down_UUP_down,3,0.2662889969027984,546,0.5824175824175825,0.6139891704646779,55,0.6727272727272727,"{'UUP', 'EEM'}"
SMPSX,pair_scan,pair_scan,EEM_down_UUP_down,3,0.266192480867202,544,0.5808823529411765,0.6132755304377072,55,0.6727272727272727,"{'UUP', 'EEM'}"
UGPIX,pair_scan,pair_scan,EEM_down_UUP_down,3,0.252284233931052,646,0.565015479876161,0.4807460561340781,55,0.6,"{'UUP', 'EEM'}"
UGPSX,pair_scan,pair_scan,EEM_down_UUP_down,3,0.2489551782206917,646,0.565015479876161,0.4770043337581132,55,0.6,"{'UUP', 'EEM'}"
UOPIX,pair_scan,pair_scan,EEM_down_UUP_down,3,0.2319468391007299,699,0.6137339055793991,0.4209470996651627,55,0.7272727272727273,"{'UUP', 'EEM'}"
UOPSX,pair_scan,pair_scan,EEM_down_UUP_down,3,0.2286739570898012,699,0.6137339055793991,0.419001341947865,55,0.7272727272727273,"{'UUP', 'EEM'}"
TEPSX,pair_scan,pair_scan,EEM_down_XLE_down,1,0.2071213399599356,915,0.5530054644808743,0.5543257191527802,74,0.6216216216216216,"{'XLE', 'EEM'}"
UOPSX,pair_scan,pair_scan,EEM_down_XLE_down,1,0.203606936685784,1054,0.5550284629981025,0.5476444493411481,74,0.6081081081081081,"{'XLE', 'EEM'}"
SMPIX,pair_scan,pair_scan,EEM_down_XLE_down,3,0.2218618591880695,1036,0.5579150579150579,0.5633138047942733,74,0.6081081081081081,"{'XLE', 'EEM'}"
SMPSX,pair_scan,pair_scan,EEM_down_XLE_down,3,0.21711029097003,974,0.555441478439425,0.5600377811211796,74,0.6081081081081081,"{'XLE', 'EEM'}"
ULPIX,pair_scan,pair_scan,EEM_down_XLF_down,1,0.2023239441435011,1775,0.556056338028169,0.4874117008678942,95,0.5894736842105263,"{'EEM', 'XLF'}"
UOPIX,pair_scan,pair_scan,EEM_down_XLF_down,1,0.2784231443101624,1627,0.5568531038721574,0.6882184870103678,95,0.5894736842105263,"{'EEM', 'XLF'}"
SMPIX,pair_scan,pair_scan,EEM_down_XLF_down,2,0.2233810580591681,1670,0.5592814371257485,0.8828309224415305,95,0.6526315789473685,"{'EEM', 'XLF'}"
SMPSX,pair_scan,pair_scan,EEM_down_XLF_down,2,0.2185794068787941,1648,0.5600728155339806,0.8804020839101566,95,0.6526315789473685,"{'EEM', 'XLF'}"
SMPIX,pair_scan,pair_scan,EEM_down_XLF_down,3,0.2036340783687889,1682,0.5529131985731273,0.7479816849916855,95,0.6947368421052632,"{'EEM', 'XLF'}"
TEPIX,pair_scan,pair_scan,EEM_down_XLK_down,1,0.2615363005508366,693,0.56998556998557,0.5531153882817137,120,0.6166666666666667,"{'XLK', 'EEM'}"
TEPSX,pair_scan,pair_scan,EEM_down_XLK_down,1,0.261474967250125,693,0.5642135642135642,0.5492330181285361,120,0.6166666666666667,"{'XLK', 'EEM'}"
SMPIX,pair_scan,pair_scan,EEM_down_XLK_down,2,0.226726921382722,1773,0.5578116187253243,0.6268218066252246,120,0.6,"{'XLK', 'EEM'}"
SMPSX,pair_scan,pair_scan,EEM_down_XLK_down,2,0.223853718522721,1773,0.5572476029328821,0.6243416423756789,120,0.6,"{'XLK', 'EEM'}"
SMPIX,pair_scan,pair_scan,EEM_down_XLK_down,3,0.2036714046408281,1737,0.5595854922279793,0.4192257889982002,120,0.6333333333333333,"{'XLK', 'EEM'}"
SMPSX,pair_scan,pair_scan,EEM_down_XLK_down,3,0.2016446082665571,1710,0.5578947368421052,0.4160563635688036,120,0.6333333333333333,"{'XLK', 'EEM'}"
SMPIX,pair_scan,pair_scan,EEM_down_XLU_down,2,0.2118470075046698,1482,0.5661268556005398,0.5903692728931639,88,0.5909090909090909,"{'EEM', 'XLU'}"
SMPSX,pair_scan,pair_scan,EEM_down_XLU_down,2,0.2101621273463204,1482,0.5668016194331984,0.5885485762144596,88,0.5909090909090909,"{'EEM', 'XLU'}"
UJPIX,pair_scan,pair_scan,EEM_down_XLU_down,2,0.2018077783743933,1472,0.5686141304347826,0.575700414850527,88,0.6022727272727273,"{'EEM', 'XLU'}"
TEPIX,pair_scan,pair_scan,EEM_down_XLU_up,1,0.2529816370205288,330,0.5696969696969697,0.4801996364827997,86,0.6046511627906976,"{'EEM', 'XLU'}"
TEPSX,pair_scan,pair_scan,EEM_down_XLU_up,1,0.2288282076284158,330,0.5636363636363636,0.4773356654732742,86,0.6046511627906976,"{'EEM', 'XLU'}"
UOPIX,pair_scan,pair_scan,EEM_down_XLU_up,1,0.2843467711123046,476,0.5756302521008403,0.5045453871395731,86,0.6162790697674418,"{'EEM', 'XLU'}"
UOPSX,pair_scan,pair_scan,EEM_down_XLU_up,1,0.2597640941506664,419,0.5656324582338902,0.500123000344218,86,0.6162790697674418,"{'EEM', 'XLU'}"
UBPIX,pair_scan,pair_scan,EEM_down_XLU_up,3,0.2894769176705916,129,0.5658914728682171,0.3433887370845497,63,0.5555555555555556,"{'EEM', 'XLU'}"
SMPIX,pair_scan,pair_scan,EEM_down_XLV_down,2,0.2488139757274953,1658,0.5759951749095296,0.7481780806142038,98,0.6224489795918368,"{'XLV', 'EEM'}"
SMPSX,pair_scan,pair_scan,EEM_down_XLV_down,2,0.2450895929046735,1658,0.5759951749095296,0.7451225276700525,98,0.6224489795918368,"{'XLV', 'EEM'}"
UJPIX,pair_scan,pair_scan,EEM_down_XLV_down,2,0.2163827729577125,1636,0.5702933985330073,0.6013001093781375,98,0.5816326530612245,"{'XLV', 'EEM'}"
UJPSX,pair_scan,pair_scan,EEM_down_XLV_down,2,0.2127201230889334,1636,0.5690709046454768,0.6013943324664949,98,0.5816326530612245,"{'XLV', 'EEM'}"
SMPIX,pair_scan,pair_scan,EEM_down_XLV_down,3,0.224345689497028,1612,0.5669975186104218,0.7516647191932667,98,0.6938775510204082,"{'XLV', 'EEM'}"
SMPSX,pair_scan,pair_scan,EEM_down_XLV_down,3,0.2252206907332323,1546,0.5666235446313066,0.750288801064092,98,0.6938775510204082,"{'XLV', 'EEM'}"
ENPIX,pair_scan,pair_scan,EEM_up_XLC_up,3,0.2624371114748725,150,0.5733333333333334,0.3223292875514819,57,0.6842105263157895,"{'XLC', 'EEM'}"
ENPSX,pair_scan,pair_scan,EEM_up_XLC_up,3,0.2601689418870274,150,0.5733333333333334,0.3187129072370765,57,0.6842105263157895,"{'XLC', 'EEM'}"
BTCFX,pair_scan,pair_scan,EEM_down_XLC_down,1,0.6684357045604103,126,0.5634920634920635,0.5354158923886034,105,0.5714285714285714,"{'XLC', 'EEM'}"
SMPSX,pair_scan,pair_scan,EEM_down_XLC_down,1,0.5556927591649252,478,0.5502092050209205,0.967219688434348,105,0.5619047619047619,"{'XLC', 'EEM'}"
TEPIX,pair_scan,pair_scan,EEM_down_XLC_down,1,0.2998502808896329,531,0.576271186440678,0.5753514221987763,105,0.6190476190476191,"{'XLC', 'EEM'}"
TEPSX,pair_scan,pair_scan,EEM_down_XLC_down,1,0.2773987340587628,531,0.5668549905838042,0.5695208683844799,105,0.6190476190476191,"{'XLC', 'EEM'}"
UJPIX,pair_scan,pair_scan,EEM_down_XLC_down,1,0.2963247615701724,529,0.5727788279773157,0.8017357053399508,105,0.638095238095238,"{'XLC', 'EEM'}"
UJPSX,pair_scan,pair_scan,EEM_down_XLC_down,1,0.2935314078874404,529,0.5727788279773157,0.7989897312435467,105,0.638095238095238,"{'XLC', 'EEM'}"
UOPIX,pair_scan,pair_scan,EEM_down_XLC_down,1,0.344851889882788,531,0.5649717514124294,0.6455745816064846,105,0.6,"{'XLC', 'EEM'}"
