ticker,fund_group,source,condition,horizon,full_avg,full_trades,full_hit,frozen_avg,frozen_trades,frozen_hit,pass,abs_full_avg
UUPIX,ultra_long,triple_scan,GDX_up_down_down_IWM_XLF,1,0.5539572041265957,149,0.5704697986577181,0.9893657150744624,57,0.5964912280701754,True,0.5539572041265957
SMPSX,inverse,triple_scan,QQQ_down_up_down_SLV_XLF,1,0.5537094708106747,398,0.6055276381909548,1.1298110176951337,50,0.7,True,0.5537094708106747
SMPSX,inverse,triple_scan,HYG_down_up_down_TIP_XLF,1,0.5536048380436753,480,0.5979166666666667,0.7922315986400038,48,0.6458333333333334,True,0.5536048380436753
UOPSX,inverse,triple_scan,QQQ_down_up_up_SLV_XLE,1,0.553584175165509,175,0.6228571428571429,0.656431693683736,52,0.6538461538461539,True,0.553584175165509
UUPIX,ultra_long,triple_scan,FXY_up_up_down_GLD_JNK,1,0.553572583630913,266,0.5827067669172933,1.4238380198633547,42,0.6428571428571429,True,0.553572583630913
UGPIX,pair_scan,pair_scan,FXY_up_GLD_up,2,0.5531150907886265,1313,0.5536938309215537,0.6141301349823094,122,0.5901639344262295,,0.5531150907886265
SMPSX,inverse,triple_scan,FXY_down_down_up_IWM_SLV,2,0.5530363076032918,163,0.5644171779141104,0.9933495109707544,39,0.5897435897435898,True,0.5530363076032918
UJPSX,inverse,triple_scan,QQQ_down_up_down_TLT_XLV,1,0.5530097036161515,238,0.6260504201680672,1.0390329250894335,34,0.6764705882352942,True,0.5530097036161515
SMPIX,long,triple_scan,FXY_down_down_up_GLD_TLT,3,0.5530005757968769,138,0.6014492753623188,1.0029386822337543,44,0.6818181818181818,True,0.5530005757968769
UGPSX,pair_scan,pair_scan,FXY_up_GDX_up,2,0.5528165005031939,1184,0.5574324324324325,0.4942763073576364,118,0.6016949152542372,,0.5528165005031939
SMPIX,pair_scan,pair_scan,GLD_up_QQQ_down,1,0.5527455944418226,486,0.5761316872427984,0.6222026753756822,94,0.6063829787234043,,0.5527455944418226
UMPSX,inverse,triple_scan,GDX_up_down_up_QQQ_XLE,1,0.5526519254907871,183,0.6229508196721312,0.7412141688246247,52,0.7115384615384616,True,0.5526519254907871
SMPIX,long,triple_scan,QQQ_down_down_down_UUP_XLU,1,0.5525347229330742,225,0.5822222222222222,1.3763322137234113,31,0.6451612903225806,True,0.5525347229330742
