ticker,n_strategies,constraints_met,base_full_avg,base_full_trades,base_full_hit,base_frozen_avg,base_frozen_trades,base_frozen_hit,sel_full_avg,sel_full_trades,sel_full_hit,sel_frozen_avg,sel_frozen_trades,sel_frozen_hit,density_full_req,density_frozen_req
UKPIX,3,True,0.23563206900047554,699,0.5565092989985694,0.21963041257203963,166,0.5783132530120482,0.37485349544338165,329,0.5714285714285714,0.40906227346774593,93,0.6451612903225806,120,30
UKPSX,1,True,0.22841575999351438,742,0.5714285714285714,0.28772451629132373,185,0.6,0.3899149966596362,181,0.585635359116022,0.7678283507889103,40,0.6,120,30
ULPIX,3,True,0.11421283132784066,5424,0.5396386430678466,0.18628945645413886,395,0.5594936708860759,0.30012285719988163,1424,0.5709269662921348,0.3521845042895577,176,0.5909090909090909,200,40
ULPSX,3,True,0.10075071120951222,5141,0.5403617973156973,0.17181134547118646,395,0.5594936708860759,0.3666383250042983,1518,0.5823451910408433,0.4149992940598045,159,0.5911949685534591,200,40
UMPIX,3,True,0.13284550210445573,5005,0.5424575424575424,0.0713608691336512,393,0.5089058524173028,0.3992354189538264,1247,0.5813953488372093,0.5683524768805426,107,0.6261682242990654,200,40
UMPSX,3,True,0.13282643217510465,4935,0.5428571428571428,0.08647599290402212,392,0.5204081632653061,0.39512205988698973,1247,0.5805934242181235,0.5626542356070467,107,0.6261682242990654,200,40
UNPIX,3,True,0.12263983035625797,4411,0.534119247336205,0.2596242829069479,393,0.5648854961832062,0.2688281031450328,2071,0.5639787542250121,0.4517143820318748,144,0.6041666666666666,200,40
UNPSX,3,True,0.07985063935197627,4347,0.531861053600184,0.21226992467622466,392,0.5739795918367347,0.3657072392637404,1200,0.5675,0.6034928136876251,157,0.6178343949044586,200,40
UOPIX,3,True,0.13440579621463872,5904,0.5436991869918699,0.25114908748814013,396,0.5782828282828283,0.4285196142362991,1671,0.5792938360263316,0.49987239938128813,206,0.5970873786407767,200,40
UOPSX,3,True,0.12039845407912819,5858,0.5384090133151246,0.2354447387812546,396,0.5757575757575758,0.463473410548548,1603,0.5807860262008734,0.5985941750638769,205,0.6048780487804878,200,40
USPIX,1,True,0.33113671646369675,315,0.5555555555555556,0.6343427643851861,121,0.6115702479338843,0.49747529425272285,136,0.5661764705882353,0.6852998567451373,61,0.5901639344262295,120,30
USPSX,1,True,0.35648255614878716,242,0.5537190082644629,0.8793119539559011,83,0.6506024096385542,0.48663813708408077,121,0.5537190082644629,0.9778102094410872,46,0.6739130434782609,120,30
UTPIX,1,True,0.10637134900459704,4089,0.5441428222059184,0.1435158329707296,376,0.5664893617021277,0.3792684267341154,508,0.5826771653543307,0.5563531971108809,38,0.5789473684210527,120,30
UTPSX,3,True,0.10678713423517365,3925,0.5421656050955413,0.1565727805619926,368,0.5760869565217391,0.35395172784994844,763,0.5845347313237221,0.3639392786047291,85,0.5882352941176471,160,35
UUPIX,3,True,0.11232847107086494,4581,0.5210652695917922,0.19222602221010396,393,0.5318066157760815,0.29115884304463113,1955,0.5421994884910486,0.833118433142023,141,0.6099290780141844,200,40
UUPSX,3,True,0.12681686392566707,4551,0.5218633267413755,0.19509695313703032,393,0.5241730279898219,0.2871747517272624,1955,0.5411764705882353,0.8285147485676003,141,0.6099290780141844,200,40
UVPIX,3,True,0.2088141077267305,1376,0.5363372093023255,0.27465402725890453,202,0.5247524752475248,0.3899147103200598,565,0.5663716814159292,0.611838551517602,87,0.5977011494252874,120,30
UVPSX,1,True,0.1872749428686289,1557,0.5452793834296724,0.23048881278655234,217,0.5253456221198156,0.3499391459180637,266,0.5714285714285714,0.7055760172944784,34,0.5588235294117647,120,30
UWPSX,1,True,0.3913202202965446,128,0.5625,0.4397272093760715,41,0.5609756097560976,0.3913202202965446,128,0.5625,0.4397272093760715,41,0.5609756097560976,120,30
UXPSX,1,True,0.22628622351054845,201,0.572139303482587,0.2134638844159993,35,0.6,0.22628622351054845,201,0.572139303482587,0.2134638844159993,35,0.6,120,30
WCPIX,1,True,0.1422617052942185,4457,0.549697105676464,0.0644051717738611,393,0.5368956743002544,0.3159994063371265,529,0.6049149338374291,0.4121847007776333,41,0.5853658536585366,120,30
WCPSX,1,True,0.13186847864242407,4385,0.5473204104903079,0.08691212481574326,395,0.5468354430379747,0.3121054602332016,529,0.6011342155009451,0.40594396039482683,41,0.5609756097560976,120,30
