ticker,condition,full_std,full_avg_std,std,avg_std,std_ratio,avgstd_ratio,std_ratio_band
FNPIX,combo_XLV_down__ext_vix_5dchg_ge10,2.071077102827658,0.1534074429034653,2.4309471383216787,0.0181160699869536,0.8519630353860864,8.468031036198393,0.5-1.0x
FNPIX,combo_GDX_up__ext_yld_curve_proxy_up,2.07440527102128,0.1430446508270891,2.4309471383216787,0.0181160699869536,0.8533321183007894,7.896008953934467,0.5-1.0x
FNPSX,GDX_up_SPY_down_XLF_down,3.1245622641620763,0.1876453684291428,2.4300273144928783,0.0161011719775208,1.2858136390183499,11.65414348043227,1.0-1.5x
FNPSX,combo_XLV_down__ext_vix_5dchg_ge10,2.070756248004713,0.1506612848576982,2.4300273144928783,0.0161011719775208,0.8521534863639417,9.357162638101109,0.5-1.0x
FNPSX,combo_GDX_up__ext_yld_curve_proxy_up,2.6348012762976265,0.125049799245221,2.4300273144928783,0.0161011719775208,1.0842681728651606,7.7665029241229,1.0-1.5x
GVPSX,combo_TLT_down__self_3down,1.2463239554517065,0.1661861552290463,1.208091497397171,0.0056167273734284,1.0316469887727107,29.587719712948747,1.0-1.5x
HCPIX,FXY_up_GDX_up_QQQ_down,1.8338424860311373,0.1977647601883212,1.584863109566761,0.0268536094363503,1.1570983480916768,7.364550402696242,1.0-1.5x
HCPIX,LQD_up_XLC_up_XLE_down,1.399028339071989,0.2829416016521694,1.584863109566761,0.0268536094363503,0.8827439610569447,10.536445848101389,0.5-1.0x
HCPIX,combo_SLV_big_up__ext_sect_rotation_le-0_5,1.3134030926148497,0.2978688938061034,1.584863109566761,0.0268536094363503,0.8287170574459786,11.09232241245358,0.5-1.0x
HCPSX,FXY_up_GDX_up_QQQ_down,1.840424251553768,0.1974516554394953,1.5943448903352846,0.0237530924996989,1.1543451248912235,8.312671516014104,1.0-1.5x
HCPSX,LQD_up_XLC_up_XLE_down,1.3991016364633906,0.281368425391157,1.5943448903352846,0.0237530924996989,0.8775401388649133,11.845549180374036,0.5-1.0x
HCPSX,combo_SLV_big_up__ext_sect_rotation_le-0_5,1.3132971906098585,0.294756058102767,1.5943448903352846,0.0237530924996989,0.8237221435405216,12.409165589975428,0.5-1.0x
IDPIX,GDX_up_XLK_down,2.085694836293972,0.1799127952731549,1.9396502879361772,0.0321494734994888,1.075294267871962,5.5961350432695465,1.0-1.5x
IDPIX,GDX_up_LQD_up_XLF_down,2.054397077749455,0.1557936065821056,1.9396502879361772,0.0321494734994888,1.0591584939444783,4.845914711000876,1.0-1.5x
IDPIX,combo_QQQ_up__self_down,1.4542166748194971,0.1903679960432016,1.9396502879361772,0.0321494734994888,0.7497313736729366,5.921341015000714,0.5-1.0x
