ticker,condition,horizon,source,full_avg,full_trades,full_hit,frozen_avg,frozen_trades,frozen_hit,pass,abs_full_avg,fund_name
GB00B12GL767,GDX_gt2,1,single_scan,2.794397096696856,243,0.9670781893004116,2.7964066312845057,101,0.9306930693069307,True,2.794397096696856,NINETY ONE FD MGRS GLOBAL GOLD A USD ACC USD
GB00B1RXYT55,SPY_big_up,1,single_scan,0.9254322422138913,176,0.8636363636363636,0.7831633433110092,43,0.8372093023255814,True,0.9254322422138913,M&G INVESTMENT MAN GLOBAL THEMES A USD ACC USD
GB00B3B9VC56,XLF_big_up,1,single_scan,0.8140209777016083,256,0.78515625,0.5472552829040442,57,0.6842105263157895,True,0.8140209777016083,BARING GLOBAL AGRIC USD ACC NAV USD
GB00B4X7J424,IWM_big_up,1,single_scan,1.4894916097621318,346,0.9913294797687862,1.6269392168029109,85,0.9882352941176471,True,1.4894916097621318,VT DE LISLE AMERICA B ACC USD
GB00BNG2HX24,QQQ_big_up,1,single_scan,0.543529778847503,175,0.8914285714285715,0.741317353698689,78,0.9102564102564102,True,0.543529778847503,IFSL ARBION GLOBAL OPPORTUNITIES USD ACC USD
GB00BQC4KH86,UUP_down,1,single_scan,0.25163188461605623,247,0.7449392712550608,0.26145239464330344,184,0.7391304347826086,True,0.25163188461605623,MGTS PROGENY PROFOLIO GLOBAL 30-50% SHARES FUND ACC USD
GB00BYW6DZ91,SPY_big_up,1,single_scan,0.7937102484499032,176,0.8409090909090909,0.47161284953489124,43,0.6511627906976745,True,0.7937102484499032,QUILTER INVESTORS GLOBAL EQUITY VALUE FUND ACC USD
GG00BPLWQ018,XLK_down,1,single_scan,0.22518103958695823,180,0.5777777777777777,0.22728300493301565,159,0.5660377358490566,True,0.22518103958695823,BOWMOOR GLOBAL ALPHA FUND PC D USD
IE0000931182,XLE_big_up,1,single_scan,0.9954954948394676,387,0.8552971576227391,0.8973725162492615,96,0.8333333333333334,True,0.9954954948394676,BARING GLOBAL RESOURCES A USD DIS USD
IE0003JQ8MH1,IWM_up,1,single_scan,0.34371168324376167,288,0.7534722222222222,0.35776948293036287,212,0.7547169811320755,True,0.34371168324376167,CITRINE GLOBAL MULTI-ASSET A ACC USD
IE0004897173,EEM_big_up,1,single_scan,0.5977669208609263,234,0.6965811965811965,0.9881894885349802,73,0.8082191780821918,True,0.5977669208609263,PINEBRIDGE GLOBAL EMERGING MARKETS FOCUS EQUITY Y USD ACC USD
IE0007357332,SPY_big_up,1,single_scan,0.2366718071268576,168,0.6428571428571429,0.39114005716018163,41,0.7317073170731707,True,0.2366718071268576,PINEBRIDGE GLOBAL DYNAMIC ASSET ALLOCATION Y USD ACC USD
IE000CSTCY83,GDX_big_up,1,single_scan,0.20160292054847342,179,0.5810055865921788,0.2628282608013913,156,0.6217948717948718,True,0.20160292054847342,RANMORE GLOBAL EQUITY FUND INST USD ACC USD
IE000MRJHBY1,TIP_up,1,single_scan,0.3232254627432755,148,0.5743243243243243,0.3232254627432755,148,0.5743243243243243,True,0.3232254627432755,NEW HORIZON GLOBAL INNOVATION D ACC USD
IE000U13NVM5,XLK_big_up,1,single_scan,0.9593795494227206,135,0.8074074074074075,1.0575001902341583,103,0.8155339805825242,True,0.9593795494227206,FED HERMES GLOBAL EMERGING MARKETS EX CHINA EQUITY FUND CLASS M ACC USD
IE0030016244,SPY_big_up,1,single_scan,1.0655661126305969,165,0.896969696969697,1.159640360564862,41,0.926829268292683,True,1.0655661126305969,BARINGS GLOBAL LEADERS FUND CLASS A USD INC USD
