

Date,AFBIX,AFBSX,BIPIX,BIPSX,BITIX,BKPIX,BKPSX,BLPIX,BLPSX,BMPIX,BMPSX,BRPIX,BRPSX,BTCFX,CNPIX,CNPSX,CYPIX,CYPSX,ENPIX,ENPSX,ETHFX,FDPIX,FDPSX,FNPIX,FNPSX,FYAIX,FYASX,GVPIX,GVPSX,HCPIX,HCPSX,IDPIX,IDPSX,INPIX,INPSX,LGPIX,LGPSX,LVPIX,LVPSX,MDPIX,MDPSX,MGPIX,MGPSX,MLPIX,MLPSX,MPIXX,MPSXX,OEPIX,OEPSX,OTPIX,OTPSX,PHPIX,PHPSX,PMPIX,PMPSX,RDPIX,RDPSX,REPIX,REPSX,RRPIX,RRPSX,RTPIX,RTPSX,SGPIX,SGPSX,SHPIX,SHPSX,SLPIX,SLPSX,SMPIX,SMPSX,SNPIX,SNPSX,SOPIX,SOPSX,SPPIX,SPPSX,SRPIX,SRPSX,SVPIX,SVPSX,TEPIX,TEPSX,UAPIX,UAPSX,UBPIX,UBPSX,UCPIX,UCPSX,UDPIX,UDPSX,UEPIX,UEPSX,UFPIX,UFPSX,UGPIX,UGPSX,UHPIX,UHPSX,UIPIX,UIPSX,UJPIX,UJPSX,UKPIX,UKPSX,ULPIX,ULPSX,UMPIX,UMPSX,UNPIX,UNPSX,UOPIX,UOPSX,URPIX,URPSX,USPIX,USPSX,UTPIX,UTPSX,UUPIX,UUPSX,UVPIX,UVPSX,UWPIX,UWPSX,UXPIX,UXPSX,WCPIX,WCPSX
08/04/2026,-0.294551,-0.315315,4.648460,4.644870,-0.616165,1.598230,1.586433,1.784141,1.776725,2.838618,2.846477,-1.796407,-1.749664,0.643317,0.840336,0.844127,0.080732,0.085940,-0.654253,-0.657501,0.338753,0.074239,0.081633,1.301518,1.320379,0.322477,0.289110,0.965058,0.959764,-0.225169,-0.233174,2.680348,2.684564,2.720876,2.721598,2.333722,2.333260,1.118532,1.112496,1.783439,1.785248,2.149168,2.151755,1.403250,1.390487,0.000000,0.000000,4.587730,4.576348,3.336738,3.319130,3.342991,3.352257,3.353293,3.338777,-0.067204,-0.079145,-0.065345,-0.070872,-0.948509,-0.946832,-0.474255,-0.569395,1.839703,1.839350,-1.814131,-1.841118,1.844318,1.840757,7.665549,7.675569,0.409417,0.442478,-3.293413,-3.316426,-2.366864,-2.102102,0.000000,0.000000,1.514714,1.513016,7.327869,7.329027,3.687971,3.686352,-1.767039,-1.752381,-3.656885,-3.678930,3.402490,3.407290,1.339672,1.318418,1.710037,1.708706,0.166205,0.195059,0.000000,0.000000,-3.559871,-3.606357,6.496175,6.494602,-6.454389,-6.459948,3.571047,3.571973,3.570616,3.556485,2.381719,2.384615,6.644993,6.648604,-3.559322,-3.612167,-6.661046,-6.672761,-0.929084,-0.927809,2.254448,2.241969,-2.333333,-2.234637,-3.438790,-3.492063,-2.395210,-2.473958,0.990469,0.968758
08/03/2026,-0.257069,-0.269542,0.244641,0.248644,-5.384088,1.840491,1.838440,1.463851,1.457113,1.819499,1.805226,-1.416765,-1.458886,1.523948,-0.387306,-0.405856,2.793914,2.791519,-1.941109,-1.953507,0.067797,0.000000,0.000000,1.096491,1.082851,0.258649,0.257649,0.400936,0.407709,-0.291036,-0.295889,2.765225,2.758621,4.442267,4.432855,2.232447,2.227723,0.582760,0.569059,1.098082,1.082746,1.281845,1.273082,0.916747,0.909619,0.000000,0.000000,-1.219795,-1.226280,1.767152,1.780415,0.447728,0.434428,3.461628,3.463813,0.033613,0.039588,0.437541,0.427046,-0.360036,-0.362845,-0.202840,-0.142146,1.733769,1.721736,-1.689612,-1.676165,1.717360,1.704345,2.574232,2.556299,1.243523,1.345291,-1.700458,-1.725460,-2.312139,-2.346041,-0.283286,-0.340136,1.597538,1.584726,2.366169,2.371722,3.424863,3.417060,-1.492007,-1.537884,-3.443766,-3.459410,2.601703,2.589711,-0.129478,-0.159553,1.586103,1.570248,2.092760,2.057067,-2.352941,-2.242152,-2.163588,-2.211596,0.389685,0.372503,-0.343053,-0.257732,2.905795,2.891623,2.208275,2.199145,0.843882,0.814269,3.499327,3.494392,-2.960526,-2.952030,-3.420195,-3.442189,0.105957,0.101781,2.077373,2.065020,-1.960784,-2.007299,-2.546917,-2.476780,-0.948992,-0.775194,4.247029,4.241353
07/31/2026,0.000000,0.000000,-4.473626,-4.490501,2.966102,0.288800,0.279330,0.697648,0.695810,-3.675843,-3.678960,-0.703400,-0.658762,-3.026038,-0.744048,-0.748094,4.934688,4.931405,1.519706,1.527172,-2.960526,0.000000,0.000000,-0.179104,-0.201056,0.000000,0.000000,-0.861212,-0.845277,-0.849204,-0.848701,1.175702,1.167315,3.797254,3.788904,1.434745,1.438028,-0.169683,-0.163698,-0.155658,-0.158200,-0.072505,-0.080220,-0.237936,-0.241336,0.000000,0.000000,4.789257,4.783343,0.592541,0.573921,-3.935484,-3.938445,-4.715171,-4.713775,0.000000,0.000000,-0.888985,-0.893487,0.839573,0.829268,0.339213,0.356633,-0.246038,-0.248188,0.534759,0.505391,-0.507788,-0.509577,0.965003,0.962720,-0.924025,-1.108647,-0.585176,-0.571864,3.283582,3.021148,0.569801,0.512821,0.065997,0.066870,-0.334504,-0.363554,-1.008204,-1.009719,0.106686,0.112655,1.012770,1.025163,1.041965,1.032500,-0.770878,-0.752177,-0.150830,-0.082576,3.391813,3.431709,-3.409091,-3.463203,0.317628,0.239664,-1.356699,-1.352931,1.391304,1.305483,1.392370,1.390434,-0.312826,-0.304507,-1.376440,-1.376673,1.198583,1.200611,-1.298701,-1.275046,-1.206758,-1.134380,-1.071512,-1.069855,1.656550,1.645157,-1.765650,-1.615799,-1.061008,-1.071975,1.444043,1.308901,2.250996,2.245741
07/30/2026,-0.292933,-0.313480,3.644752,3.647348,-1.939058,-0.375281,-0.375678,1.658659,1.660772,-0.178046,-0.182698,-1.614764,-1.683938,2.083333,-3.181654,-3.189415,1.056028,1.049082,0.825055,0.819836,1.876676,1.050263,0.989283,0.863107,0.861850,0.291829,0.290698,-0.165344,-0.183419,-2.492162,-2.492848,1.491548,1.498025,0.118805,0.108372,3.193007,3.179463,-0.064599,-0.067360,0.805021,0.806237,1.496321,1.488718,0.104205,0.096628,0.000000,0.000000,4.771995,4.775943,3.350144,3.345196,2.175346,2.185501,6.148665,6.142599,-0.998336,-1.018809,-2.101465,-2.117376,0.159091,0.171024,0.000000,-0.071276,1.722488,1.716652,-1.365188,-1.362579,1.363289,1.362543,9.882652,9.880711,-0.612245,-0.441501,-3.361609,-3.388582,-4.011461,-4.057971,1.445087,1.386482,-0.007332,-0.009552,8.275987,8.292323,2.731519,2.722676,5.357812,5.340190,-2.740899,-2.719855,2.358121,2.366082,1.831662,1.854839,-5.353319,-5.390625,1.363367,1.321280,-1.123596,-1.282051,-1.614583,-1.649971,7.892169,7.893314,-7.704655,-7.710843,3.308400,3.307888,1.648805,1.640359,5.647616,5.656566,6.676353,6.671324,-3.296703,-3.345070,-6.681682,-6.753458,-0.797227,-0.799101,6.735052,6.752460,-6.736527,-6.700168,-2.331606,-2.391629,-5.675369,-5.679012,-3.960207,-3.966287
07/29/2026,0.220183,0.224417,-1.823123,-1.823374,0.522102,-1.357354,-1.358770,-1.520784,-1.529376,-1.719416,-1.723674,1.522248,1.578947,-0.500357,0.506818,0.503919,-1.217039,-1.221318,2.822022,2.837754,-1.777485,0.376506,0.497100,-2.371154,-2.351485,-0.226464,-0.257732,-1.977310,-1.977706,-0.923935,-0.931174,-4.886507,-4.895739,-0.270819,-0.270197,-2.061495,-2.053057,-0.888355,-0.896433,-1.690141,-1.698310,-2.238209,-2.228792,-1.125994,-1.117906,0.000000,0.000000,-1.952963,-1.955872,-2.063856,-2.067844,-0.306681,-0.318810,-0.838835,-0.837884,-0.463730,-0.468019,-0.169527,-0.160846,1.993510,1.993521,0.477164,0.501433,-1.707546,-1.707196,1.607818,1.621074,-1.615000,-1.620817,-7.032072,-7.030760,-1.803607,-1.948052,2.084670,2.067669,0.576369,0.583090,0.144718,0.173611,-1.023296,-1.021083,-3.981916,-3.992440,-3.251793,-3.248871,-1.730486,-1.710731,3.272888,3.277154,-4.396632,-4.408726,-0.304348,-0.321543,1.742919,1.748808,2.615572,2.640971,-2.909091,-2.904564,3.392569,3.349574,-3.993442,-3.996540,4.006678,4.010025,-3.062078,-3.063335,-3.401593,-3.408072,-1.004352,-1.039584,-4.123424,-4.129925,2.907916,3.085299,4.143862,4.152542,-2.026262,-2.042564,-2.281720,-2.292899,2.297090,2.226027,4.324324,4.368175,1.032110,1.123596,-0.210004,-0.197922
07/28/2026,-0.183150,-0.179211,-0.730665,-0.741387,1.699115,2.323232,2.317090,0.203183,0.212443,2.647403,2.644674,-0.233645,-0.262467,-1.686578,2.867428,2.865371,2.161042,2.155009,-2.217708,-2.231604,-1.363636,0.150830,0.082919,1.754736,1.763224,0.162022,0.193673,0.685379,0.687907,3.478118,3.477168,-0.626566,-0.630631,2.303030,2.294085,-0.313480,-0.321913,0.806777,0.807537,0.060399,0.061002,-0.674871,-0.688876,0.846074,0.838231,0.000000,0.000000,-5.800845,-5.799601,-0.978166,-0.966406,1.017924,1.019860,-3.049699,-3.057406,-0.066203,-0.077942,0.704225,0.717427,-0.667741,-0.668317,-0.271924,-0.285714,0.355794,0.348606,-0.188798,-0.168577,0.185109,0.184324,-4.145143,-4.151625,1.422764,1.538462,0.971503,0.987092,1.759531,2.083333,-0.432277,-0.518135,0.797366,0.790928,-2.838317,-2.845995,0.364820,0.352467,-1.020408,-1.038861,-0.352578,-0.373134,2.062249,2.062339,0.174216,0.120724,1.027146,1.044177,2.111801,2.113703,-2.135231,-2.032520,-0.107585,-0.182371,-4.698661,-4.699093,4.720280,4.724409,0.420074,0.415468,0.102494,0.104743,-0.233801,-0.199521,-1.973235,-1.980306,-0.322061,-0.541516,1.993620,1.987900,-0.562810,-0.559475,-1.340273,-1.342674,1.397516,1.388889,-1.986755,-1.987768,0.229885,0.125000,2.766333,2.745297
07/27/2026,-0.073206,-0.089526,-0.067401,-0.065374,-1.154654,-0.264450,-0.266106,0.011289,-0.015172,0.455009,0.444280,0.000000,0.000000,1.137171,2.220530,2.207506,1.931201,1.926782,-3.132174,-3.135346,4.619565,-0.075358,-0.082850,1.497673,1.456683,0.032415,0.032289,0.723208,0.729395,0.747322,0.738552,0.440529,0.426522,2.812889,2.813299,-0.381679,-0.389372,0.445705,0.434489,0.302908,0.297177,0.382562,0.374065,0.208240,0.202742,0.000000,0.000000,-3.925993,-3.940715,-0.330780,-0.343958,1.300157,1.277521,0.804615,0.791096,0.066247,0.038986,-0.593975,-0.620975,-0.708733,-0.712706,-0.338753,-0.284900,0.665156,0.661720,-0.563204,-0.603217,0.606980,0.600442,-4.763619,-4.774637,2.180685,2.132435,0.390117,0.381098,-0.292398,-0.591716,0.434153,0.346620,0.190560,0.181384,-1.399300,-1.403032,1.187269,1.171676,0.365764,0.386250,-1.175958,-1.198157,0.954217,0.934358,0.000000,0.040258,-0.365497,-0.400000,4.477612,4.414003,-4.095563,-4.280156,-0.535045,-0.664251,-1.038215,-1.060359,1.060071,0.971731,-0.011201,-0.015977,0.584192,0.556726,1.012146,1.007658,-0.684885,-0.684559,0.000000,0.180832,0.803859,0.783972,-2.007501,-2.014063,1.251647,1.241135,-1.226994,-1.200686,-0.918635,-0.909091,-1.023891,-0.990099,1.899240,1.917098
07/24/2026,0.000000,0.000000,-1.646227,-1.650236,0.989399,1.185015,1.176137,0.045177,0.060726,2.707276,2.719148,0.000000,0.000000,-0.985222,1.520031,1.523980,0.852100,0.855033,0.477838,0.469575,-0.674764,0.000000,0.000000,1.270752,1.294331,0.000000,0.000000,0.065789,0.072993,1.006458,1.001705,0.506009,0.506625,0.717231,0.715512,-0.637821,-0.637233,0.866438,0.866771,0.385161,0.386067,-0.103503,-0.101914,0.900495,0.896162,0.000000,0.000000,-0.887067,-0.890003,-1.152986,-1.155938,-1.217892,-1.234899,0.091172,0.082858,0.033135,0.078034,3.309226,3.302447,-0.045704,-0.073674,-0.135318,-0.142248,-0.196965,-0.200120,0.376884,0.369997,-0.350540,-0.351958,-4.382744,-4.382761,-0.310559,-0.335570,1.150937,1.156515,0.000000,0.000000,-2.263083,-2.203390,0.132100,0.124259,-2.167536,-2.169582,-0.693550,-0.695586,-1.619288,-1.671098,0.701754,0.696056,0.914308,0.919074,-0.217297,-0.240964,1.634473,1.626016,-1.972010,-1.940299,1.736111,1.984127,-0.796178,-0.778910,-3.051719,-3.052349,3.096539,3.096539,0.106520,0.103958,0.761773,0.773313,0.988075,0.976801,-2.298927,-2.303609,0.000000,-0.180505,2.302632,2.317291,0.254340,0.250896,-2.903927,-2.898135,2.839117,2.821869,-0.910273,-0.900901,-0.901917,-0.980392,1.234568,1.232625
07/23/2026,0.367377,0.359389,0.177089,0.171748,1.761956,-1.208459,-1.203976,-1.216111,-1.214757,-1.437421,-1.452263,1.182033,1.195219,-1.728907,-2.007069,-2.005857,-6.938544,-6.943942,0.546720,0.531078,-2.692055,-0.300526,-0.330306,-0.509788,-0.540680,-0.355297,-0.353925,-0.295179,-0.327392,1.949551,1.944595,2.662338,2.667378,-3.877973,-3.878955,-1.711284,-1.700224,-0.625457,-0.629053,-0.370271,-0.375874,0.023891,0.022653,-0.781774,-0.782836,0.000000,0.000000,-2.733469,-2.731552,-1.890934,-1.890149,0.893655,0.921160,-2.856299,-2.853054,0.299103,0.313112,-0.218675,-0.213371,0.297960,0.320276,0.339443,0.285307,-0.319953,-0.319170,0.663927,0.677277,-0.669079,-0.672959,-1.324578,-1.333333,-0.309598,-0.334448,1.841929,1.845308,1.785714,2.114804,0.141643,0.169779,-1.009807,-1.003028,-1.493017,-1.504579,-1.329553,-1.335163,-2.113420,-2.082559,1.423488,1.411765,-1.973684,-1.977302,-0.776197,-0.757274,2.124431,2.074689,-1.007557,-0.960828,1.052632,0.800000,0.802568,0.724200,-3.041944,-3.036344,3.001876,3.098592,-2.450096,-2.449489,-0.721898,-0.737508,-2.750166,-2.731591,-3.780200,-3.789194,2.475248,2.402957,3.754266,3.792784,0.757660,0.746269,-1.919699,-1.927677,1.929260,1.978417,1.854305,1.834862,2.662037,2.770781,-5.199540,-5.219985
07/22/2026,0.184026,0.180018,-2.429806,-2.429828,0.760870,-0.525920,-0.529174,-0.133705,-0.149745,2.133182,2.133971,0.118343,0.132979,-0.754976,0.596825,0.589102,-1.092437,-1.091039,1.684636,1.700340,0.065703,0.000000,0.082645,-0.203500,-0.205550,-0.161238,-0.192678,-0.359477,-0.326323,-0.856222,-0.861605,0.097498,0.093445,-2.830347,-2.833467,-0.304054,-0.312221,0.056892,0.058100,-0.040377,-0.043687,-0.285873,-0.293619,0.223864,0.222782,0.000000,0.000000,1.516267,1.510110,-0.520658,-0.530856,-1.647989,-1.678210,4.771110,4.769490,-0.033223,-0.078217,-0.673328,-0.682835,0.368070,0.346106,0.204082,0.214439,-0.922190,-0.928854,0.925335,0.922761,-0.926677,-0.926487,1.880046,1.872247,-1.122449,-1.102536,0.572583,0.552704,-3.170029,-3.216374,0.426743,0.511945,-0.246395,-0.254837,-0.447499,-0.434216,-1.861268,-1.849357,3.349108,3.303880,1.857725,1.869607,-0.028596,-0.035088,0.433088,0.400160,-3.372434,-3.290530,-2.933985,-3.010753,2.888087,2.880658,0.053533,0.060386,-2.332184,-2.336379,2.303263,2.305476,-0.267263,-0.280047,-0.080147,-0.075199,0.365813,0.357569,-1.078320,-1.081026,0.165289,0.371058,1.121657,1.122544,3.422448,3.423379,-1.116625,-1.126878,1.138211,1.090909,0.132626,0.153139,-0.346021,-0.376412,-1.213040,-1.203340
07/21/2026,0.036819,0.045025,3.625783,3.624919,-2.023429,0.238484,0.237298,0.876700,0.876133,0.260226,0.259043,-0.821596,-0.791557,2.030812,-1.439299,-1.437074,0.337268,0.340991,1.487434,1.481933,1.331558,-0.224888,-0.247321,0.203915,0.205973,-0.064454,-0.032103,-0.390625,-0.397255,0.949936,0.945858,0.500817,0.496378,-0.383717,-0.399361,1.283148,1.264679,0.408030,0.398600,1.054063,1.050680,1.482795,1.478341,0.593004,0.594368,0.000000,0.000000,4.572044,4.567758,1.917152,1.916141,3.999086,4.017733,7.177192,7.170114,0.233100,0.235202,-0.108483,-0.117592,0.369430,0.372208,0.341297,0.286738,1.217823,1.220244,-1.508485,-1.514642,1.517544,1.511822,6.289077,6.302439,-1.010101,-0.982533,-1.916089,-1.897754,-4.670330,-4.735376,0.142450,0.000000,1.024965,1.029846,4.335501,4.326161,3.014430,3.002397,1.967335,1.998433,-3.031634,-3.021850,1.450537,1.447556,1.405358,1.420455,-1.941050,-1.966955,-1.977232,-1.967674,2.214022,2.100840,-2.096436,-2.069781,6.340306,6.338589,-6.294964,-6.300630,1.725573,1.733143,2.092344,2.088131,2.944197,2.944785,3.809898,3.817915,-1.626016,-1.821494,-3.817427,-3.866906,0.011525,0.012450,3.121801,3.127690,-2.996845,-3.169014,-1.437908,-1.508296,-2.911534,-2.923264,-0.975976,-0.972763
07/20/2026,-0.073584,-0.089969,-3.425916,-3.437435,-1.434570,-1.787475,-1.795751,-0.201907,-0.211034,-1.553118,-1.558368,0.235294,0.132100,1.420455,-0.708339,-0.720565,-1.084237,-1.100461,0.636614,0.612745,2.876712,-0.224383,-0.246711,-0.628166,-0.639550,0.032237,0.000000,-0.839251,-0.823782,-1.773705,-1.772747,-1.183432,-1.193001,0.301205,0.293725,0.205726,0.203666,-0.680823,-0.685527,-0.822823,-0.831801,-0.560942,-0.558405,-1.098738,-1.108113,0.000000,0.000000,-1.441359,-1.442012,0.017120,0.022548,-3.484782,-3.528468,-1.017227,-1.023755,0.233645,0.235756,-0.732285,-0.723792,0.861667,0.850851,0.342466,0.359712,-0.652032,-0.665673,0.728079,0.711864,-0.681989,-0.689595,0.965466,0.945440,-0.402414,-0.434783,0.000000,0.000000,0.552486,0.560224,0.429185,0.514580,-0.741225,-0.757074,0.066745,0.045321,-1.345554,-1.356396,0.372578,0.393391,1.380846,1.366635,-1.194344,-1.195780,-0.913838,-0.924809,-0.429492,-0.391850,3.858121,3.868613,-4.240283,-4.032258,1.705757,1.622596,-0.075423,-0.079567,0.000000,-0.089928,-0.414410,-0.433378,-1.644056,-1.660879,-1.450742,-1.490733,0.052397,0.041973,0.326264,0.549451,0.000000,0.000000,-0.834286,-0.839506,0.282268,0.273342,-0.314465,-0.175747,1.190476,1.221374,1.477273,1.483313,0.037552,0.024325
07/17/2026,0.221239,0.180261,2.299613,2.294168,0.175254,-2.099928,-2.093679,-1.021428,-1.014623,-1.077057,-1.083707,1.070155,1.068091,-0.141844,-1.045253,-1.041072,-2.480683,-2.475333,1.768517,1.766784,-1.683502,0.074850,0.082305,-1.378897,-1.362604,-0.193050,-0.192246,0.388853,0.359454,-0.668003,-0.678829,-0.620122,-0.619154,-1.726690,-1.706037,-1.419638,-1.427615,-0.516046,-0.518682,-0.570011,-0.565906,-0.494378,-0.498923,-0.641735,-0.650967,0.000000,0.000000,1.104464,1.102320,-1.500843,-1.510104,2.648857,2.661910,-0.627700,-0.632099,0.000000,0.000000,-0.150538,-0.163170,-0.394340,-0.398804,-0.136799,-0.143678,-0.619195,-0.622038,0.413223,0.408441,-0.434576,-0.434556,-2.697820,-2.683535,-1.094527,-1.181525,1.509054,1.493711,0.555556,0.563380,0.143266,0.171821,-0.800173,-0.797972,-1.608931,-1.605351,-0.908213,-0.900234,0.750751,0.713154,0.898876,0.903471,-1.542803,-1.546630,0.043535,0.040225,-0.710732,-0.777605,-3.945009,-3.927069,3.663004,3.765690,1.132075,1.155015,-2.663870,-2.664188,2.394107,2.488479,-2.029990,-2.030261,-1.181550,-1.164005,-1.068091,-1.036683,-3.004892,-3.012416,2.166667,2.056075,2.991453,3.058387,-1.107595,-1.110975,-2.854294,-2.864729,2.912621,2.893309,1.612903,1.550388,1.033295,0.998752,-2.614738,-2.629086
07/16/2026,0.110742,0.135379,-4.042011,-4.032922,1.098512,3.691653,3.687726,-0.508119,-0.519519,1.104972,1.105129,0.477897,0.536913,-1.052632,4.189622,4.174714,0.463026,0.452095,1.420707,1.433692,-2.495076,-0.298507,-0.246305,0.603136,0.583756,-0.032165,0.000000,-0.032394,0.000000,3.303718,3.297907,0.074898,0.065911,-2.250442,-2.282637,-1.678298,-1.688596,0.886683,0.881783,0.485175,0.472358,-0.405019,-0.417796,1.421411,1.417476,0.000000,0.000000,-2.095066,-2.097476,-1.625747,-1.616780,-1.163571,-1.166260,-5.747215,-5.752583,0.234192,0.236314,3.104213,3.100216,0.046414,0.024931,0.068446,0.071891,-0.064758,-0.059207,0.063613,0.068120,-0.061075,-0.069481,-5.701306,-5.711187,-0.985222,-0.957447,1.635992,1.638034,3.746398,3.801170,-2.103787,-2.348993,1.373867,1.370384,-3.440076,-3.444564,-0.125446,-0.135468,-3.548154,-3.553687,0.089969,0.095193,-0.421546,-0.425238,-0.303819,-0.320770,3.608247,3.626108,1.332526,1.278409,-1.086957,-1.239669,-0.908120,-1.082381,-5.209265,-5.212157,5.232558,5.135659,-1.039267,-1.038961,0.975106,0.964291,-1.673777,-1.647059,-3.251383,-3.249311,1.010101,0.943396,3.265666,3.253589,0.820419,0.824717,-2.158537,-2.146862,2.148760,2.029520,0.404858,0.467290,1.633606,1.649746,-0.977729,-0.961764
07/15/2026,-0.184230,-0.180180,0.737416,0.725389,-0.563777,1.653734,1.640736,0.376982,0.372467,-0.454328,-0.460700,-0.357143,-0.401070,0.564573,0.102604,0.104105,1.380643,1.374934,-1.297108,-1.310861,2.489906,0.449775,0.412201,0.974421,0.973860,0.161082,0.160462,0.194742,0.180050,0.094975,0.098706,-0.277422,-0.276062,0.941100,0.958053,0.551378,0.551268,0.187449,0.194175,0.020220,0.026249,-0.118982,-0.112790,0.172362,0.175063,0.000000,0.000000,-1.639708,-1.643554,-0.281224,-0.304944,1.706873,1.710345,-1.004031,-0.995300,-0.399867,-0.431373,0.222222,0.216763,-0.208430,-0.174216,-0.204918,-0.215208,0.440847,0.436075,-0.380228,-0.373261,0.381471,0.383609,-2.068735,-2.070796,0.894632,0.858369,0.307692,0.280449,0.579710,0.588235,-0.140056,0.000000,0.573276,0.564647,-1.606614,-1.609828,0.787784,0.781929,-0.504323,-0.494297,-0.758929,-0.755786,0.536824,0.531485,0.567438,0.564516,0.518135,0.485830,5.360562,5.389222,-5.479452,-5.468750,-0.053390,-0.060096,-1.149764,-1.146589,1.176471,1.176471,0.755654,0.746556,0.045908,0.045222,1.296543,1.270850,-0.586582,-0.587314,-0.834725,-0.749064,0.621670,0.577478,-1.481814,-1.491451,2.333708,2.322653,-2.419355,-2.342342,-0.536913,-0.619195,-1.267281,-1.253133,2.581724,2.574591
07/14/2026,-0.183891,-0.179856,0.139127,0.124507,-3.796610,-0.012719,-0.014142,0.367238,0.373860,0.223678,0.216715,-0.355872,-0.399467,3.809524,-2.109228,-2.110933,-0.165403,-0.158395,0.564075,0.564972,5.840456,0.376223,0.330852,0.285016,0.282704,0.226025,0.192926,0.097466,0.108147,-2.900738,-2.896699,0.042699,0.039453,0.390943,0.389914,1.029710,1.047237,-0.430090,-0.444616,0.487640,0.483559,0.670766,0.669922,0.293123,0.292626,0.000000,0.000000,1.476540,1.476720,1.086957,1.101079,0.250970,0.221178,1.820012,1.801295,-0.332116,-0.312744,-0.684176,-0.693614,-0.092550,-0.099453,-0.272480,-0.214746,0.413643,0.408001,-0.378788,-0.371873,0.382932,0.376302,4.973730,4.960059,-0.396040,-0.320856,-1.082178,-1.070155,-1.146132,-1.162791,0.563380,0.505902,0.169329,0.172563,1.891291,1.899417,0.744660,0.750281,2.624769,2.614124,-0.753212,-0.750117,0.028262,0.023113,-0.693541,-0.680817,-2.665706,-2.602524,-0.318066,-0.372856,0.343643,0.392157,-0.951877,-0.952381,2.405152,2.392629,-2.392344,-2.392344,0.728538,0.728739,0.961761,0.958758,1.450253,1.450443,2.191695,2.190657,-0.663350,-0.743494,-2.172024,-2.165725,-0.089726,-0.096911,-0.311023,-0.320781,0.323625,0.361664,0.000000,0.000000,-1.475596,-1.481481,-0.148368,-0.168148
07/13/2026,0.258112,0.225327,-3.560739,-3.562137,2.715877,0.114606,0.113266,-0.794877,-0.815782,-0.973024,-0.979660,0.837321,0.940860,-2.708482,0.771761,0.762799,-1.573735,-1.593349,4.494382,4.481854,-1.057082,-0.300075,-0.329761,0.883138,0.881514,-0.257649,-0.256575,-0.741696,-0.751342,0.344915,0.331232,-1.368709,-1.387628,-0.887956,-0.901597,-1.578335,-1.600526,0.146282,0.135501,-0.579086,-0.585613,-1.082148,-1.089398,-0.045076,-0.048747,0.000000,0.000000,1.483228,1.472014,-1.886792,-1.901059,-3.138122,-3.133369,-3.641791,-3.643103,0.333222,0.313725,0.733659,0.746988,0.745921,0.726271,0.410397,0.359195,-0.941701,-0.946279,0.891720,0.852370,-0.834068,-0.841722,-6.219205,-6.219512,-2.977906,-3.008299,1.930369,1.898223,2.647059,2.380952,-0.560224,-0.503356,0.132694,0.124784,-3.674219,-3.679834,-1.704710,-1.708456,-1.421283,-1.423077,1.758341,1.716738,-0.571375,-0.574515,-0.560345,-0.557547,1.387874,1.358913,0.255102,0.299177,-0.342466,-0.390625,1.177100,1.083032,-5.433955,-5.438449,5.449041,5.449041,-1.615405,-1.616963,-1.168117,-1.187970,-2.145215,-2.167915,-3.808037,-3.819511,1.686341,1.701323,3.787196,3.812317,0.985389,0.978593,-1.939734,-1.942013,1.980198,2.029520,0.539811,0.623053,2.204176,2.143758,-0.148148,-0.143919
07/10/2026,0.036887,0.045086,-4.757692,-4.764627,-1.101928,0.899396,0.885588,0.421286,0.431998,1.795780,1.795042,-0.476190,-0.534759,1.080692,1.606890,1.594635,0.408664,0.417391,0.723562,0.726712,2.528902,-0.074963,0.000000,0.433168,0.416558,-0.064371,-0.064103,-0.032237,-0.035765,-1.237953,-1.234698,0.667727,0.665796,0.307692,0.310078,0.584893,0.595501,0.228069,0.232829,-0.047113,-0.052415,-0.542069,-0.547303,0.490714,0.480016,0.000000,0.000000,2.414894,2.410182,0.329218,0.325098,-3.579800,-3.588949,-0.718678,-0.718004,0.033333,0.039231,0.784226,0.777076,0.046642,0.050113,0.136986,0.143885,-0.457961,-0.461146,0.480000,0.514051,-0.499292,-0.500777,2.307606,2.299055,-0.478011,-0.515996,-0.309278,-0.281917,0.294985,0.598802,-0.557103,-0.666667,0.459157,0.462874,0.368777,0.354684,-0.963373,-0.973710,4.018196,4.000000,1.001821,1.011561,0.555713,0.554593,0.302637,0.279553,-3.997195,-3.990790,-0.190961,-0.149365,0.343643,0.392157,0.107124,0.120482,0.689920,0.679117,-0.701403,-0.701403,0.846909,0.846089,-0.125815,-0.120156,0.697906,0.714569,0.640754,0.639040,-0.836120,-0.750469,-0.627240,-0.679612,1.076131,1.075668,0.836511,0.827358,-0.818331,-0.914077,-0.536913,-0.465116,-0.691244,-0.626566,1.446553,1.460209
