ticker,fund_group,condition,n,up_n,down_n,p_up,p_down,avg_up,avg_down,expected,decision,predicted_return
WCPIX,long,XLV_big_down,827,445,367,0.5380894800483675,0.4437726723095526,2.7303646963890267,-2.93228856721847,0.16791098636510113,no_trade,
SHPSX,inverse,QQQ_big_down,1024,458,544,0.447265625,0.53125,1.3402504826123258,-1.4441947820871355,-0.16778050822163715,no_trade,
OTPSX,inverse,TLT_big_up,630,365,237,0.5793650793650794,0.3761904761904762,1.163369371860023,-1.345827178813034,0.16772822119082453,predict_up,1.163369371860023
URPSX,inverse,FXY_up,2315,965,1262,0.4168466522678186,0.5451403887688985,1.8274504241814875,-1.7047448543519952,-0.16755868114776798,no_trade,
UIPIX,ultra_long,EEM_big_down,1130,500,601,0.4424778761061947,0.531858407079646,2.426045841566151,-2.3330447735969067,-0.1673778656182878,no_trade,
WCPSX,inverse,XLV_big_down,827,446,365,0.5392986698911729,0.44135429262394194,2.719738834528105,-2.9449787389142896,0.16697252780631075,no_trade,
UJPSX,inverse,XLE_down,3152,1673,1431,0.5307741116751269,0.45399746192893403,2.309973026298044,-2.3333883043881887,0.16672151313995254,no_trade,
PMPIX,long,GDX_big_down,1549,836,706,0.5397030342156229,0.4557779212395094,2.7639072817629486,-2.9077558831091626,0.1663982143826705,no_trade,
BRPSX,inverse,SPY_big_down,983,431,534,0.43845371312309256,0.54323499491353,1.2286846760906902,-1.2979105010819993,-0.16634904596408978,no_trade,
URPIX,ultra_long,FXY_up,2315,968,1270,0.41814254859611233,0.5485961123110151,1.826072443251289,-1.6948760761751902,-0.16624384089643376,no_trade,
ENPIX,long,FXY_big_up,246,139,105,0.5650406504065041,0.4268292682926829,2.7156959565365066,-3.20647632766963,0.16586066485066375,predict_up,2.7156959565365066
UNPSX,inverse,QQQ_down,2272,1218,1008,0.5360915492957746,0.44366197183098594,2.0239811464512085,-2.072523618703297,0.16553927320627151,no_trade,
SVPIX,long,TLT_big_up,630,344,283,0.546031746031746,0.4492063492063492,1.4060364561038214,-1.3407532774357864,0.16546565616728098,no_trade,
UAPSX,inverse,EEM_down,2726,1466,1246,0.5377842993396919,0.4570799706529714,2.2404352105190184,-2.2748436075460408,0.1650854305277017,no_trade,
SLPSX,inverse,XLF_big_down,1057,588,465,0.5562913907284768,0.4399243140964995,1.468512664712353,-1.4827544398204417,0.16462122264366916,predict_up,1.468512664712353
UJPSX,inverse,TLT_big_up,630,341,281,0.5412698412698412,0.44603174603174606,2.410075392108875,-2.5562954678100223,0.164312194054778,no_trade,
SGPIX,long,TLT_big_up,630,358,268,0.5682539682539682,0.4253968253968254,1.2718190065415091,-1.3126786287490657,0.16430687593192161,predict_up,1.2718190065415091
URPSX,inverse,XLK_down,3110,1339,1694,0.4305466237942122,0.5446945337620579,1.9073810959534871,-1.8092306006584458,-0.1642615273420216,no_trade,
BIPSX,inverse,SLV_big_down,1163,620,536,0.5331040412725709,0.46087704213241615,1.747816083320936,-1.6654775843854515,0.16418743459017895,no_trade,
WCPIX,long,GLD_big_down,700,372,314,0.5314285714285715,0.44857142857142857,2.091871983626612,-2.1123645121358448,0.1641341729977779,no_trade,
UJPIX,ultra_long,EEM_big_down,1152,620,518,0.5381944444444444,0.4496527777777778,2.67136923423172,-2.8342639685317166,0.1632814145175671,no_trade,
REPIX,long,XLK_down,2951,1578,1349,0.5347339884784819,0.4571331751948492,1.679993634169093,-1.608090408953033,0.16323822197261517,no_trade,
SHPSX,inverse,IWM_big_down,1186,527,640,0.44435075885328834,0.5396290050590219,1.3950455477542203,-1.451219493261151,-0.16323058349128383,no_trade,
BIPSX,inverse,XLK_big_down,1227,659,558,0.537082314588427,0.4547677261613692,2.235720933993877,-2.2816441424229854,0.1631480554441233,no_trade,
LGPIX,long,XLK_big_down,1000,562,411,0.562,0.411,1.1657331382896343,-1.1973669456682732,0.16302420904911435,predict_up,1.1657331382896343
ULPIX,ultra_long,SLV_big_down,1163,626,526,0.5382631126397248,0.4522785898538263,1.7884193088664357,-1.7684544594699945,0.16280605474563334,no_trade,
BRPIX,long,SPY_big_down,983,429,530,0.43641912512716174,0.5391658189216684,1.2366653871505622,-1.3026058565684264,-0.16261612705358583,no_trade,
UAPIX,ultra_long,XLU_down,3058,1621,1423,0.5300850228907783,0.46533682145192934,2.299241888168525,-2.2698829578187114,0.16253356826198603,no_trade,
REPSX,inverse,XLK_down,2951,1574,1350,0.5333785157573704,0.4574720433751271,1.6805300210043912,-1.6042552221011481,0.1624566937391939,no_trade,
ENPSX,inverse,FXY_big_up,246,139,105,0.5650406504065041,0.4268292682926829,2.713586200472971,-3.2118451760424325,0.16237698528978692,predict_up,2.713586200472971
PMPSX,inverse,GDX_big_down,1549,835,704,0.539057456423499,0.45448676565526147,2.762488081776275,-2.9194049999872504,0.16230886268054565,no_trade,
SHPSX,inverse,EEM_big_down,1152,495,632,0.4296875,0.5486111111111112,1.3563922093024334,-1.3581404736924567,-0.16226617688275022,no_trade,
FNPIX,long,IWM_big_down,1310,696,599,0.5312977099236641,0.45725190839694657,2.144975957462814,-2.13766098263172,0.1621712502272659,no_trade,
URPIX,ultra_long,XLK_down,3110,1336,1692,0.42958199356913185,0.5440514469453376,1.915205757218462,-1.8102191159724061,-0.16211442205191173,no_trade,
URPSX,inverse,IWM_big_down,1311,579,707,0.4416475972540046,0.5392829900839055,2.295105757946956,-2.1801817452494707,-0.16210698706337792,no_trade,
UEPIX,ultra_long,FXY_big_up,246,139,104,0.5650406504065041,0.42276422764227645,1.477076430564292,-1.5914746008109069,0.16178969660204193,predict_up,1.477076430564292
UDPIX,ultra_long,XLK_down,2697,1482,1172,0.5494994438264739,0.43455691509084166,1.6299545455504025,-1.6899962773326602,0.1612595474496919,no_trade,
URPSX,inverse,SLV_down,2362,1014,1271,0.42929720575783237,0.5381033022861982,1.6816547673252764,-1.6411267884619525,-0.16116605167964085,no_trade,
SVPSX,inverse,TLT_big_up,630,343,284,0.5444444444444444,0.4507936507936508,1.4065375054437885,-1.3413241059318,0.16112114013109227,no_trade,
SNPSX,inverse,XLK_big_down,861,383,460,0.4448315911730546,0.5342624854819977,1.7125043845864243,-1.7273109395822737,-0.16106138549505877,no_trade,
BLPIX,long,XLV_big_down,899,496,385,0.5517241379310345,0.42825361512791993,1.2130291579027084,-1.1870537859275963,0.16089739125430352,predict_up,1.2130291579027084
UUPIX,ultra_long,SLV_down,2362,1253,1091,0.5304826418289585,0.4618966977138019,2.448941351243744,-2.4643992692905314,0.16082299335835767,no_trade,
SGPSX,inverse,TLT_big_up,630,357,268,0.5666666666666667,0.4253968253968254,1.271102067444052,-1.3170261202357925,0.16003244103862577,predict_up,1.271102067444052
UJPSX,inverse,XLE_big_down,1454,776,656,0.5337001375515819,0.4511691884456671,2.5603628063036754,-2.6741417216446313,0.15997563156311817,no_trade,
FNPIX,long,XLV_down,3061,1630,1376,0.5325057170859196,0.4495262985952303,1.6800270871319978,-1.6345355758163733,0.15985730143803545,no_trade,
SHPIX,long,IWM_big_down,1186,532,639,0.448566610455312,0.5387858347386172,1.385193017085996,-1.4498762637863138,-0.15982145655118407,no_trade,
SNPIX,long,XLK_big_down,861,385,463,0.44715447154471544,0.537746806039489,1.7086126814898326,-1.7170606067654717,-0.15933005639817396,no_trade,
URPIX,ultra_long,IWM_big_down,1311,579,706,0.4416475972540046,0.5385202135774219,2.2991024069891233,-2.180488613742673,-0.15884414008819595,no_trade,
UDPSX,inverse,XLK_down,2697,1472,1170,0.5457916203188728,0.43381535038932145,1.6367784163616221,-1.695177878055742,0.15794575882799003,no_trade,
UUPSX,inverse,SLV_down,2362,1252,1094,0.5300592718035563,0.46316680779000846,2.445974897932112,-2.4592049008034063,0.15748958964101512,no_trade,
SHPIX,long,EEM_big_down,1152,499,625,0.4331597222222222,0.5425347222222222,1.349790707134532,-1.3679395746245935,-0.15747974937520787,no_trade,
FNPIX,long,GLD_big_down,700,386,308,0.5514285714285714,0.44,1.7992139225382138,-1.8972649261356185,0.15734139549997153,predict_up,1.7992139225382138
UUPIX,ultra_long,IWM_down,2393,1274,1090,0.5323861262014208,0.4554951943167572,2.5236537711383953,-2.604785030949155,0.15709119126441115,no_trade,
UMPIX,ultra_long,EEM_big_down,1152,623,517,0.5407986111111112,0.4487847222222222,2.285689582045966,-2.4047125296225724,0.15689950677063114,no_trade,
URPIX,ultra_long,SLV_down,2362,1015,1263,0.4297205757832345,0.5347163420829806,1.6851333087887321,-1.6475459050445607,-0.15683326403501988,no_trade,
SOPSX,inverse,GLD_big_down,700,296,382,0.4228571428571429,0.5457142857142857,1.1145275184591994,-1.1507950471123125,-0.15671937504711478,no_trade,
UAPIX,ultra_long,GLD_down,2535,1354,1170,0.5341222879684419,0.46153846153846156,2.1640249796948425,-2.164996406938227,0.15662486248090365,no_trade,
CNPIX,long,TLT_big_up,630,344,251,0.546031746031746,0.3984126984126984,1.3092799753038924,-1.4014612636173354,0.15654846720093304,no_trade,
UJPSX,inverse,EEM_big_down,1152,622,516,0.5399305555555556,0.4479166666666667,2.6575316549007435,-2.8540397085632554,0.15651059004307535,no_trade,
FNPSX,inverse,XLV_down,3061,1623,1375,0.5302188827180659,0.44919960797125125,1.6827052185050337,-1.6393309238273257,0.15581527258121441,no_trade,
BLPSX,inverse,XLV_big_down,899,493,387,0.5483870967741935,0.43047830923248054,1.2160571960241329,-1.187375438717742,0.1557307039556521,no_trade,
HCPIX,long,XLF_big_down,1125,620,494,0.5511111111111111,0.4391111111111111,1.5703453478326996,-1.6164806308187796,0.1556201635838191,predict_up,1.5703453478326996
UUPSX,inverse,IWM_down,2393,1274,1088,0.5323861262014208,0.45465942331801085,2.5231764424353633,-2.6125969669947793,0.15546230153461443,no_trade,
LGPIX,long,QQQ_big_down,976,547,401,0.5604508196721312,0.4108606557377049,1.167278491972327,-1.2141373093997603,0.15536093651594174,predict_up,1.167278491972327
SOPIX,long,GLD_big_down,700,295,386,0.42142857142857143,0.5514285714285714,1.1187597316086153,-1.1367486618107188,-0.15535837519199416,predict_down,-1.1367486618107188
UWPSX,inverse,FXY_up,2315,993,1251,0.4289416846652268,0.5403887688984881,1.6672048350395934,-1.6108445676442156,-0.15534866217218013,no_trade,
CNPSX,inverse,TLT_big_up,630,347,250,0.5507936507936508,0.3968253968253968,1.2932520969238075,-1.403667802288018,0.15530401120723278,predict_up,1.2932520969238075
WCPSX,inverse,GLD_big_down,700,372,312,0.5314285714285715,0.44571428571428573,2.0849506744204316,-2.1374658011692187,0.15530331559943486,no_trade,
UIPSX,inverse,FXY_up,2315,1012,1242,0.4371490280777538,0.536501079913607,2.1205395807571543,-2.0171585324905985,-0.1552159143097552,no_trade,
USPSX,inverse,TLT_up,3103,1335,1708,0.4302288108282307,0.5504350628424106,2.1705979640350526,-1.9773779303259453,-0.15456436448917807,predict_down,-1.9773779303259453
LGPSX,inverse,XLK_big_down,1000,559,411,0.559,0.411,1.1609602659170426,-1.2030309389982345,0.15453107271935265,predict_up,1.1609602659170426
SOPSX,inverse,IWM_big_down,1186,512,648,0.4317032040472175,0.5463743676222597,1.357744468936539,-1.3550527473904497,-0.1542234504329708,no_trade,
FNPSX,inverse,GLD_big_down,700,385,307,0.55,0.43857142857142856,1.798500680407188,-1.904498392503684,0.15391679351162346,predict_up,1.798500680407188
ULPIX,ultra_long,QQQ_big_down,1298,699,587,0.5385208012326657,0.4522342064714946,2.197741625750407,-2.2769581709262248,0.15381120960388373,no_trade,
ULPSX,inverse,SLV_big_down,1163,627,527,0.5391229578675838,0.4531384350816853,1.7806641687357487,-1.7793234326250553,0.1537170978537492,no_trade,
SLPIX,long,QQQ_big_down,1078,575,496,0.5333951762523191,0.4601113172541744,1.4084397203498338,-1.2991467316563416,0.15350283886791202,no_trade,
UAPSX,inverse,GLD_down,2535,1352,1171,0.5333333333333333,0.4619329388560158,2.1629978651314326,-2.1650500013146323,0.1534909515259416,no_trade,
FNPIX,long,XLK_down,2951,1575,1329,0.5337173839376482,0.4503558115892918,1.7036933076984753,-1.6783357477647625,0.15344247741298864,no_trade,
BTCFX,long,EEM_up,642,291,345,0.4532710280373832,0.5373831775700935,2.5873408251269883,-2.467887186741433,-0.1534344226072287,no_trade,
BRPSX,inverse,TLT_big_up,630,255,357,0.40476190476190477,0.5666666666666667,1.072477772017502,-1.036804500711628,-0.15342440458664788,predict_down,-1.036804500711628
UWPIX,ultra_long,FXY_up,2315,1001,1249,0.4323974082073434,0.5395248380129589,1.6585713977594385,-1.6135222613179856,-0.15337336294987733,no_trade,
UWPSX,inverse,GLD_big_down,700,295,383,0.42142857142857143,0.5471428571428572,1.8599153945111062,-1.7128139793726695,-0.15333244674136576,no_trade,
UIPIX,ultra_long,FXY_up,2315,1016,1239,0.43887688984881207,0.5352051835853132,2.109373418998386,-2.0159825610457456,-0.15320907102951165,no_trade,
ENPIX,long,EEM_big_down,1152,626,523,0.5434027777777778,0.4539930555555556,2.2549845911045225,-2.361888820666025,0.15308376807560767,no_trade,
BRPIX,long,TLT_big_up,630,257,353,0.40793650793650793,0.5603174603174603,1.065797411009237,-1.0487969093721798,-0.1528815466333424,predict_down,-1.0487969093721798
USPSX,inverse,JNK_down,2180,972,1168,0.44587155963302755,0.5357798165137615,2.22067505769999,-2.1328115329343933,-0.1525815203591656,no_trade,
REPSX,inverse,XLF_down,3096,1661,1405,0.536498708010336,0.45381136950904394,1.7037772981869992,-1.6782213546663445,0.1524783879142091,no_trade,
REPIX,long,XLF_down,3096,1668,1403,0.5387596899224806,0.4531653746770026,1.6996881229725307,-1.6844368047758327,0.15239501034163028,no_trade,
SHPSX,inverse,XLE_big_down,1314,582,704,0.4429223744292237,0.5357686453576864,1.3345913761848818,-1.3870441887985263,-0.15201440485126447,no_trade,
HCPSX,inverse,XLF_big_down,1125,618,495,0.5493333333333333,0.44,1.5714014554075963,-1.6165807246716644,0.151927680648374,no_trade,
USPIX,ultra_long,TLT_up,3103,1333,1703,0.4295842732839188,0.5488237189816306,2.1756650733890446,-1.9797604105464222,-0.1519079717476509,no_trade,
LGPIX,long,XLU_big_down,810,435,356,0.5370370370370371,0.43950617283950616,1.2185669089981497,-1.143585747758504,0.15180256692860186,no_trade,
UMPSX,inverse,EEM_big_down,1152,621,517,0.5390625,0.4487847222222222,2.2891990751405933,-2.4116233122300508,0.15172167815917714,no_trade,
ULPIX,ultra_long,FXY_up,2315,1281,1003,0.5533477321814255,0.43326133909287257,1.6648736715283952,-1.776205808397754,0.15169276345785168,predict_up,1.6648736715283952
SVPIX,long,QQQ_big_down,1078,577,490,0.5352504638218923,0.45454545454545453,1.3804069175772238,-1.2924286587792257,0.15139587072378244,no_trade,
USPIX,ultra_long,JNK_down,2180,973,1169,0.4463302752293578,0.5362385321100918,2.2199519906384677,-2.1298866492110284,-0.15129550735617597,no_trade,
BTCFX,long,XLV_up,637,293,339,0.4599686028257457,0.5321821036106751,2.617570536813115,-2.5465653059037408,-0.15123621886204966,no_trade,
REPIX,long,EEM_down,2726,1466,1241,0.5377842993396919,0.45524578136463684,1.7150243047234348,-1.6944258719516758,0.15093291402513798,no_trade,
USPSX,inverse,HYG_down,2297,1015,1241,0.44188071397474965,0.5402699172834131,2.210935476173143,-2.087135476775801,-0.1506467646334477,no_trade,
UAPIX,ultra_long,XLE_down,3152,1678,1464,0.5323604060913706,0.46446700507614214,2.2869500193941983,-2.297170445102269,0.1505217642492837,no_trade,
BTCFX,long,XLK_up,699,317,377,0.45350500715307585,0.5393419170243204,2.5742530953235,-2.4427897070721754,-0.15006221509107404,no_trade,
