ticker,fund_group,condition,n,up_n,down_n,p_up,p_down,avg_up,avg_down,expected,decision,predicted_return
UDPIX,ultra_long,SPY_bin_-1_-0.5,624,361,256,0.5785256410256411,0.41025641025641024,1.49713781916797,-1.6508672182496007,0.18885375776881316,predict_up,1.49713781916797
USPIX,ultra_long,XLK_bin_-0.5_0,1085,451,610,0.41566820276497696,0.5622119815668203,2.1060690407244635,-1.8929337194288438,-0.18880408431784465,predict_down,-1.8929337194288438
ENPSX,inverse,EEM_bin_lt-2,420,238,181,0.5666666666666667,0.430952380952381,2.7660334374780438,-3.1993356915693174,0.18865761415649515,predict_up,2.7660334374780438
TEPIX,long,FXY_bin_0_0.5,1512,839,596,0.5548941798941799,0.3941798941798942,1.5415601705738007,-1.6917224338717305,0.18855979664276942,predict_up,1.5415601705738007
UMPIX,ultra_long,HYG_bin_0.5_1,359,195,164,0.5431754874651811,0.4568245125348189,2.250450250454354,-2.2632090220035543,0.18850005356550475,no_trade,
UOPIX,ultra_long,XLK_bin_-1_-0.5,692,370,308,0.5346820809248555,0.44508670520231214,2.3772926207231837,-2.4323999343406335,0.18846689290558225,no_trade,
MDPIX,long,GDX_bin_0_0.5,495,264,228,0.5333333333333333,0.46060606060606063,0.9713374197633027,-0.7155652623798381,0.188452927262442,no_trade,
INPSX,inverse,XLK_bin_gt2,449,238,201,0.5300668151447662,0.44766146993318484,2.7989108295302674,-2.8932209603932786,0.18842620131214874,no_trade,
OTPIX,long,QQQ_bin_0.5_1,941,503,387,0.5345377258235919,0.4112646121147715,1.1272467553980865,-1.0071130221293219,0.18836597067076516,no_trade,
BIPSX,inverse,GDX_bin_lt-2,851,464,380,0.54524089306698,0.44653349001175086,1.8140612463950132,-1.79424471940924,0.18791001756965356,no_trade,
INPSX,inverse,SLV_bin_-0.5_0,673,398,268,0.5913818722139673,0.39821693907875183,1.5308006263876837,-1.8014830375886095,0.18790667938863398,predict_up,1.5308006263876837
UOPSX,inverse,XLK_bin_-1_-0.5,692,367,308,0.5303468208092486,0.44508670520231214,2.3997207174147634,-2.4377592065229026,0.1876700400031271,no_trade,
SNPSX,inverse,SLV_bin_lt-2,573,259,304,0.45200698080279234,0.5305410122164049,1.551742001499763,-1.6752208012771639,-0.18737512251277377,no_trade,
BITIX,long,SPY_bin_0_0.5,249,135,113,0.5421686746987951,0.4538152610441767,2.2899701492573366,-2.3232693338689883,0.18721500169696703,no_trade,
SNPSX,inverse,XLK_bin_-2_-1,522,231,278,0.4425287356321839,0.5325670498084292,1.3308737388087784,-1.4573871319795833,-0.18720649238600856,no_trade,
UKPIX,ultra_long,XLU_bin_-0.5_0,1006,443,537,0.4403578528827038,0.5337972166998012,1.9400894618218034,-1.9510614747536497,-0.18713755502549775,no_trade,
SLPIX,long,EEM_bin_lt-2,420,238,182,0.5666666666666667,0.43333333333333335,1.5893570651608722,-1.6467123090882292,0.18706033631959473,predict_up,1.5893570651608722
UMPSX,inverse,XLF_bin_-2_-1,674,367,296,0.5445103857566765,0.4391691394658754,2.131862552256181,-2.217470295505138,0.18697677924109427,no_trade,
UIPIX,ultra_long,HYG_bin_0.5_1,359,156,192,0.43454038997214484,0.5348189415041783,2.3768447636211953,-2.28031786311733,-0.18672213535827573,no_trade,
UXPIX,ultra_long,XLK_bin_-2_-1,509,214,282,0.4204322200392927,0.5540275049115914,2.105149114409794,-1.9345064899879176,-0.1866972881982257,predict_down,-1.9345064899879176
UDPIX,ultra_long,XLU_bin_-0.5_0,1193,663,507,0.5557418273260687,0.42497904442581724,1.289599110210546,-1.247191089977842,0.18665408839130423,predict_up,1.289599110210546
USPIX,ultra_long,EEM_bin_-2_-1,732,327,389,0.44672131147540983,0.5314207650273224,2.1914406969791766,-2.193305577914334,-0.18660486597880493,no_trade,
UXPSX,inverse,XLK_bin_-2_-1,509,217,282,0.4263261296660118,0.5540275049115914,2.077055809819099,-1.9350569020867254,-0.18657158282458175,predict_down,-1.9350569020867254
UDPSX,inverse,SLV_bin_-0.5_0,673,378,283,0.5616641901931649,0.42050520059435365,1.3247760789185654,-1.326956240386194,0.18608728350954645,predict_up,1.3247760789185654
CYPSX,inverse,GDX_bin_0_0.5,495,280,207,0.5656565656565656,0.41818181818181815,1.2041829924270302,-1.1841568906815279,0.1859611343605904,predict_up,1.2041829924270302
BIPSX,inverse,QQQ_bin_-1_-0.5,633,349,279,0.5513428120063191,0.44075829383886256,1.8435286898790644,-1.884486669158102,0.18581316283204238,predict_up,1.8435286898790644
UMPSX,inverse,GLD_bin_0.5_1,778,427,336,0.5488431876606684,0.4318766066838046,1.7681009833006955,-1.8169175795691754,0.18572598089222897,no_trade,
INPIX,long,TLT_bin_-2_-1,574,309,254,0.5383275261324042,0.4425087108013937,1.9555147499731684,-1.9593827004506266,0.1856635049255222,no_trade,
USPSX,inverse,QQQ_bin_-1_-0.5,651,287,356,0.44086021505376344,0.5468509984639017,2.4370973663136493,-2.3038801320278375,-0.18545988152057308,no_trade,
UIPIX,ultra_long,GLD_bin_lt-2,206,87,112,0.4223300970873786,0.5436893203883495,2.8448357018346906,-2.550878669143171,-0.18542575186610255,no_trade,
INPIX,long,XLE_bin_-0.5_0,952,525,411,0.5514705882352942,0.4317226890756303,1.848905797715065,-1.9331291998666678,0.18504143136051307,predict_up,1.848905797715065
UDPIX,ultra_long,GLD_bin_0.5_1,778,428,333,0.5501285347043702,0.42802056555269924,1.3974704861011311,-1.3641455010418355,0.18490606195932238,predict_up,1.3974704861011311
TEPSX,inverse,FXY_bin_0_0.5,1512,825,589,0.5456349206349206,0.38955026455026454,1.5627372145940917,-1.7143193251333622,0.184870449428952,no_trade,
OTPIX,long,XLF_bin_-2_-1,663,364,267,0.5490196078431373,0.40271493212669685,1.3602055771964323,-1.395839169571894,0.18465425614450331,no_trade,
UDPSX,inverse,SPY_bin_-1_-0.5,624,362,255,0.5801282051282052,0.40865384615384615,1.4924459895149165,-1.667224788446662,0.18449219094631553,predict_up,1.4924459895149165
MDPSX,inverse,GDX_bin_0_0.5,495,264,230,0.5333333333333333,0.46464646464646464,0.9672825017313454,-0.7132834415601665,0.18445937151158975,no_trade,
REPSX,inverse,GLD_bin_0.5_1,778,433,337,0.5565552699228792,0.43316195372750643,1.4960948056528476,-1.4965638863385935,0.18440491150588306,predict_up,1.4960948056528476
UJPIX,ultra_long,TLT_bin_-0.5_0,1333,711,608,0.5333833458364591,0.4561140285071268,2.0340381853355285,-1.9743825127096535,0.18437853116736075,no_trade,
SNPIX,long,XLK_bin_-2_-1,522,234,279,0.4482758620689655,0.5344827586206896,1.320958576626959,-1.4528632463488638,-0.18437651111230777,no_trade,
REPIX,long,GLD_bin_0.5_1,778,433,338,0.5565552699228792,0.43444730077120824,1.495421110723003,-1.491489504117589,0.18431091073433817,predict_up,1.495421110723003
SLPIX,long,XLF_bin_lt-2,436,239,196,0.5481651376146789,0.44954128440366975,1.8546508392087946,-1.8521175389249973,0.1840516351871617,no_trade,
OTPSX,inverse,IWM_bin_-1_-0.5,720,397,295,0.5513888888888889,0.4097222222222222,1.2095409318916857,-1.1785971451546897,0.18402998908384127,predict_up,1.2095409318916857
UHPSX,inverse,XLF_bin_-2_-1,450,195,249,0.43333333333333335,0.5533333333333333,3.5023024680916865,-3.0753360020241387,-0.18402151828029253,predict_down,-3.0753360020241387
UAPIX,ultra_long,EEM_bin_1_2,839,448,385,0.533969010727056,0.45887961859356374,1.9770989837421231,-1.8998585502607603,0.1839032215328707,no_trade,
UJPIX,ultra_long,SPY_bin_-0.5_0,1423,791,615,0.5558678847505271,0.43218552354181305,1.9347888788949292,-2.0631521681584726,0.18382250160817176,predict_up,1.9347888788949292
UOPIX,ultra_long,XLE_bin_-0.5_0,992,539,430,0.5433467741935484,0.4334677419354839,2.077047285956937,-2.179799542079337,0.1836841572950344,no_trade,
SHPSX,inverse,XLV_bin_-2_-1,555,230,313,0.4144144144144144,0.563963963963964,1.2776489150415051,-1.2644680272075544,-0.18363827397552854,predict_down,-1.2644680272075544
TEPIX,long,GLD_bin_-1_-0.5,694,375,284,0.5403458213256485,0.4092219020172911,1.5586972730250543,-1.6108571910131395,0.18303751460614368,no_trade,
UAPIX,ultra_long,SPY_bin_-2_-1,607,323,283,0.5321252059308073,0.46622734761120266,2.639418763542343,-2.6203690286972425,0.18281355107554764,no_trade,
BIPIX,long,UUP_bin_-1_-0.5,494,264,226,0.5344129554655871,0.4574898785425101,1.7584232429583864,-1.654704889159305,0.182713423463585,no_trade,
UMPSX,inverse,HYG_bin_0.5_1,359,194,163,0.5403899721448467,0.45403899721448465,2.256744713695748,-2.28358583794937,0.1826851890563448,no_trade,
UHPIX,ultra_long,XLF_bin_-2_-1,450,196,248,0.43555555555555553,0.5511111111111111,3.4856851517291787,-3.08604820138952,-0.18254592045707072,predict_down,-3.08604820138952
INPIX,long,XLK_bin_gt2,449,238,203,0.5300668151447662,0.4521158129175947,2.7827176050312983,-2.858806802570241,0.1825144968278175,no_trade,
SLPSX,inverse,EEM_bin_lt-2,420,238,182,0.5666666666666667,0.43333333333333335,1.5847574580599206,-1.651460337391687,0.182396413364224,predict_up,1.5847574580599206
ULPIX,ultra_long,GLD_bin_0.5_1,778,438,329,0.5629820051413882,0.42287917737789205,1.4583858080429892,-1.5102833984447168,0.18237756533999672,predict_up,1.4583858080429892
UDPSX,inverse,GLD_bin_0.5_1,778,427,332,0.5488431876606684,0.4267352185089974,1.3981175039175113,-1.3711301163220144,0.18223775778132195,no_trade,
USPSX,inverse,HYG_bin_0.5_1,359,156,195,0.43454038997214484,0.5431754874651811,2.470043967236894,-2.311424599208081,-0.1821753146423965,no_trade,
USPIX,ultra_long,QQQ_bin_-1_-0.5,651,287,352,0.44086021505376344,0.5407066052227343,2.4404655225268947,-2.3260777110461506,-0.1818214275315305,no_trade,
UVPSX,inverse,QQQ_bin_-2_-1,500,222,269,0.444,0.538,2.984148728145184,-2.800709010585714,-0.1818194123986526,no_trade,
UUPIX,ultra_long,XLV_bin_-1_-0.5,614,331,272,0.5390879478827362,0.44299674267100975,2.4690505260949482,-2.594341221366263,0.18175067088893196,no_trade,
UXPIX,ultra_long,GLD_bin_-1_-0.5,658,297,349,0.4513677811550152,0.5303951367781155,1.7363066562207243,-1.8202262224828674,-0.18172625341788082,no_trade,
FNPIX,long,TLT_bin_-2_-1,574,312,254,0.5435540069686411,0.4425087108013937,1.8062898814613415,-1.8082749850329927,0.18163867041386478,no_trade,
HCPIX,long,SPY_bin_lt-2,285,152,132,0.5333333333333333,0.4631578947368421,2.3123420523284337,-2.270922012272679,0.18145363625939745,no_trade,
UJPSX,inverse,SPY_bin_-0.5_0,1423,790,612,0.5551651440618411,0.43007730147575546,1.9353584187966024,-2.0765020285362747,0.1813871464406998,predict_up,1.9353584187966024
SLPSX,inverse,XLF_bin_lt-2,436,239,196,0.5481651376146789,0.44954128440366975,1.852348254082747,-1.8552504228370923,0.1813810776369417,no_trade,
USPIX,ultra_long,HYG_bin_0.5_1,359,157,196,0.4373259052924791,0.5459610027855153,2.450888803633658,-2.2952396755421924,-0.18127419007182544,no_trade,
TEPSX,inverse,GLD_bin_-1_-0.5,694,368,284,0.5302593659942363,0.4092219020172911,1.5808878577617886,-1.6058768403952057,0.18112061813270852,no_trade,
UJPSX,inverse,TLT_bin_-0.5_0,1333,710,611,0.5326331582895724,0.45836459114778694,2.03373945183178,-1.9681983700956869,0.18108462616061433,no_trade,
SPPIX,long,GLD_bin_1_2,633,337,269,0.5323854660347551,0.42496050552922593,1.8080685608731943,-1.8393434124825432,0.18094111699283158,no_trade,
SHPIX,long,XLV_bin_-2_-1,555,232,310,0.418018018018018,0.5585585585585585,1.267986764458498,-1.2728210594965441,-0.18090378214334601,predict_down,-1.2728210594965441
WCPIX,long,GLD_bin_0.5_1,778,421,336,0.5411311053984575,0.4318766066838046,1.64234200036412,-1.639624912976793,0.1806066984487044,no_trade,
UDPSX,inverse,XLU_bin_-0.5_0,1193,658,506,0.5515507124895223,0.42414082145850796,1.2931891111573297,-1.2561615667086805,0.1804699768540908,predict_up,1.2931891111573297
URPSX,inverse,EEM_bin_-2_-1,732,305,397,0.4166666666666667,0.5423497267759563,1.7923867183199778,-1.7095890188152878,-0.18036733795365575,no_trade,
HCPSX,inverse,XLV_bin_lt-2,213,113,100,0.5305164319248826,0.4694835680751174,2.552322187120613,-2.5000468723621525,0.1803179338423196,no_trade,
UIPIX,ultra_long,GDX_bin_lt-2,851,375,459,0.4406580493537015,0.5393654524089306,2.2849836495692566,-2.201007167738493,-0.18025078895828092,no_trade,
FNPIX,long,SLV_bin_0.5_1,609,339,255,0.5566502463054187,0.4187192118226601,1.4493071166676572,-1.4963148242051671,0.18022139963549796,predict_up,1.4493071166676572
USPSX,inverse,XLF_bin_-0.5_0,1228,543,669,0.44218241042345274,0.5447882736156352,2.0554388244199426,-1.9988385508511035,-0.18006490949459286,no_trade,
BIPSX,inverse,UUP_bin_-1_-0.5,494,264,226,0.5344129554655871,0.4574898785425101,1.7551813956212832,-1.6568138287467398,0.18001611973128676,no_trade,
UDPIX,ultra_long,GDX_bin_lt-2,851,466,375,0.5475910693301997,0.4406580493537015,1.824115670638319,-1.8583579546410953,0.17996905937373212,no_trade,
FNPIX,long,GDX_bin_lt-2,851,463,378,0.5440658049353702,0.44418331374853115,1.9670664437552867,-2.0043879859119467,0.17989789046296306,no_trade,
SNPSX,inverse,XLF_bin_0.5_1,721,301,386,0.4174757281553398,0.5353675450762829,1.0180724383114164,-1.1298682433936875,-0.17987425522638983,no_trade,
UAPSX,inverse,EEM_bin_1_2,839,449,387,0.5351609058402861,0.4612634088200238,1.9697518027128904,-1.8953941936335637,0.17985817220726902,no_trade,
UKPIX,ultra_long,XLF_bin_-1_-0.5,601,256,332,0.4259567387687188,0.5524126455906821,2.3132198077659196,-2.1090399700350337,-0.1797287841323725,predict_down,-2.1090399700350337
UUPSX,inverse,XLV_bin_-1_-0.5,614,332,274,0.5407166123778502,0.44625407166123776,2.46220651734592,-2.580844684163281,0.17964351840082476,no_trade,
BITIX,long,XLV_bin_0_0.5,229,126,102,0.5502183406113537,0.44541484716157204,2.200602801641717,-2.315103916126401,0.1796303648994039,predict_up,2.200602801641717
UXPSX,inverse,XLK_bin_-1_-0.5,518,226,279,0.4362934362934363,0.5386100386100386,1.9726144823758083,-1.9313395227326065,-0.17960010391016326,no_trade,
UKPIX,ultra_long,EEM_bin_-1_-0.5,597,272,319,0.4556113902847571,0.5343383584589615,1.9567509500185636,-2.004186586874172,-0.17939575009683675,no_trade,
UKPSX,inverse,XLU_bin_-0.5_0,1006,439,534,0.4363817097415507,0.5308151093439364,1.955707308965337,-1.9456273312336676,-0.17933348533100935,no_trade,
BRPSX,inverse,GLD_bin_lt-2,206,81,114,0.3932038834951456,0.5533980582524272,1.2005153082951328,-1.1765722214924252,-0.17906550135063468,predict_down,-1.1765722214924252
UAPIX,ultra_long,GLD_bin_-2_-1,494,266,227,0.5384615384615384,0.45951417004048584,2.2613178563422416,-2.2602138579401294,0.17903239683122815,no_trade,
UUPIX,ultra_long,XLF_bin_-2_-1,492,275,215,0.5589430894308943,0.4369918699186992,2.6577544295160624,-2.9897612734548162,0.1790321022848207,predict_up,2.6577544295160624
HCPIX,long,XLV_bin_-1_-0.5,816,466,345,0.571078431372549,0.4227941176470588,1.1575682210767977,-1.140334581665141,0.17893549062170844,predict_up,1.1575682210767977
BMPIX,long,SLV_bin_-0.5_0,673,375,292,0.5572065378900446,0.4338781575037147,1.497664170193322,-1.5119016713980922,0.17852715568239624,predict_up,1.497664170193322
FYAIX,long,SPY_bin_lt-2,211,89,115,0.4218009478672986,0.5450236966824644,0.5671808459200588,-0.7664223566726633,-0.17848092763256426,no_trade,
UCPIX,ultra_long,GLD_bin_0.5_1,778,352,417,0.4524421593830334,0.5359897172236504,2.12676374768478,-2.1280102459545627,-0.17835402747816212,no_trade,
UAPSX,inverse,SPY_bin_-2_-1,607,324,282,0.5337726523887973,0.4645799011532125,2.6256226056200505,-2.632938046812276,0.17827544484321992,no_trade,
LVPIX,long,XLK_bin_lt-2,382,210,169,0.5497382198952879,0.4424083769633508,1.42172734034354,-1.3637841878750288,0.17822830817084692,no_trade,
URPSX,inverse,IWM_bin_-1_-0.5,721,296,406,0.4105409153952843,0.5631067961165048,1.6430251008711512,-1.5143012939771467,-0.17818432107747684,predict_down,-1.5143012939771467
FNPSX,inverse,TLT_bin_-2_-1,574,310,252,0.5400696864111498,0.43902439024390244,1.808833068457062,-1.8194543818665592,0.17811105747616068,no_trade,
UVPIX,ultra_long,IWM_bin_-1_-0.5,575,256,309,0.44521739130434784,0.5373913043478261,2.3685553389087586,-2.293647908053171,-0.1780644118744132,no_trade,
USPIX,ultra_long,XLF_bin_-0.5_0,1228,544,669,0.44299674267100975,0.5447882736156352,2.051093722604267,-1.9946816531677651,-0.1780513362154019,no_trade,
UMPIX,ultra_long,FXY_bin_0_0.5,1512,821,675,0.542989417989418,0.44642857142857145,1.8427550368626973,-1.843350376963652,0.1776722095329426,no_trade,
UDPSX,inverse,GDX_bin_lt-2,851,462,374,0.5428907168037603,0.4394829612220917,1.8374841950838445,-1.8657396280468839,0.1775923351812002,no_trade,
UDPIX,ultra_long,TLT_bin_1_2,537,309,217,0.5754189944134078,0.40409683426443205,1.6065053974345371,-1.8485198291152964,0.17743270929097332,predict_up,1.6065053974345371
UTPIX,ultra_long,SLV_bin_-0.5_0,673,388,279,0.5765230312035661,0.4145616641901932,1.1202726450926606,-1.129953517871184,0.1774275702970161,predict_up,1.1202726450926606
SLPIX,long,SPY_bin_-1_-0.5,651,372,276,0.5714285714285714,0.423963133640553,1.1267624155653262,-1.1008545863130679,0.1771424773700377,predict_up,1.1267624155653262
FYASX,inverse,SPY_bin_lt-2,211,89,117,0.4218009478672986,0.5545023696682464,0.5607446833620476,-0.74587324239025,-0.17706584142387205,predict_down,-0.74587324239025
HCPSX,inverse,SPY_bin_lt-2,285,152,132,0.5333333333333333,0.4631578947368421,2.308297072189172,-2.2761332658224718,0.17688268029539608,no_trade,
UVPSX,inverse,IWM_bin_-1_-0.5,575,255,308,0.4434782608695652,0.5356521739130434,2.3741730807935584,-2.2956728066363166,-0.1767879805941359,no_trade,
LVPIX,long,QQQ_bin_lt-2,365,201,162,0.5506849315068493,0.4438356164383562,1.411677072519489,-1.3533100997310792,0.17674206964378758,predict_up,1.411677072519489
UVPIX,ultra_long,QQQ_bin_-1_-0.5,505,221,270,0.4376237623762376,0.5346534653465347,2.7263432187888648,-2.5620546300400435,-0.17669880942271785,no_trade,
UOPIX,ultra_long,HYG_bin_0.5_1,359,194,155,0.5403899721448467,0.43175487465181056,2.3149372707514613,-2.4882352347194376,0.17666119538794042,no_trade,
UTPSX,inverse,SLV_bin_-0.5_0,673,387,280,0.575037147102526,0.4160475482912333,1.1228426248050112,-1.127500555801665,0.17658237767469984,predict_up,1.1228426248050112
SLPIX,long,XLV_bin_-2_-1,575,326,246,0.5669565217391305,0.42782608695652175,1.250960773576995,-1.2452560694868173,0.17648733755190135,predict_up,1.250960773576995
ULPSX,inverse,GLD_bin_0.5_1,778,434,333,0.5578406169665809,0.42802056555269924,1.4677541825850282,-1.501100983154717,0.17627080700691689,predict_up,1.4677541825850282
UNPIX,ultra_long,XLK_bin_-2_-1,509,283,219,0.555992141453831,0.4302554027504912,1.915379162596697,-2.065685007755622,0.1761636273406361,predict_up,1.915379162596697
UCPSX,inverse,GLD_bin_0.5_1,778,351,418,0.45115681233933164,0.5372750642673522,2.12723864769368,-2.1140033693720457,-0.1760830887622537,no_trade,
UAPSX,inverse,GLD_bin_-2_-1,494,266,226,0.5384615384615384,0.4574898785425101,2.2585276624892523,-2.273777121619685,0.17590026059937702,no_trade,
FNPSX,inverse,SLV_bin_0.5_1,609,338,256,0.555008210180624,0.42036124794745483,1.4448450723711104,-1.4892730964565215,0.17586818024395054,predict_up,1.4448450723711104
BLPIX,long,IWM_bin_lt-2,452,240,207,0.5309734513274337,0.4579646017699115,1.5454536152190994,-1.4080451806653556,0.17575998950189198,no_trade,
UOPSX,inverse,XLE_bin_-0.5_0,992,537,429,0.5413306451612904,0.4324596774193548,2.082920131203101,-2.2010221428207255,0.1756951725665056,no_trade,
REPSX,inverse,XLU_bin_-2_-1,684,365,316,0.533625730994152,0.4619883040935672,1.9413088495029813,-1.8620661067897564,0.17567959111553394,no_trade,
UIPIX,ultra_long,EEM_bin_-2_-1,713,312,380,0.4375876577840112,0.5329593267882188,2.0508250234095065,-2.0133991091086636,-0.17564411522794676,no_trade,
SNPIX,long,XLF_bin_0.5_1,721,306,386,0.42441054091539526,0.5353675450762829,1.0101217249425702,-1.128688272793359,-0.17555676208850218,no_trade,
HCPIX,long,GLD_bin_-1_-0.5,694,397,292,0.5720461095100865,0.4207492795389049,1.1096257943883314,-1.0917343443720995,0.1754106798494445,predict_up,1.1096257943883314
BIPSX,inverse,SPY_bin_-1_-0.5,697,393,302,0.563845050215208,0.4332855093256815,1.891660061579949,-2.0570723819573162,0.1753035076754812,predict_up,1.891660061579949
BMPSX,inverse,SLV_bin_-0.5_0,673,375,294,0.5572065378900446,0.43684992570579495,1.4949122776589476,-1.505850980503159,0.1751440057268597,predict_up,1.4949122776589476
HCPIX,long,SPY_bin_-1_-0.5,697,387,300,0.5552367288378766,0.430416068866571,1.2543729592003103,-1.2112612872142574,0.17512761699604434,predict_up,1.2543729592003103
UMPSX,inverse,FXY_bin_0_0.5,1512,820,680,0.5423280423280423,0.4497354497354497,1.8425694111348285,-1.8326209968906702,0.1750824333630313,no_trade,
URPIX,ultra_long,SPY_bin_0.5_1,1073,463,577,0.4315004659832246,0.5377446411929171,1.4151621905106346,-1.4611408630084355,-0.17507752446360053,no_trade,
HCPSX,inverse,XLV_bin_-1_-0.5,816,464,343,0.5686274509803921,0.42034313725490197,1.1601818733573406,-1.1530820033165485,0.17502115453459535,predict_up,1.1601818733573406
UOPSX,inverse,QQQ_bin_-1_-0.5,651,347,290,0.533026113671275,0.445468509984639,2.3503539965184097,-2.4195095169121057,0.1749847571234677,no_trade,
UAPIX,ultra_long,GLD_bin_lt-2,206,116,90,0.5631067961165048,0.4368932038834951,2.764658394355791,-3.162948172929106,0.17492736981384582,predict_up,2.764658394355791
FNPIX,long,XLF_bin_-2_-1,661,376,276,0.5688350983358548,0.4175491679273828,1.683782636846224,-1.875484649821203,0.1746876068132045,predict_up,1.683782636846224
ENPIX,long,XLF_bin_-2_-1,661,356,301,0.5385779122541604,0.45537065052950076,1.9890867367986553,-1.9690073045307348,0.174650044835961,no_trade,
UXPIX,ultra_long,XLK_bin_-1_-0.5,518,227,280,0.43822393822393824,0.5405405405405406,1.9692318014390107,-1.9195529624616452,-0.17463168062279,no_trade,
BKPSX,inverse,JNK_bin_0.5_1,356,162,190,0.4550561797752809,0.5337078651685393,2.4731425652416714,-2.4357030274457325,-0.1745350551840965,no_trade,
UIPSX,inverse,GDX_bin_lt-2,851,376,458,0.4418331374853114,0.5381903642773208,2.285498810383883,-2.200574861148309,-0.1745190760300654,no_trade,
CYPIX,long,GLD_bin_0.5_1,778,443,322,0.5694087403598972,0.4138817480719794,1.264607571279484,-1.3184217752465601,0.1744078951766311,predict_up,1.264607571279484
UAPSX,inverse,GLD_bin_lt-2,206,115,90,0.558252427184466,0.4368932038834951,2.7859557523207563,-3.160757841652458,0.1743529406221637,predict_up,2.7859557523207563
FNPSX,inverse,GDX_bin_lt-2,851,463,380,0.5440658049353702,0.44653349001175086,1.9584356785188044,-1.9960561966265267,0.1742119441082566,no_trade,
UVPIX,ultra_long,EEM_bin_-2_-1,655,295,350,0.45038167938931295,0.5343511450381679,2.6325745233352555,-2.5447416555879823,-0.17412228255250875,no_trade,
SOPSX,inverse,GDX_bin_lt-2,851,362,460,0.42538190364277323,0.5405405405405406,1.0958157720960666,-1.1844263620724649,-0.17409026680911607,no_trade,
UUPSX,inverse,XLF_bin_-2_-1,492,275,215,0.5589430894308943,0.4369918699186992,2.6551749257116595,-2.997914411245979,0.1740274515301237,predict_up,2.6551749257116595
UOPSX,inverse,SPY_bin_0.5_1,1073,593,441,0.5526561043802423,0.4109972041006524,2.0634190241657158,-2.3513658371804724,0.17395633470054125,predict_up,2.0634190241657158
URPSX,inverse,SPY_bin_0.5_1,1073,460,580,0.42870456663560114,0.5405405405405406,1.419249473554514,-1.4474307333254832,-0.17395626047875465,no_trade,
WCPIX,long,TLT_bin_1_2,537,293,232,0.5456238361266295,0.43202979515828677,2.067777054671965,-2.208948118017936,0.17389704588216878,no_trade,
BRPSX,inverse,XLF_bin_lt-2,511,222,288,0.4344422700587084,0.5636007827788649,1.5249043441201866,-1.483934681275446,-0.1738638430775872,predict_down,-1.483934681275446
INPSX,inverse,XLE_bin_-0.5_0,952,520,413,0.5462184873949579,0.4338235294117647,1.8643131129191095,-1.9465978334886396,0.1738423460999254,no_trade,
BRPIX,long,GLD_bin_lt-2,206,83,115,0.4029126213592233,0.558252427184466,1.1808988090937893,-1.1635303486421047,-0.1737446065002792,predict_down,-1.1635303486421047
UTPIX,ultra_long,XLK_bin_-1_-0.5,670,381,279,0.5686567164179105,0.4164179104477612,1.277292841328084,-1.3274048912036718,0.1735859819405604,predict_up,1.277292841328084
LVPSX,inverse,XLK_bin_lt-2,382,210,169,0.5497382198952879,0.4424083769633508,1.4168998849951038,-1.3682885769302198,0.17358169200985496,no_trade,
SLPSX,inverse,SPY_bin_-1_-0.5,651,370,277,0.5683563748079877,0.4254992319508449,1.1293177468969982,-1.101235277295283,0.17328017594638392,predict_up,1.1293177468969982
UMPIX,ultra_long,TLT_bin_1_2,537,306,226,0.5698324022346368,0.4208566108007449,2.057334396661607,-2.3739914339389916,0.1732258124920662,predict_up,2.057334396661607
URPIX,ultra_long,IWM_bin_-1_-0.5,721,297,401,0.4119278779472954,0.5561719833564494,1.6440624845356502,-1.5290441536609574,-0.1731763491136696,predict_down,-1.5290441536609574
OTPSX,inverse,XLF_bin_-2_-1,661,362,268,0.5476550680786687,0.405446293494705,1.3573066689317965,-1.4062952875748247,0.17315866427119112,no_trade,
UCPIX,ultra_long,QQQ_bin_-0.5_0,1060,461,568,0.4349056603773585,0.5358490566037736,2.106959032889386,-2.03317967257462,-0.17314899986828028,no_trade,
URPIX,ultra_long,EEM_bin_-2_-1,732,306,395,0.4180327868852459,0.5396174863387978,1.7951274630450014,-1.7113314090894998,-0.17304221707456535,no_trade,
UTPSX,inverse,XLK_bin_-1_-0.5,670,380,279,0.5671641791044776,0.4164179104477612,1.2804743689422944,-1.3285875189160319,0.1729915558514909,predict_up,1.2804743689422944
GVPSX,inverse,TIP_bin_0.5_1,349,153,191,0.4383954154727794,0.5472779369627507,1.002951617234842,-1.1194476795006796,-0.1729596256381058,no_trade,
BKPIX,long,JNK_bin_0.5_1,356,162,189,0.4550561797752809,0.5308988764044944,2.4742707974016542,-2.4465002757178085,-0.17291203070673558,no_trade,
UJPIX,ultra_long,EEM_bin_-1_-0.5,685,370,309,0.5401459854014599,0.4510948905109489,1.962008973457204,-1.9662018183317465,0.17282767637176036,no_trade,
UCPSX,inverse,QQQ_bin_-0.5_0,1060,461,563,0.4349056603773585,0.5311320754716982,2.1036652147398294,-2.0477797010066916,-0.17274557327519427,no_trade,
URPIX,ultra_long,FXY_bin_0_0.5,1512,632,830,0.41798941798941797,0.548941798941799,1.5999920171994495,-1.532641278977519,-0.1725511287574662,no_trade,
MGPIX,long,GDX_bin_0_0.5,495,269,223,0.5434343434343434,0.4505050505050505,0.9456560688741622,-0.7578788110352753,0.17247375286117822,no_trade,
LGPIX,long,XLF_bin_-2_-1,580,349,220,0.6017241379310345,0.3793103448275862,0.9705028420217126,-1.084911122629518,0.1724569739432478,predict_up,0.9705028420217126
