ticker,fund_group,condition,horizon,selection_trades,selection_avg,selected_pre2025,holdout_trades,holdout_hit_rate,holdout_avg
UVPSX,inverse,YCS_big_up,3,207,0.0803,False,65,0.6,-0.3004
MDPIX,long,IAU_big_down,2,101,0.1366,False,69,0.6812,0.3003
UCPSX,inverse,XOP_gt2,3,257,-0.0244,False,54,0.6481,-0.3003
MLPIX,long,TBT_gt2,2,81,0.0039,False,26,0.5,0.3002
UFPIX,ultra_long,GDXJ_lt-2,1,110,0.2775,True,63,0.5556,-0.3002
BKPIX,long,TBT_gt2,3,120,-0.0527,False,26,0.6154,0.3002
BKPSX,inverse,XLC_down,2,139,0.2764,True,153,0.6144,0.3002
UFPIX,ultra_long,SIL_up,2,908,-0.1315,False,115,0.6174,-0.3002
BIPIX,long,TMF_gt2,3,250,0.0433,False,55,0.6545,0.3002
SGPSX,inverse,XOP_big_up,3,211,0.0587,False,18,0.6111,0.3001
MGPIX,long,XLY_big_down,3,153,0.0065,False,73,0.7123,0.3001
UOPSX,inverse,OIH_lt-2,3,270,0.1639,True,43,0.5349,0.3001
MGPIX,long,TMF_lt-2,1,168,0.0519,False,11,0.4545,0.3
TEPIX,long,OIH_down,3,963,0.1143,False,181,0.6022,0.3
HCPSX,inverse,ZROZ_big_up,1,307,0.1553,True,65,0.5692,0.3
UBPSX,inverse,VGLT_big_down,2,10,-0.8164,False,11,0.4545,0.2999
USPIX,ultra_long,STIP_up,2,974,-0.2532,True,204,0.6078,-0.2999
UNPIX,ultra_long,SOXX_big_down,1,248,-0.0285,False,45,0.5556,0.2999
WCPSX,inverse,PST_big_up,2,112,-0.0057,False,24,0.5,0.2999
UMPSX,inverse,EDV_big_up,1,280,0.0171,False,58,0.5345,0.2998
UVPIX,ultra_long,SHY_up,2,797,-0.0396,False,206,0.5874,-0.2998
UXPSX,inverse,PFF_down,2,848,-0.0603,False,193,0.5699,-0.2998
USPSX,inverse,TMV_lt-2,2,322,-0.2618,True,56,0.625,-0.2998
USPIX,ultra_long,TMV_lt-2,2,322,-0.2626,True,56,0.6071,-0.2998
UFPSX,inverse,IEI_down,3,777,-0.0196,False,44,0.4773,-0.2998
UIPIX,ultra_long,GOVZ_big_up,1,116,-0.0755,False,63,0.4603,-0.2997
TEPIX,long,ULE_up,3,930,0.119,False,187,0.6471,0.2997
UKPIX,ultra_long,GOVZ_down,3,62,-0.0759,False,77,0.5455,-0.2997
SMPIX,long,BIL_up,2,925,0.1294,False,287,0.561,0.2996
MGPSX,inverse,TMF_gt2,1,319,0.0192,False,55,0.6182,0.2996
OEPIX,long,VCIT_up,3,397,-0.0562,False,155,0.5613,0.2996
UKPSX,inverse,VCLT_up,2,982,-0.1268,False,193,0.544,-0.2995
UKPSX,inverse,COPX_lt-2,3,192,-0.1378,False,68,0.5735,-0.2995
UMPIX,ultra_long,IEF_up,1,948,0.1727,True,197,0.5584,0.2995
UXPIX,ultra_long,USO_big_down,3,466,-0.0983,False,122,0.6393,-0.2995
USPIX,ultra_long,XME_big_up,1,424,0.1959,True,125,0.592,-0.2995
SMPSX,inverse,VMBS_up,2,941,0.2136,True,196,0.5816,0.2995
URPIX,ultra_long,DBC_big_down,2,217,-0.2126,True,53,0.5849,-0.2995
USPIX,ultra_long,TBT_big_up,2,493,-0.0517,False,94,0.5532,-0.2995
UXPSX,inverse,FLRN_down,2,574,-0.0444,False,77,0.5844,-0.2995
PHPSX,inverse,PFF_big_down,3,1,0.2277,False,14,0.8571,0.2994
MDPSX,inverse,XLY_big_down,2,212,0.0145,False,73,0.6575,0.2994
TEPSX,inverse,USO_big_up,1,564,0.0117,False,131,0.5878,0.2994
UJPSX,inverse,IEF_up,2,948,0.1216,False,197,0.5533,0.2994
UHPSX,inverse,TBF_big_down,1,93,0.1841,False,26,0.4615,0.2994
UVPIX,ultra_long,YCS_big_up,3,207,0.0851,False,65,0.6,-0.2993
CYPIX,long,XOP_lt-2,2,227,0.1003,False,42,0.5952,0.2993
SMPSX,inverse,VMBS_up,3,941,0.1918,True,196,0.602,0.2993
UCPIX,ultra_long,IAU_down,3,853,-0.0531,False,169,0.5976,-0.2993
OTPIX,long,SMH_big_down,1,406,0.1215,False,91,0.5934,0.2993
UNPSX,inverse,FLRN_down,2,574,0.0244,False,77,0.5974,0.2993
UBPSX,inverse,GOVZ_down,2,168,-0.082,False,179,0.5698,0.2993
ENPIX,long,TMF_big_down,2,627,0.0672,False,120,0.5583,0.2992
SMPIX,long,VGLT_up,2,965,0.2712,True,194,0.5825,0.2992
PHPSX,inverse,SMH_lt-2,2,100,0.021,False,59,0.5593,0.2992
UXPSX,inverse,XME_down,2,913,-0.0569,False,172,0.5872,-0.2991
HCPIX,long,PST_big_up,1,70,-0.1298,False,13,0.5385,-0.2991
UMPIX,ultra_long,VGLT_big_up,3,111,0.0783,False,24,0.5833,0.2991
UXPSX,inverse,YCL_big_up,2,125,0.3255,True,60,0.5333,-0.2991
SGPSX,inverse,SIL_big_down,1,544,0.0134,False,112,0.5625,0.299
UIPSX,inverse,DBC_big_down,1,217,-0.1047,False,53,0.6038,-0.299
SMPSX,inverse,YCL_up,1,716,0.1805,False,164,0.5854,0.299
UBPIX,ultra_long,GDXJ_lt-2,2,110,0.2286,True,70,0.5286,0.299
BIPSX,inverse,DBC_down,2,627,0.0237,False,173,0.5491,0.299
UBPIX,ultra_long,CEW_up,3,962,-0.0237,False,194,0.567,0.2989
BLPIX,long,TLH_big_up,2,32,0.1482,False,15,0.7333,0.2989
MDPSX,inverse,XOP_lt-2,2,234,0.103,False,42,0.619,0.2989
UVPIX,ultra_long,FLRN_down,3,574,-0.1235,False,77,0.5455,-0.2989
UJPIX,ultra_long,TLH_up,2,962,0.1512,True,197,0.5584,0.2989
UKPSX,inverse,YCS_down,1,874,-0.0566,False,160,0.5375,-0.2988
BIPIX,long,TBF_big_down,1,133,0.082,False,30,0.5,0.2988
OEPIX,long,DBC_up,3,66,0.0635,False,153,0.549,0.2988
UKPIX,ultra_long,VCLT_up,2,982,-0.1325,False,193,0.544,-0.2988
WCPIX,long,XOP_lt-2,3,234,0.1562,True,42,0.6667,0.2987
UNPSX,inverse,COPX_big_down,3,462,-0.0153,False,108,0.6204,0.2987
UWPSX,inverse,TBF_big_down,3,133,-0.1594,True,30,0.6667,-0.2987
UFPIX,ultra_long,COPX_up,3,986,-0.0493,False,210,0.5714,-0.2987
UUPSX,inverse,XBI_big_down,1,461,0.0226,False,65,0.4769,0.2986
SMPSX,inverse,VCLT_up,2,982,0.2176,True,193,0.5803,0.2986
UXPSX,inverse,COPX_big_down,3,482,-0.0174,False,108,0.6019,-0.2986
URPIX,ultra_long,TMV_gt2,2,361,-0.0332,False,63,0.5079,-0.2986
INPIX,long,IAU_big_down,2,13,0.1891,False,52,0.4615,0.2986
UFPIX,ultra_long,XOP_up,3,887,-0.0233,False,169,0.5562,-0.2985
REPSX,inverse,FLRN_up,1,366,-0.1241,False,63,0.5714,0.2985
UWPIX,ultra_long,SIL_big_down,3,544,-0.0078,False,112,0.6696,-0.2985
UWPSX,inverse,YCL_big_up,1,87,0.119,False,60,0.55,-0.2985
UCPSX,inverse,EUO_big_down,1,133,0.053,False,16,0.625,-0.2984
UJPIX,ultra_long,BIL_up,2,532,0.1498,False,287,0.5401,0.2984
BLPIX,long,XOP_lt-2,3,234,0.0789,False,42,0.7619,0.2984
UOPIX,ultra_long,FXB_down,1,949,0.1185,False,192,0.5677,0.2984
CYPSX,inverse,ULE_big_up,3,163,0.0936,False,52,0.4615,-0.2984
UIPSX,inverse,FXA_big_down,1,12,-0.1422,False,12,0.6667,-0.2984
BIPSX,inverse,EUO_up,3,548,-0.0377,False,101,0.5545,0.2984
UWPSX,inverse,SIL_big_down,3,544,-0.0103,False,112,0.6696,-0.2983
ULPIX,ultra_long,STIP_up,1,953,0.1383,False,204,0.5686,0.2983
UVPSX,inverse,IEI_up,1,901,-0.1139,False,200,0.555,-0.2983
UFPIX,ultra_long,USO_gt2,3,130,-0.0891,False,68,0.5441,-0.2982
USPIX,ultra_long,ZROZ_big_up,1,307,-0.1864,True,65,0.6,-0.2982
UVPSX,inverse,PFF_down,2,623,-0.0521,False,193,0.5959,-0.2982
MDPSX,inverse,IAU_big_down,2,101,0.1328,False,69,0.6667,0.2982
USPSX,inverse,ZROZ_big_up,1,307,-0.183,True,65,0.6,-0.2981
UKPSX,inverse,XBI_big_down,3,499,-0.0404,False,92,0.5978,-0.2981
UXPIX,ultra_long,YCL_big_up,2,125,0.3185,True,60,0.5333,-0.2981
SMPSX,inverse,YCS_big_up,3,234,0.0931,False,71,0.5775,0.2981
URPSX,inverse,PST_big_down,1,87,-0.2424,True,29,0.4828,-0.2981
BIPIX,long,SMH_big_down,2,292,0.0048,False,77,0.5844,0.2981
TEPSX,inverse,TMV_gt2,2,361,0.0094,False,63,0.5079,0.2981
UIPIX,ultra_long,ULE_big_down,3,172,-0.0408,False,45,0.6,-0.2981
SGPIX,long,IAU_big_down,1,101,0.1257,False,69,0.6377,0.298
UCPIX,ultra_long,IEI_up,1,924,-0.1175,False,197,0.5431,-0.2979
UWPSX,inverse,SIL_lt-2,3,223,-0.0427,False,66,0.6515,-0.2979
UOPSX,inverse,TBT_big_up,2,493,0.0064,False,94,0.5532,0.2978
UDPSX,inverse,XOP_lt-2,1,234,0.375,True,42,0.5476,0.2978
UJPIX,ultra_long,MUB_up,2,960,0.1757,True,206,0.5534,0.2978
UGPIX,ultra_long,FXB_up,2,966,0.039,False,196,0.5459,0.2977
UJPIX,ultra_long,IEF_up,3,948,0.1329,False,197,0.5584,0.2977
UHPSX,inverse,OIH_big_up,2,538,0.083,False,115,0.5217,-0.2977
UFPIX,ultra_long,FXA_up,3,856,-0.0032,False,174,0.5517,-0.2977
UUPIX,ultra_long,XME_lt-2,1,151,0.2076,True,52,0.5192,0.2977
USPSX,inverse,VGLT_big_up,2,111,-0.2259,True,24,0.625,-0.2977
PHPSX,inverse,VGLT_down,3,654,0.0193,False,171,0.6374,0.2977
WCPIX,long,ULE_big_down,3,181,0.028,False,45,0.6889,0.2976
PHPIX,long,XME_down,3,429,-0.0131,False,162,0.6235,0.2976
UKPSX,inverse,YCL_down,3,975,-0.0882,False,221,0.5656,-0.2976
SHPIX,long,OIH_big_down,3,540,-0.0328,False,98,0.7041,-0.2976
FNPIX,long,TMF_big_down,1,235,0.0162,False,48,0.4583,0.2976
UXPIX,ultra_long,YCS_big_down,1,156,0.2347,True,64,0.5781,-0.2976
BIPIX,long,SMH_down,1,866,0.0491,False,161,0.559,0.2975
UCPIX,ultra_long,ZROZ_big_up,3,307,-0.0982,False,65,0.6154,-0.2975
SLPIX,long,LTPZ_big_up,2,110,0.0544,False,25,0.64,0.2975
UNPIX,ultra_long,USO_big_down,3,455,0.0745,False,122,0.6393,0.2975
UFPIX,ultra_long,SOXX_lt-2,3,75,0.1917,True,22,0.5,-0.2975
UCPIX,ultra_long,VGIT_up,1,911,-0.1655,True,193,0.5544,-0.2975
OEPIX,long,IEF_down,3,140,-0.0767,False,113,0.5664,0.2975
UWPIX,ultra_long,TMV_gt2,2,361,-0.0076,False,63,0.5238,-0.2974
UHPIX,ultra_long,STIP_up,2,974,-0.0518,False,204,0.5784,-0.2974
UKPIX,ultra_long,YCL_down,3,975,-0.0928,False,221,0.5701,-0.2974
UJPIX,ultra_long,VCLT_up,2,982,0.128,False,193,0.544,0.2973
UIPIX,ultra_long,IEF_up,1,948,-0.186,True,197,0.5635,-0.2973
IDPSX,inverse,YCS_big_down,1,169,-0.2007,True,64,0.625,0.2973
TEPIX,long,DBC_big_up,2,214,0.03,False,77,0.5974,0.2973
SMPSX,inverse,FXC_down,2,961,0.1857,True,201,0.5871,0.2973
UFPIX,ultra_long,OIH_down,1,963,-0.1497,False,181,0.5691,-0.2973
ENPIX,long,IAU_big_down,3,101,0.3558,True,69,0.6667,0.2973
SLPSX,inverse,XLB_big_down,3,251,0.0184,False,63,0.6825,0.2973
BIPSX,inverse,SMH_down,1,866,0.0179,False,161,0.5528,0.2972
UUPIX,ultra_long,SCHP_up,3,959,0.131,False,207,0.6039,0.2971
UIPIX,ultra_long,TBF_big_down,3,107,0.0195,False,22,0.5455,-0.2971
UVPSX,inverse,XLC_lt-2,2,1,1.8649,False,12,0.5833,0.297
BITIX,long,FXC_up,1,154,-0.2578,True,141,0.461,-0.297
UBPSX,inverse,VGIT_down,1,948,-0.016,False,183,0.5574,0.297
REPIX,long,PST_big_up,1,112,-0.2394,True,24,0.5417,0.297
UNPIX,ultra_long,YCL_big_up,1,50,-1.0699,True,17,0.4706,-0.297
SOPIX,long,XME_big_down,1,423,-0.177,True,101,0.5743,-0.297
MLPSX,inverse,TBT_gt2,2,81,-0.0002,False,26,0.5,0.297
UKPIX,ultra_long,FXC_up,3,848,-0.1044,False,183,0.5683,-0.297
IDPSX,inverse,YCL_big_up,3,143,-0.1292,False,60,0.7333,0.2969
UNPIX,ultra_long,XBI_down,3,622,0.0084,False,174,0.6322,0.2969
PHPSX,inverse,TBT_up,3,578,0.0124,False,145,0.6207,0.2969
UWPIX,ultra_long,OIH_big_down,3,540,-0.0506,False,98,0.6531,-0.2969
OTPSX,inverse,PST_big_down,1,87,0.172,True,29,0.6207,0.2969
INPIX,long,MUB_down,1,496,-0.1266,False,113,0.4602,-0.2969
UBPSX,inverse,OIH_down,1,963,0.1214,False,181,0.5691,0.2968
PHPSX,inverse,SMH_down,1,335,-0.008,False,66,0.5152,0.2968
BIPSX,inverse,EDV_big_up,2,213,-0.0078,False,31,0.5161,0.2968
SPPIX,long,EUO_big_up,1,181,-0.2332,True,39,0.641,-0.2967
MGPSX,inverse,LTPZ_big_up,2,110,0.0393,False,25,0.64,0.2967
BIPIX,long,XLC_big_down,3,190,0.1715,True,46,0.6304,0.2966
UAPSX,inverse,SOXX_lt-2,3,98,-0.1866,True,52,0.6154,0.2966
UFPIX,ultra_long,GDXJ_up,1,932,-0.0989,False,211,0.545,-0.2966
UIPSX,inverse,PST_down,1,946,-0.1648,True,193,0.5596,-0.2966
TEPSX,inverse,SMH_down,2,866,0.154,True,161,0.5963,0.2966
UCPIX,ultra_long,USO_lt-2,3,213,-0.0999,False,64,0.625,-0.2966
TEPIX,long,PST_big_down,3,87,0.2318,True,29,0.6552,0.2966
UKPSX,inverse,GDXJ_big_down,3,578,-0.0795,False,109,0.5505,-0.2965
PHPSX,inverse,BND_down,3,588,-0.0386,False,118,0.6271,0.2965
PMPSX,inverse,ULE_down,2,571,0.0463,False,195,0.5846,0.2965
FNPSX,inverse,XLY_big_down,2,195,-0.0414,False,73,0.6438,0.2965
UUPIX,ultra_long,STIP_up,3,974,0.0777,False,204,0.598,0.2965
UVPIX,ultra_long,MBB_up,2,524,0.0366,False,186,0.5968,-0.2965
UXPIX,ultra_long,DBC_down,3,833,-0.0404,False,173,0.6474,-0.2965
OEPSX,inverse,MUB_up,3,213,-0.0334,False,162,0.5494,0.2965
BKPSX,inverse,TBT_gt2,3,120,-0.0567,False,26,0.6154,0.2965
UOPIX,ultra_long,XBI_lt-2,3,196,0.169,True,41,0.6341,0.2965
RRPIX,long,WIP_big_down,1,1,-1.009,False,19,0.6316,0.2965
ENPSX,inverse,IAU_big_down,3,101,0.3522,True,69,0.6667,0.2965
UBPIX,ultra_long,GDXJ_up,1,932,0.087,False,211,0.5498,0.2965
OTPIX,long,PST_big_down,1,87,0.1694,True,29,0.6207,0.2964
BIPSX,inverse,TMF_gt2,3,250,0.031,False,55,0.6545,0.2964
UIPIX,ultra_long,XBI_big_down,1,298,-0.1275,False,69,0.4928,-0.2964
LGPSX,inverse,OIH_lt-2,1,269,0.1349,False,43,0.5581,0.2964
SHPIX,long,SOXX_big_down,3,331,-0.0559,False,94,0.6702,-0.2964
TEPIX,long,SMH_big_down,3,406,0.1784,True,91,0.6044,0.2963
SMPSX,inverse,XLC_up,1,187,-0.0887,False,38,0.5263,-0.2963
SLPIX,long,OIH_lt-2,3,270,0.0133,False,43,0.6744,0.2963
UJPIX,ultra_long,TMF_big_up,2,614,0.1746,True,115,0.5478,0.2962
UBPIX,ultra_long,XBI_lt-2,3,196,0.1013,False,41,0.6585,0.2962
PHPSX,inverse,EDV_big_up,3,94,0.1143,False,16,0.5,0.2961
UBPIX,ultra_long,XME_down,3,782,-0.0057,False,146,0.589,0.2961
UHPIX,ultra_long,ZROZ_gt2,2,34,0.0078,False,19,0.5263,0.2961
URPIX,ultra_long,ULE_big_down,3,181,-0.127,False,45,0.5333,-0.2961
OTPSX,inverse,SMH_big_down,1,406,0.1183,False,91,0.5934,0.296
UJPIX,ultra_long,XLC_down,2,617,0.1245,False,177,0.548,0.296
UKPSX,inverse,FXC_up,3,865,-0.0945,False,183,0.5683,-0.296
UNPSX,inverse,USO_big_down,3,455,0.0708,False,122,0.6311,0.296
UCPIX,ultra_long,SOXX_down,2,870,-0.1251,False,165,0.5394,-0.2959
UVPIX,ultra_long,SHY_up,1,869,-0.1124,False,206,0.5243,-0.2959
USPSX,inverse,YCS_big_up,3,234,-0.0915,False,71,0.5915,-0.2959
UAPIX,ultra_long,SOXX_down,3,870,0.0707,False,165,0.6061,0.2958
SHPIX,long,TBT_lt-2,3,133,-0.0584,False,32,0.5938,-0.2958
UMPSX,inverse,IEF_up,1,948,0.1698,True,197,0.5584,0.2958
ENPSX,inverse,TMF_big_down,2,608,0.0671,False,120,0.5583,0.2958
UGPSX,inverse,SOXX_gt2,1,169,-0.4974,True,82,0.5366,-0.2958
SLPSX,inverse,ZROZ_lt-2,3,48,-0.0425,False,17,0.5882,0.2958
LVPIX,long,TBF_big_up,2,165,0.0594,False,29,0.6207,0.2957
BIPSX,inverse,TBF_big_down,1,133,0.0774,False,30,0.5,0.2957
PMPSX,inverse,TBF_down,3,213,0.1044,False,60,0.5333,-0.2957
TEPSX,inverse,TMF_big_up,3,614,0.1604,True,115,0.6348,0.2957
SMPSX,inverse,PFF_up,3,1003,0.1122,False,189,0.619,0.2957
UVPIX,ultra_long,SOXX_down,2,625,-0.0868,False,165,0.5636,-0.2957
ULPIX,ultra_long,VGLT_big_up,3,111,0.184,True,24,0.6667,0.2957
UIPIX,ultra_long,LTPZ_big_up,3,110,-0.2011,True,25,0.64,-0.2956
UTPIX,ultra_long,EUO_big_up,2,181,-0.1544,True,39,0.6667,0.2956
UXPSX,inverse,GDXJ_lt-2,1,259,-0.089,False,70,0.5571,-0.2956
FNPSX,inverse,GOVZ_big_down,2,166,-0.0429,False,73,0.6164,0.2956
UFPSX,inverse,COPX_up,3,986,-0.0508,False,210,0.5762,-0.2956
UUPIX,ultra_long,TBT_big_down,3,278,-0.0205,False,89,0.6067,0.2956
USPSX,inverse,TBT_big_down,3,460,-0.1361,False,89,0.6742,-0.2956
REPSX,inverse,SPTL_big_up,3,64,0.114,False,24,0.7917,0.2955
UVPIX,ultra_long,XLY_down,2,844,-0.1487,False,187,0.5829,-0.2955
WCPIX,long,TMF_gt2,1,318,0.098,False,55,0.6182,0.2955
TEPIX,long,TMV_big_down,2,621,0.2041,True,118,0.6525,0.2955
UUPSX,inverse,XME_lt-2,1,151,0.2086,True,52,0.5192,0.2955
IDPSX,inverse,DBC_big_down,1,217,0.0628,False,53,0.5283,0.2954
UCPSX,inverse,PFF_down,2,848,-0.0769,False,193,0.544,-0.2954
OEPIX,long,TMV_down,3,564,-0.0997,False,159,0.5723,0.2954
UVPSX,inverse,SHY_up,2,867,-0.0732,False,206,0.5874,-0.2954
URPSX,inverse,SMH_down,1,866,-0.1173,False,161,0.5652,-0.2954
BMPIX,long,DBC_big_down,2,190,0.0647,False,53,0.6038,0.2953
UWPIX,ultra_long,OIH_big_down,1,513,-0.0692,False,98,0.5714,-0.2953
UBPIX,ultra_long,VCIT_down,1,926,0.0284,False,186,0.5645,0.2953
LGPIX,long,XLY_big_down,3,228,0.105,False,73,0.6575,0.2953
UEPIX,ultra_long,XLY_gt2,3,13,0.0385,False,22,0.6818,0.2953
SHPIX,long,XME_big_down,2,423,-0.0449,False,101,0.5842,-0.2953
UAPIX,ultra_long,PST_big_down,3,87,-0.0158,False,29,0.6207,0.2953
BIPSX,inverse,SOXX_big_down,2,366,0.0887,False,94,0.5851,0.2953
UXPSX,inverse,XBI_down,3,665,-0.0139,False,174,0.6264,-0.2952
OEPIX,long,XLP_down,2,63,0.5153,True,145,0.5448,0.2952
CYPIX,long,ULE_big_up,3,163,0.0984,False,52,0.4615,-0.2952
SHPSX,inverse,SHV_up,1,627,-0.0291,False,125,0.56,-0.2952
SPPSX,inverse,SIL_lt-2,1,223,-0.0799,False,66,0.6212,-0.2951
UCPIX,ultra_long,EDV_big_up,1,280,-0.0548,False,59,0.5424,-0.2951
UFPIX,ultra_long,VCLT_up,3,982,-0.1048,False,193,0.5648,-0.2951
URPIX,ultra_long,VGLT_big_up,1,111,0.1287,False,24,0.4583,-0.295
UVPSX,inverse,FLRN_down,3,574,-0.1262,False,77,0.5455,-0.2949
UCPIX,ultra_long,SCHP_up,1,959,-0.166,True,207,0.5604,-0.2949
IDPSX,inverse,TBT_lt-2,1,133,-0.1847,True,32,0.5312,0.2949
UFPSX,inverse,XLB_big_up,2,198,0.1688,True,63,0.6032,-0.2949
INPSX,inverse,IAU_big_down,2,13,0.1869,False,52,0.4615,0.2949
UNPSX,inverse,XBI_down,3,590,-0.0132,False,174,0.6322,0.2948
PMPSX,inverse,TMF_up,3,307,0.0777,False,55,0.5636,-0.2948
UMPIX,ultra_long,SMH_big_down,2,406,0.0726,False,91,0.5714,0.2948
FNPIX,long,GDXJ_lt-2,3,259,0.0204,False,70,0.6286,0.2947
UFPSX,inverse,SPTL_down,2,662,-0.0354,False,172,0.5756,-0.2947
MGPIX,long,SOXX_lt-2,1,150,-0.0399,False,61,0.5574,0.2947
UIPIX,ultra_long,DBC_big_down,1,216,-0.0859,False,53,0.6038,-0.2947
UOPSX,inverse,FXB_down,1,949,0.1063,False,192,0.5677,0.2947
UKPIX,ultra_long,GDXJ_big_down,3,578,-0.0884,False,109,0.5505,-0.2947
BMPIX,long,OIH_big_down,3,530,-0.0435,False,98,0.6531,0.2946
SPPIX,long,XLY_big_down,1,15,0.0642,False,35,0.5714,-0.2946
OEPIX,long,BND_up,3,388,-0.1336,False,100,0.56,0.2946
SGPIX,long,IAU_down,3,253,-0.0137,False,38,0.6316,0.2946
BIPIX,long,VGLT_big_up,3,111,0.0531,False,24,0.625,0.2946
SNPIX,long,GDXJ_lt-2,2,108,-0.1009,False,39,0.5385,-0.2946
SPPSX,inverse,SHV_up,2,385,-0.0036,False,209,0.5694,-0.2946
BTCFX,long,XLY_up,1,255,0.1682,True,203,0.5468,-0.2946
OEPSX,inverse,DBC_down,2,348,-0.1964,True,39,0.4872,-0.2946
USPIX,ultra_long,VGLT_big_up,2,111,-0.2271,True,24,0.5833,-0.2945
BIPIX,long,DBC_down,3,660,0.0309,False,173,0.5954,0.2945
UMPIX,ultra_long,YCS_big_up,2,233,-0.0547,False,71,0.5915,0.2944
UMPSX,inverse,VGLT_big_up,3,111,0.0705,False,24,0.5833,0.2944
SHPSX,inverse,SMH_big_down,3,353,-0.052,False,91,0.6703,-0.2944
UBPIX,ultra_long,IEF_down,3,783,-0.0141,False,70,0.5286,0.2944
UBPSX,inverse,XBI_lt-2,3,196,0.1047,False,41,0.6585,0.2944
CYPSX,inverse,XOP_lt-2,2,233,0.102,False,42,0.5952,0.2944
UNPSX,inverse,GDXJ_lt-2,1,259,0.076,False,70,0.5571,0.2943
UKPIX,ultra_long,TBT_down,1,957,-0.196,True,194,0.5412,-0.2943
UJPIX,ultra_long,SPTL_up,2,965,0.1513,True,192,0.5677,0.2943
UGPIX,ultra_long,SOXX_gt2,1,142,-0.5051,True,82,0.5366,-0.2943
UAPSX,inverse,PST_big_down,3,87,-0.0159,False,29,0.6207,0.2943
UEPSX,inverse,XLY_gt2,3,18,0.0161,False,22,0.6818,0.2942
BIPIX,long,XME_big_down,2,300,-0.0258,False,101,0.5347,0.2942
UXPSX,inverse,USO_big_down,3,466,-0.1023,False,122,0.6311,-0.2942
UFPSX,inverse,AGG_up,2,936,-0.0399,False,78,0.5,-0.2942
ULPIX,ultra_long,TBT_up,1,179,-0.1762,True,32,0.5,-0.2942
SGPIX,long,TLH_big_down,3,26,-0.2358,False,11,0.7273,0.2942
TEPIX,long,YCS_big_down,3,169,0.0878,False,64,0.6406,0.2941
UWPSX,inverse,XOP_big_down,1,528,0.0129,False,89,0.573,-0.2941
PMPIX,long,XBI_gt2,2,198,0.2525,True,56,0.5357,0.2941
SLPIX,long,LTPZ_big_down,3,149,0.0019,False,26,0.6923,0.2941
ENPIX,long,USO_up,3,97,0.4186,True,72,0.6528,0.2941
BLPSX,inverse,TLH_big_up,2,32,0.1453,False,15,0.7333,0.2941
UIPSX,inverse,SIL_lt-2,2,171,-0.1747,True,66,0.5758,-0.2941
WCPIX,long,TMF_lt-2,2,367,-0.0147,False,56,0.5714,0.2941
OEPIX,long,GDXJ_big_down,2,442,-0.0236,False,109,0.5413,0.2941
ULPSX,inverse,OIH_big_down,1,539,0.0463,False,98,0.5306,0.294
UBPIX,ultra_long,UDN_up,3,813,0.043,False,97,0.5155,0.294
UIPSX,inverse,LTPZ_big_up,3,110,-0.2069,True,25,0.64,-0.294
UVPSX,inverse,FXA_down,2,424,0.0106,False,175,0.5829,-0.294
UOPIX,ultra_long,XOP_big_down,3,544,0.1407,False,89,0.6517,0.294
URPSX,inverse,DBC_big_down,2,217,-0.2135,True,53,0.566,-0.294
UMPIX,ultra_long,USO_big_down,3,466,0.0729,False,122,0.6148,0.2939
PHPIX,long,PFF_down,2,771,0.0625,False,193,0.5803,0.2939
WCPSX,inverse,ULE_big_down,3,181,0.0228,False,45,0.6889,0.2939
UKPSX,inverse,TBT_down,1,957,-0.1859,True,194,0.5464,-0.2939
PHPIX,long,SPTL_down,3,770,0.0303,False,190,0.6316,0.2939
BKPSX,inverse,PST_down,1,810,0.0403,False,36,0.6111,0.2939
BIPSX,inverse,XLC_big_down,3,190,0.1681,True,46,0.6304,0.2939
USPIX,ultra_long,TBT_big_down,3,460,-0.1329,False,89,0.6742,-0.2939
OEPSX,inverse,GDXJ_big_down,2,459,-0.0003,False,109,0.5413,0.2938
MDPIX,long,PST_big_up,2,27,-0.2476,False,23,0.5652,0.2938
PHPSX,inverse,PFF_down,2,771,0.059,False,193,0.5803,0.2938
SMPSX,inverse,BIL_up,1,564,-0.0573,False,236,0.5678,0.2938
TEPSX,inverse,ULE_up,3,930,0.1125,False,187,0.6471,0.2938
URPIX,ultra_long,XME_lt-2,3,156,-0.1435,False,52,0.5962,-0.2937
SMPIX,long,VGSH_up,2,840,0.188,True,204,0.5931,0.2937
BIPSX,inverse,SMH_big_down,2,292,-0.0113,False,77,0.5844,0.2937
SPPIX,long,XBI_big_up,3,362,-0.0297,False,55,0.5818,-0.2937
UBPIX,ultra_long,YCL_up,1,591,-0.0732,False,77,0.5714,0.2936
REPSX,inverse,LTPZ_big_up,3,109,0.0523,False,25,0.76,0.2936
CYPIX,long,LTPZ_big_up,3,110,0.1254,False,25,0.6,0.2936
UGPSX,inverse,FXB_up,2,966,0.0379,False,196,0.5459,0.2935
UOPIX,ultra_long,YCS_big_down,3,169,0.1105,False,64,0.6719,0.2935
UCPSX,inverse,FXB_down,1,608,-0.126,False,192,0.5521,-0.2935
IDPIX,long,OIH_big_down,3,540,0.0284,False,98,0.6837,0.2935
UFPSX,inverse,VMBS_up,3,941,-0.077,False,196,0.5867,-0.2935
SLPSX,inverse,LTPZ_big_up,2,110,0.0502,False,25,0.64,0.2935
UBPSX,inverse,GDXJ_up,1,932,0.0846,False,211,0.5498,0.2935
