ETF,Fund,N,Same,Lead1,DirAgree
TBT,UAPIX,2509,0.116,-0.0303,0.4797
TBT,UAPSX,2509,0.116,-0.0305,0.4793
TBT,UBPIX,2509,0.0963,-0.0098,0.5048
TBT,UBPSX,2509,0.0959,-0.0094,0.504
TBT,UCPIX,2509,-0.1181,0.0332,0.5016
TBT,UCPSX,2509,-0.1177,0.0329,0.5012
TBT,UDPIX,2509,0.1582,-0.0388,0.4737
TBT,UDPSX,2509,0.1577,-0.0392,0.4713
TBT,UEPIX,2509,0.1397,-0.0483,0.4577
TBT,UEPSX,2509,0.1386,-0.0471,0.4605
TBT,UFPIX,2509,-0.0947,0.0112,0.4777
TBT,UFPSX,2509,-0.095,0.0107,0.4741
TBT,UGPIX,2509,0.0396,-0.0467,0.4689
TBT,UGPSX,2509,0.0393,-0.0469,0.4681
TBT,UHPIX,2509,-0.0409,0.0494,0.5088
TBT,UHPSX,2509,-0.0403,0.0492,0.506
TBT,UIPIX,2509,-0.1292,0.0339,0.5048
TBT,UIPSX,2509,-0.1294,0.0335,0.5024
TBT,UJPIX,2509,0.1907,-0.0419,0.4701
TBT,UJPSX,2509,0.1879,-0.0416,0.4689
TBT,UKPIX,2509,-0.1952,0.0433,0.5108
TBT,UKPSX,2509,-0.1946,0.0416,0.5064
TBT,ULPIX,2509,0.124,-0.0395,0.4701
TBT,ULPSX,2509,0.1219,-0.0402,0.4709
TBT,UMPIX,2509,0.1255,-0.0324,0.4757
TBT,UMPSX,2509,0.1248,-0.0327,0.4753
TBT,UNPIX,2509,0.0777,-0.0464,0.4701
TBT,UNPSX,2509,0.0772,-0.0458,0.4669
TBT,UOPIX,2509,0.0678,-0.0452,0.4677
TBT,UOPSX,2509,0.066,-0.0454,0.4665
TBT,URPIX,2509,-0.1282,0.0368,0.5048
TBT,URPSX,2509,-0.1291,0.0355,0.5028
TBT,USPIX,2509,-0.071,0.046,0.5191
TBT,USPSX,2509,-0.0707,0.0455,0.5199
TBT,UTPIX,2509,-0.0534,-0.0431,0.4924
TBT,UTPSX,2509,-0.0535,-0.044,0.49
TBT,UUPIX,2509,0.0751,-0.0566,0.4725
TBT,UUPSX,2509,0.0751,-0.057,0.4725
TBT,UVPIX,2509,-0.0768,0.06,0.512
TBT,UVPSX,2509,-0.0768,0.0592,0.5096
TBT,UWPIX,2509,-0.1603,0.04,0.5036
TBT,UWPSX,2509,-0.1606,0.0393,0.5016
TBT,UXPIX,2509,-0.078,0.048,0.5032
TBT,UXPSX,2509,-0.078,0.0472,0.5024
TBT,WCPIX,2509,0.0528,-0.0297,0.4817
TBT,WCPSX,2509,0.0529,-0.0297,0.4829
TLH,AFBIX,2483,-0.1933,-0.0273,0.4903
TLH,AFBSX,2483,-0.1218,-0.0066,0.4899
TLH,BIPIX,2509,-0.0026,0.0508,0.5132
TLH,BIPSX,2509,-0.0007,0.0494,0.5148
TLH,BITIX,1028,-0.0199,0.0106,0.5073
TLH,BKPIX,2509,-0.2477,0.0216,0.508
TLH,BKPSX,2509,-0.2476,0.022,0.5068
TLH,BLPIX,2509,-0.1282,0.0732,0.5156
TLH,BLPSX,2509,-0.1274,0.0745,0.512
TLH,BMPIX,2509,-0.1342,0.0527,0.5104
TLH,BMPSX,2509,-0.1344,0.0534,0.5108
TLH,BRPIX,2509,0.1291,-0.0737,0.4545
TLH,BRPSX,2509,0.1304,-0.0733,0.4561
TLH,BTCFX,1254,0.0157,0.0071,0.4892
TLH,CNPIX,2509,-0.0651,0.0896,0.5084
TLH,CNPSX,2509,-0.0647,0.0907,0.5092
TLH,CYPIX,2509,-0.0373,0.0606,0.5088
TLH,CYPSX,2509,-0.0368,0.0608,0.5092
TLH,ENPIX,2509,-0.2246,0.0009,0.4896
TLH,ENPSX,2509,-0.2243,0.0015,0.49
TLH,ETHFX,356,0.0802,-0.0842,0.4958
TLH,FDPIX,2509,0.2417,0.0304,0.4553
TLH,FDPSX,2509,0.2463,0.0377,0.4526
TLH,FNPIX,2509,-0.2001,0.0524,0.5096
TLH,FNPSX,2509,-0.1998,0.0527,0.51
TLH,FYAIX,2483,0.2092,0.0333,0.4521
TLH,FYASX,2483,0.2075,0.0343,0.4512
TLH,GVPIX,2477,0.9557,-0.0032,0.4758
TLH,GVPSX,2477,0.9556,-0.0034,0.4766
TLH,HCPIX,2509,-0.0791,0.0864,0.5156
TLH,HCPSX,2509,-0.0787,0.0869,0.5152
TLH,IDPIX,2509,-0.1425,0.0526,0.5136
TLH,IDPSX,2509,-0.1418,0.0527,0.5108
TLH,INPIX,2509,-0.0311,0.0508,0.5148
TLH,INPSX,2509,-0.0297,0.051,0.5144
TLH,LGPIX,2509,-0.0874,0.0642,0.514
TLH,LGPSX,2509,-0.0865,0.0648,0.5124
TLH,LVPIX,2509,-0.1698,0.0649,0.5064
TLH,LVPSX,2509,-0.169,0.0653,0.5068
TLH,MDPIX,2509,-0.1111,0.0598,0.5136
TLH,MDPSX,2509,-0.1104,0.0605,0.514
TLH,MGPIX,2509,-0.0731,0.0619,0.5175
TLH,MGPSX,2509,-0.0693,0.0611,0.5167
TLH,MLPIX,2509,-0.1332,0.0497,0.5128
TLH,MLPSX,2509,-0.1323,0.0504,0.512
TLH,MPIXX,2509,,,0.0
TLH,MPSXX,2509,,,0.0
TLH,OEPIX,2509,-0.2183,-0.0195,0.4864
TLH,OEPSX,2509,-0.2182,-0.0192,0.4841
TLH,OTPIX,2509,-0.0701,0.0663,0.514
TLH,OTPSX,2509,-0.0697,0.0666,0.5116
TLH,PHPIX,2509,-0.0589,0.0741,0.502
TLH,PHPSX,2509,-0.0584,0.0749,0.502
TLH,PMPIX,2509,0.1995,0.0442,0.4904
TLH,PMPSX,2509,0.1994,0.0446,0.49
TLH,RDPIX,2509,-0.2292,-0.0546,0.4769
TLH,RDPSX,2509,-0.2324,-0.0519,0.4769
TLH,REPIX,2509,0.0689,0.0737,0.5104
TLH,REPSX,2509,0.0684,0.0741,0.5096
TLH,RRPIX,2477,-0.9482,-0.0024,0.5073
TLH,RRPSX,2477,-0.9544,0.0023,0.5057
TLH,RTPIX,2477,-0.8787,-0.0062,0.4802
TLH,RTPSX,2477,-0.9215,0.0013,0.479
TLH,SGPIX,2509,-0.0969,0.0608,0.5092
TLH,SGPSX,2509,-0.0953,0.0614,0.5096
TLH,SHPIX,2509,0.0998,-0.0599,0.4729
TLH,SHPSX,2509,0.1007,-0.0609,0.4721
TLH,SLPIX,2509,-0.0952,0.0535,0.5084
TLH,SLPSX,2509,-0.0949,0.0535,0.5084
TLH,SMPIX,2509,-0.0764,0.0616,0.508
TLH,SMPSX,2509,-0.074,0.0612,0.5064
TLH,SNPIX,2509,0.2242,-0.0046,0.4948
TLH,SNPSX,2509,0.2249,-0.0039,0.4936
TLH,SOPIX,2509,0.0731,-0.0731,0.4573
TLH,SOPSX,2509,0.0729,-0.0723,0.4557
TLH,SPPIX,2509,-0.1939,-0.0519,0.494
TLH,SPPSX,2509,-0.196,-0.0501,0.4956
TLH,SRPIX,2509,-0.0653,-0.0778,0.4577
TLH,SRPSX,2509,-0.0648,-0.0782,0.4545
TLH,SVPIX,2509,-0.124,0.0433,0.5024
TLH,SVPSX,2509,-0.1234,0.0435,0.5032
TLH,TEPIX,2509,-0.0754,0.0603,0.5159
TLH,TEPSX,2509,-0.0751,0.0613,0.5163
TLH,UAPIX,2509,-0.0962,0.0532,0.5104
TLH,UAPSX,2509,-0.0961,0.0535,0.51
TLH,UBPIX,2509,-0.0931,0.0329,0.4781
TLH,UBPSX,2509,-0.0926,0.0325,0.4781
TLH,UCPIX,2509,0.0954,-0.0545,0.4769
TLH,UCPSX,2509,0.0953,-0.0543,0.4757
TLH,UDPIX,2509,-0.1576,0.0717,0.512
TLH,UDPSX,2509,-0.157,0.0721,0.5112
TLH,UEPIX,2509,-0.128,0.0784,0.498
TLH,UEPSX,2509,-0.1268,0.0774,0.4964
TLH,UFPIX,2509,0.0909,-0.0348,0.5044
TLH,UFPSX,2509,0.0913,-0.0342,0.5052
TLH,UGPIX,2509,-0.0377,0.0585,0.5156
TLH,UGPSX,2509,-0.0374,0.0587,0.514
TLH,UHPIX,2509,0.0387,-0.0614,0.4657
TLH,UHPSX,2509,0.0381,-0.0612,0.4641
TLH,UIPIX,2509,0.1134,-0.0591,0.4725
TLH,UIPSX,2509,0.1138,-0.0587,0.4709
TLH,UJPIX,2509,-0.1842,0.0607,0.5187
TLH,UJPSX,2509,-0.1809,0.0602,0.5175
TLH,UKPIX,2509,0.19,-0.0617,0.4633
TLH,UKPSX,2509,0.1897,-0.0598,0.4633
TLH,ULPIX,2509,-0.1238,0.0714,0.5167
TLH,ULPSX,2509,-0.1215,0.0718,0.5167
TLH,UMPIX,2509,-0.1112,0.0574,0.5136
TLH,UMPSX,2509,-0.1106,0.0576,0.514
TLH,UNPIX,2509,-0.0676,0.0756,0.502
TLH,UNPSX,2509,-0.0674,0.0753,0.5024
TLH,UOPIX,2509,-0.068,0.0689,0.5207
TLH,UOPSX,2509,-0.0659,0.0689,0.5211
TLH,URPIX,2509,0.1287,-0.0685,0.4633
TLH,URPSX,2509,0.1296,-0.0674,0.4657
TLH,USPIX,2509,0.0719,-0.0698,0.4641
TLH,USPSX,2509,0.0716,-0.0689,0.4657
TLH,UTPIX,2509,0.0404,0.0775,0.4948
TLH,UTPSX,2509,0.0406,0.0786,0.4972
TLH,UUPIX,2509,-0.075,0.0808,0.5144
TLH,UUPSX,2509,-0.0749,0.0812,0.5144
TLH,UVPIX,2509,0.0763,-0.0847,0.4761
TLH,UVPSX,2509,0.0764,-0.0838,0.4753
TLH,UWPIX,2509,0.1589,-0.0727,0.4681
TLH,UWPSX,2509,0.1595,-0.0722,0.4693
TLH,UXPIX,2509,0.0678,-0.0778,0.4765
TLH,UXPSX,2509,0.0679,-0.0766,0.4765
TLH,WCPIX,2509,-0.0518,0.0465,0.5036
TLH,WCPSX,2509,-0.0518,0.0466,0.5024
TMF,AFBIX,2483,-0.1693,-0.0324,0.4903
TMF,AFBSX,2483,-0.1051,-0.0102,0.4903
TMF,BIPIX,2509,-0.0133,0.0536,0.508
TMF,BIPSX,2509,-0.0102,0.0523,0.5096
TMF,BITIX,1028,-0.0126,0.0137,0.5024
TMF,BKPIX,2509,-0.2598,0.0177,0.5088
TMF,BKPSX,2509,-0.2598,0.0179,0.5068
TMF,BLPIX,2509,-0.1378,0.0733,0.5152
TMF,BLPSX,2509,-0.137,0.0745,0.5116
TMF,BMPIX,2509,-0.1476,0.0474,0.5084
TMF,BMPSX,2509,-0.1478,0.0481,0.5088
TMF,BRPIX,2509,0.1392,-0.0734,0.4522
TMF,BRPSX,2509,0.1402,-0.073,0.453
TMF,BTCFX,1254,0.0033,0.0054,0.4828
TMF,CNPIX,2509,-0.073,0.0929,0.508
TMF,CNPSX,2509,-0.0726,0.0938,0.5088
TMF,CYPIX,2509,-0.0488,0.0638,0.5052
TMF,CYPSX,2509,-0.0482,0.064,0.5056
TMF,ENPIX,2509,-0.2297,-0.0011,0.4876
TMF,ENPSX,2509,-0.2295,-0.0006,0.488
TMF,ETHFX,356,0.0748,-0.0771,0.4901
TMF,FDPIX,2509,0.2139,0.0332,0.4569
TMF,FDPSX,2509,0.2172,0.0395,0.4533
TMF,FNPIX,2509,-0.2093,0.0518,0.5056
TMF,FNPSX,2509,-0.2091,0.0522,0.5056
TMF,FYAIX,2483,0.1802,0.0372,0.4517
TMF,FYASX,2483,0.1794,0.0393,0.45
TMF,GVPIX,2477,0.9831,0.0015,0.4729
TMF,GVPSX,2477,0.9831,0.0014,0.4733
TMF,HCPIX,2509,-0.0875,0.087,0.51
TMF,HCPSX,2509,-0.0869,0.0876,0.51
TMF,IDPIX,2509,-0.1557,0.0514,0.5132
TMF,IDPSX,2509,-0.155,0.0515,0.5112
TMF,INPIX,2509,-0.038,0.0542,0.5132
TMF,INPSX,2509,-0.0361,0.0543,0.512
TMF,LGPIX,2509,-0.0948,0.0659,0.5108
TMF,LGPSX,2509,-0.0938,0.0666,0.5096
TMF,LVPIX,2509,-0.1806,0.0653,0.5016
TMF,LVPSX,2509,-0.1799,0.0658,0.502
TMF,MDPIX,2509,-0.1225,0.0623,0.5108
TMF,MDPSX,2509,-0.1215,0.0631,0.5112
TMF,MGPIX,2509,-0.0837,0.0645,0.5171
TMF,MGPSX,2509,-0.0793,0.0635,0.5163
TMF,MLPIX,2509,-0.1454,0.0516,0.5068
TMF,MLPSX,2509,-0.1441,0.0525,0.5056
TMF,MPIXX,2509,,,0.0
TMF,MPSXX,2509,,,0.0
TMF,OEPIX,2509,-0.2214,-0.0201,0.4872
TMF,OEPSX,2509,-0.2214,-0.0199,0.4837
TMF,OTPIX,2509,-0.0775,0.0689,0.5088
TMF,OTPSX,2509,-0.077,0.0691,0.5068
TMF,PHPIX,2509,-0.0638,0.0708,0.4952
TMF,PHPSX,2509,-0.0632,0.0715,0.496
TMF,PMPIX,2509,0.1892,0.0406,0.4884
TMF,PMPSX,2509,0.1891,0.041,0.488
TMF,RDPIX,2509,-0.199,-0.0538,0.4733
TMF,RDPSX,2509,-0.2022,-0.0512,0.4729
TMF,REPIX,2509,0.0614,0.0762,0.5128
TMF,REPSX,2509,0.0612,0.0765,0.5116
TMF,RRPIX,2477,-0.9752,-0.0061,0.5065
TMF,RRPSX,2477,-0.9822,-0.0022,0.5048
TMF,RTPIX,2477,-0.8549,-0.0056,0.4794
TMF,RTPSX,2477,-0.8977,0.0008,0.4786
TMF,SGPIX,2509,-0.1133,0.0644,0.5044
TMF,SGPSX,2509,-0.1112,0.0651,0.5048
TMF,SHPIX,2509,0.1148,-0.061,0.4721
TMF,SHPSX,2509,0.1157,-0.0623,0.4717
TMF,SLPIX,2509,-0.113,0.0563,0.5064
TMF,SLPSX,2509,-0.1126,0.0563,0.5068
TMF,SMPIX,2509,-0.0796,0.0651,0.5064
TMF,SMPSX,2509,-0.0771,0.0653,0.5032
TMF,SNPIX,2509,0.2297,-0.0018,0.4936
TMF,SNPSX,2509,0.2303,-0.0013,0.492
TMF,SOPIX,2509,0.0814,-0.0745,0.4593
TMF,SOPSX,2509,0.0809,-0.0735,0.4581
TMF,SPPIX,2509,-0.1834,-0.0477,0.4936
TMF,SPPSX,2509,-0.1852,-0.046,0.4936
TMF,SRPIX,2509,-0.0571,-0.0796,0.4537
TMF,SRPSX,2509,-0.0565,-0.0803,0.4506
TMF,SVPIX,2509,-0.1388,0.0457,0.4972
TMF,SVPSX,2509,-0.1379,0.0461,0.498
TMF,TEPIX,2509,-0.0814,0.0638,0.5124
TMF,TEPSX,2509,-0.081,0.0648,0.5128
TMF,UAPIX,2509,-0.1139,0.0561,0.5092
TMF,UAPSX,2509,-0.1138,0.0563,0.5088
TMF,UBPIX,2509,-0.1032,0.0364,0.4793
TMF,UBPSX,2509,-0.1029,0.0359,0.4789
TMF,UCPIX,2509,0.1139,-0.0575,0.4753
TMF,UCPSX,2509,0.1135,-0.0571,0.4741
TMF,UDPIX,2509,-0.1668,0.0722,0.5112
TMF,UDPSX,2509,-0.1662,0.0725,0.5104
TMF,UEPIX,2509,-0.14,0.0784,0.4972
TMF,UEPSX,2509,-0.1392,0.0775,0.4944
TMF,UFPIX,2509,0.1017,-0.0379,0.5012
TMF,UFPSX,2509,0.102,-0.0374,0.5012
TMF,UGPIX,2509,-0.0401,0.0581,0.5112
TMF,UGPSX,2509,-0.0399,0.0584,0.5096
TMF,UHPIX,2509,0.0415,-0.0608,0.4669
TMF,UHPSX,2509,0.0408,-0.0606,0.4665
TMF,UIPIX,2509,0.1275,-0.0601,0.4717
TMF,UIPSX,2509,0.1277,-0.0596,0.4701
TMF,UJPIX,2509,-0.1902,0.0636,0.514
TMF,UJPSX,2509,-0.1875,0.0631,0.5128
TMF,UKPIX,2509,0.1947,-0.0644,0.4641
TMF,UKPSX,2509,0.194,-0.0628,0.4645
TMF,ULPIX,2509,-0.1338,0.072,0.5167
TMF,ULPSX,2509,-0.1316,0.0726,0.5163
TMF,UMPIX,2509,-0.1239,0.0594,0.5104
TMF,UMPSX,2509,-0.1232,0.0596,0.5108
TMF,UNPIX,2509,-0.0867,0.0803,0.5056
TMF,UNPSX,2509,-0.0864,0.0798,0.506
TMF,UOPIX,2509,-0.0761,0.0713,0.5167
TMF,UOPSX,2509,-0.0743,0.0714,0.5175
TMF,URPIX,2509,0.1387,-0.0695,0.4605
TMF,URPSX,2509,0.1397,-0.0683,0.4625
TMF,USPIX,2509,0.0797,-0.0721,0.4649
TMF,USPSX,2509,0.0794,-0.0715,0.4665
TMF,UTPIX,2509,0.0406,0.0786,0.4988
TMF,UTPSX,2509,0.0408,0.0794,0.5
TMF,UUPIX,2509,-0.0796,0.0804,0.5152
TMF,UUPSX,2509,-0.0797,0.0807,0.5152
TMF,UVPIX,2509,0.0813,-0.0839,0.4713
TMF,UVPSX,2509,0.0814,-0.0832,0.4705
TMF,UWPIX,2509,0.1685,-0.0729,0.4661
TMF,UWPSX,2509,0.1689,-0.0723,0.4677
TMF,UXPIX,2509,0.0868,-0.082,0.4705
TMF,UXPSX,2509,0.0869,-0.0812,0.4705
TMF,WCPIX,2509,-0.0609,0.0513,0.4976
TMF,WCPSX,2509,-0.0609,0.0513,0.496
TMV,AFBIX,2483,0.1632,0.0397,0.4468
TMV,AFBSX,2483,0.1017,0.0146,0.4424
TMV,BIPIX,2509,0.0192,-0.0592,0.4833
TMV,BIPSX,2509,0.0158,-0.0576,0.4821
TMV,BITIX,1028,0.0142,-0.0118,0.481
TMV,BKPIX,2509,0.2677,-0.0253,0.4825
TMV,BKPSX,2509,0.2677,-0.0256,0.4821
TMV,BLPIX,2509,0.1474,-0.083,0.4725
TMV,BLPSX,2509,0.1466,-0.0841,0.4705
TMV,BMPIX,2509,0.1549,-0.0558,0.4793
TMV,BMPSX,2509,0.1551,-0.0564,0.4785
TMV,BRPIX,2509,-0.1488,0.0832,0.4944
TMV,BRPSX,2509,-0.1498,0.0829,0.4948
TMV,BTCFX,1254,-0.0037,-0.0077,0.5092
TMV,CNPIX,2509,0.0823,-0.1037,0.4805
TMV,CNPSX,2509,0.082,-0.1047,0.4813
TMV,CYPIX,2509,0.057,-0.0719,0.4833
TMV,CYPSX,2509,0.0564,-0.0722,0.4813
TMV,ENPIX,2509,0.2343,-0.0064,0.5024
TMV,ENPSX,2509,0.2341,-0.007,0.5008
TMV,ETHFX,356,-0.0728,0.077,0.5155
TMV,FDPIX,2509,-0.2166,-0.0318,0.4601
TMV,FDPSX,2509,-0.2197,-0.0379,0.4597
TMV,FNPIX,2509,0.2189,-0.0617,0.4789
TMV,FNPSX,2509,0.2186,-0.062,0.4765
TMV,FYAIX,2483,-0.175,-0.0436,0.4952
TMV,FYASX,2483,-0.1738,-0.0459,0.496
TMV,GVPIX,2477,-0.9848,0.0049,0.519
TMV,GVPSX,2477,-0.9848,0.0051,0.5174
TMV,HCPIX,2509,0.0963,-0.0956,0.4793
TMV,HCPSX,2509,0.0957,-0.0961,0.4789
TMV,IDPIX,2509,0.1642,-0.0606,0.4761
TMV,IDPSX,2509,0.1635,-0.0607,0.4741
TMV,INPIX,2509,0.0435,-0.06,0.4733
TMV,INPSX,2509,0.0414,-0.0599,0.4741
TMV,LGPIX,2509,0.1034,-0.0744,0.4601
TMV,LGPSX,2509,0.1026,-0.0749,0.4569
TMV,LVPIX,2509,0.1915,-0.0759,0.4841
TMV,LVPSX,2509,0.1908,-0.0764,0.4837
TMV,MDPIX,2509,0.1326,-0.0712,0.4801
TMV,MDPSX,2509,0.1316,-0.0719,0.4793
TMV,MGPIX,2509,0.0929,-0.0726,0.4753
TMV,MGPSX,2509,0.0883,-0.0714,0.4769
TMV,MLPIX,2509,0.155,-0.061,0.4864
TMV,MLPSX,2509,0.1537,-0.0618,0.4848
TMV,MPIXX,2509,,,0.0
TMV,MPSXX,2509,,,0.0
TMV,OEPIX,2509,0.2247,0.0152,0.4988
TMV,OEPSX,2509,0.2247,0.0148,0.4972
TMV,OTPIX,2509,0.0858,-0.0769,0.4657
TMV,OTPSX,2509,0.0854,-0.0771,0.4625
TMV,PHPIX,2509,0.072,-0.0785,0.4856
TMV,PHPSX,2509,0.0713,-0.0792,0.4841
TMV,PMPIX,2509,-0.1862,-0.0464,0.5036
TMV,PMPSX,2509,-0.186,-0.0468,0.5044
TMV,RDPIX,2509,0.2021,0.0524,0.4773
TMV,RDPSX,2509,0.2053,0.05,0.4765
TMV,REPIX,2509,-0.0483,-0.084,0.4797
TMV,REPSX,2509,-0.048,-0.0843,0.4785
TMV,RRPIX,2477,0.977,-0.0004,0.4701
TMV,RRPSX,2477,0.984,-0.0042,0.4685
TMV,RTPIX,2477,0.8566,0.0001,0.4459
TMV,RTPSX,2477,0.8994,-0.0063,0.4431
TMV,SGPIX,2509,0.1222,-0.0725,0.4856
TMV,SGPSX,2509,0.1202,-0.0731,0.4841
TMV,SHPIX,2509,-0.1234,0.0691,0.4932
TMV,SHPSX,2509,-0.1243,0.0704,0.4908
TMV,SLPIX,2509,0.1217,-0.0651,0.4821
TMV,SLPSX,2509,0.1214,-0.065,0.4825
TMV,SMPIX,2509,0.0872,-0.0717,0.4721
TMV,SMPSX,2509,0.0848,-0.0716,0.4653
TMV,SNPIX,2509,-0.2342,0.0095,0.4868
TMV,SNPSX,2509,-0.2349,0.009,0.4856
TMV,SOPIX,2509,-0.0896,0.0826,0.5112
TMV,SOPSX,2509,-0.0891,0.0816,0.5084
TMV,SPPIX,2509,0.1804,0.0532,0.4793
TMV,SPPSX,2509,0.1823,0.0516,0.4809
TMV,SRPIX,2509,0.0439,0.0877,0.4928
TMV,SRPSX,2509,0.0431,0.0885,0.4916
TMV,SVPIX,2509,0.1481,-0.0538,0.496
TMV,SVPSX,2509,0.1474,-0.0542,0.4936
TMV,TEPIX,2509,0.089,-0.0707,0.4641
TMV,TEPSX,2509,0.0886,-0.0716,0.4569
TMV,UAPIX,2509,0.1223,-0.0643,0.4825
TMV,UAPSX,2509,0.1222,-0.0646,0.4821
TMV,UBPIX,2509,0.111,-0.0447,0.5092
TMV,UBPSX,2509,0.1107,-0.0443,0.5084
TMV,UCPIX,2509,-0.1225,0.0661,0.5036
TMV,UCPSX,2509,-0.1222,0.0658,0.5032
TMV,UDPIX,2509,0.1774,-0.0834,0.4785
TMV,UDPSX,2509,0.1769,-0.0837,0.4761
TMV,UEPIX,2509,0.1485,-0.0884,0.4617
TMV,UEPSX,2509,0.1477,-0.0877,0.4645
TMV,UFPIX,2509,-0.1093,0.046,0.4781
TMV,UFPSX,2509,-0.1097,0.0457,0.4741
TMV,UGPIX,2509,0.0443,-0.064,0.4753
TMV,UGPSX,2509,0.044,-0.0643,0.4745
TMV,UHPIX,2509,-0.0456,0.0668,0.5072
TMV,UHPSX,2509,-0.0449,0.0665,0.5044
TMV,UIPIX,2509,-0.137,0.0694,0.5056
TMV,UIPSX,2509,-0.1372,0.0689,0.5032
TMV,UJPIX,2509,0.1966,-0.072,0.4757
TMV,UJPSX,2509,0.1938,-0.0713,0.4745
TMV,UKPIX,2509,-0.201,0.0729,0.51
TMV,UKPSX,2509,-0.2003,0.0713,0.5056
TMV,ULPIX,2509,0.1437,-0.0818,0.4761
TMV,ULPSX,2509,0.1415,-0.0823,0.4769
TMV,UMPIX,2509,0.1335,-0.0685,0.4801
TMV,UMPSX,2509,0.1327,-0.0687,0.4797
TMV,UNPIX,2509,0.0943,-0.089,0.4737
TMV,UNPSX,2509,0.094,-0.0885,0.4709
TMV,UOPIX,2509,0.0846,-0.0793,0.4745
TMV,UOPSX,2509,0.0828,-0.0792,0.4737
TMV,URPIX,2509,-0.1482,0.0795,0.5032
TMV,URPSX,2509,-0.1492,0.0783,0.5016
TMV,USPIX,2509,-0.088,0.0802,0.5171
TMV,USPSX,2509,-0.0877,0.0796,0.5179
TMV,UTPIX,2509,-0.0275,-0.0899,0.4928
TMV,UTPSX,2509,-0.0277,-0.0907,0.4904
TMV,UUPIX,2509,0.0858,-0.0879,0.4765
TMV,UUPSX,2509,0.0859,-0.0883,0.4765
TMV,UVPIX,2509,-0.0875,0.0915,0.5116
TMV,UVPSX,2509,-0.0876,0.0907,0.5092
TMV,UWPIX,2509,-0.1792,0.0841,0.5032
TMV,UWPSX,2509,-0.1796,0.0836,0.5008
TMV,UXPIX,2509,-0.0945,0.0907,0.5044
TMV,UXPSX,2509,-0.0946,0.09,0.5036
TMV,WCPIX,2509,0.0688,-0.0591,0.4837
TMV,WCPSX,2509,0.0688,-0.0592,0.4844
UDN,AFBIX,2483,-0.3099,-0.0091,0.4633
UDN,AFBSX,2483,-0.165,-0.0131,0.4613
UDN,BIPIX,2509,0.1497,0.0023,0.4745
UDN,BIPSX,2509,0.143,0.0018,0.4745
UDN,BITIX,1028,-0.1532,0.0003,0.4946
UDN,BKPIX,2509,0.1006,-0.013,0.4848
UDN,BKPSX,2509,0.1005,-0.0127,0.4841
UDN,BLPIX,2509,0.1656,0.0018,0.4805
UDN,BLPSX,2509,0.166,0.003,0.4793
UDN,BMPIX,2509,0.2399,-0.0031,0.4693
UDN,BMPSX,2509,0.2396,-0.0031,0.4689
UDN,BRPIX,2509,-0.1583,0.0009,0.4593
UDN,BRPSX,2509,-0.1592,0.0012,0.4601
UDN,BTCFX,1254,0.1686,0.0046,0.4685
UDN,CNPIX,2509,0.2076,-0.0009,0.4709
UDN,CNPSX,2509,0.2073,-0.0003,0.4729
UDN,CYPIX,2509,0.1566,0.0081,0.4852
UDN,CYPSX,2509,0.1558,0.0086,0.4848
UDN,ENPIX,2509,0.0848,-0.0367,0.4641
UDN,ENPSX,2509,0.0849,-0.0363,0.4641
UDN,ETHFX,356,0.0626,0.0102,0.4761
UDN,FDPIX,2509,0.8842,0.009,0.4374
UDN,FDPSX,2509,0.9115,0.0097,0.433
UDN,FNPIX,2509,0.1286,-0.0037,0.4841
UDN,FNPSX,2509,0.1285,-0.0037,0.4829
UDN,FYAIX,2483,0.3032,0.0157,0.4541
UDN,FYASX,2483,0.3063,0.0155,0.4517
UDN,GVPIX,2477,0.1969,0.0162,0.475
UDN,GVPSX,2477,0.1967,0.0157,0.4762
UDN,HCPIX,2509,0.1408,0.0212,0.4733
UDN,HCPSX,2509,0.1402,0.021,0.4725
UDN,IDPIX,2509,0.1655,-0.0034,0.4717
UDN,IDPSX,2509,0.1654,-0.0033,0.4677
UDN,INPIX,2509,0.1384,0.0039,0.4928
UDN,INPSX,2509,0.1363,0.0045,0.4936
UDN,LGPIX,2509,0.1538,-0.0088,0.4809
UDN,LGPSX,2509,0.1541,-0.0082,0.4785
UDN,LVPIX,2509,0.1625,0.0114,0.4789
UDN,LVPSX,2509,0.162,0.0117,0.4789
UDN,MDPIX,2509,0.1724,-0.0006,0.4801
UDN,MDPSX,2509,0.1717,-0.0004,0.4797
UDN,MGPIX,2509,0.1656,-0.001,0.4817
UDN,MGPSX,2509,0.1604,0.0002,0.4821
UDN,MLPIX,2509,0.1593,0.0015,0.4793
UDN,MLPSX,2509,0.1583,0.0018,0.4777
UDN,MPIXX,2509,,,0.0
UDN,MPSXX,2509,,,0.0
UDN,OEPIX,2509,0.1106,-0.0468,0.4617
UDN,OEPSX,2509,0.1104,-0.0461,0.4609
UDN,OTPIX,2509,0.1482,-0.0078,0.4813
UDN,OTPSX,2509,0.1482,-0.0076,0.4781
UDN,PHPIX,2509,0.144,0.011,0.4637
UDN,PHPSX,2509,0.1434,0.0112,0.4629
UDN,PMPIX,2509,0.3961,-0.0187,0.451
UDN,PMPSX,2509,0.396,-0.0186,0.4506
UDN,RDPIX,2509,-0.8824,-0.011,0.4685
UDN,RDPSX,2509,-0.8926,-0.0108,0.4677
UDN,REPIX,2509,0.2094,0.0148,0.4821
